212	371	371	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	2	8	DerbyMercury	1810.02.08_DerbyMercury_0004										
234	393	399	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	2	15	DerbyMercury	1810.02.15_DerbyMercury_0004										
202	322	324	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	3	8	DerbyMercury	1810.03.08_DerbyMercury_0004										
230	356	361	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	3	15	DerbyMercury	1810.03.15_DerbyMercury_0004										
270	450	455	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	4	26	DerbyMercury	1810.04.26_DerbyMercury_0004										
282	470	466	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	5	17	DerbyMercury	1810.05.17_DerbyMercury_0001										
217	365	372	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	6	16	LeedsMercury	1810.06.16_LeedsMercury_0004										
214	355	364	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	6	21	DerbyMercury	1810.06.21_DerbyMercury_0004										
240	398	422	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	11	1	DerbyMercury	1810.11.01_DerbyMercury_0004										
230	384	394	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	11	8	DerbyMercury	1810.11.08_DerbyMercury_0004										
340	567	585	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	12	6	DerbyMercury	1810.12.06_DerbyMercury_0004										
203	333	330	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	12	8	JacksonsOxfordJournal	1810.12.08_JacksonsOxfordJournal_0002										
272	410	425	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	12	13	DerbyMercury	1810.12.13_DerbyMercury_0004										
214	364	365	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	12	20	DerbyMercury	1810.12.20_DerbyMercury_0004										
302	504	503	1811	1	3	DerbyMercury	1811.01.03_DerbyMercury_0004	1810	12	22	JacksonsOxfordJournal	1810.12.22_JacksonsOxfordJournal_0004										
253	373	372	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	1	6	JacksonsOxfordJournal	1810.01.06_JacksonsOxfordJournal_0001										
230	344	343	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	1	6	JacksonsOxfordJournal	1810.01.06_JacksonsOxfordJournal_0002										
227	313	315	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	4	21	JacksonsOxfordJournal	1810.04.21_JacksonsOxfordJournal_0002										
260	324	311	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	4	28	JacksonsOxfordJournal	1810.04.28_JacksonsOxfordJournal_0001										
220	302	291	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	6	9	JacksonsOxfordJournal	1810.06.09_JacksonsOxfordJournal_0001										
441	595	594	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	6	30	JacksonsOxfordJournal	1810.06.30_JacksonsOxfordJournal_0002										
310	401	398	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	7	21	JacksonsOxfordJournal	1810.07.21_JacksonsOxfordJournal_0004										
322	391	388	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	7	28	JacksonsOxfordJournal	1810.07.28_JacksonsOxfordJournal_0004										
294	364	360	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	8	4	JacksonsOxfordJournal	1810.08.04_JacksonsOxfordJournal_0001										
202	275	266	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	8	18	JacksonsOxfordJournal	1810.08.18_JacksonsOxfordJournal_0001										
210	287	285	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	10	13	JacksonsOxfordJournal	1810.10.13_JacksonsOxfordJournal_0001										
262	336	342	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	1	JacksonsOxfordJournal	1810.12.01_JacksonsOxfordJournal_0001										
288	380	378	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	1	JacksonsOxfordJournal	1810.12.01_JacksonsOxfordJournal_0003										
226	334	337	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	8	JacksonsOxfordJournal	1810.12.08_JacksonsOxfordJournal_0001										
235	345	342	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	15	JacksonsOxfordJournal	1810.12.15_JacksonsOxfordJournal_0001										
212	316	308	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	15	JacksonsOxfordJournal	1810.12.15_JacksonsOxfordJournal_0002										
425	611	613	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	22	JacksonsOxfordJournal	1810.12.22_JacksonsOxfordJournal_0003										
610	971	945	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0001										
471	625	602	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0002										
1054	1330	1303	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0001	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0003										
269	413	407	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	1	6	JacksonsOxfordJournal	1810.01.06_JacksonsOxfordJournal_0004										
265	431	424	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	1	13	JacksonsOxfordJournal	1810.01.13_JacksonsOxfordJournal_0001										
232	360	356	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	8	11	JacksonsOxfordJournal	1810.08.11_JacksonsOxfordJournal_0003										
452	683	670	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	8	18	JacksonsOxfordJournal	1810.08.18_JacksonsOxfordJournal_0001										
415	621	600	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	8	25	JacksonsOxfordJournal	1810.08.25_JacksonsOxfordJournal_0001										
348	513	505	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	9	1	JacksonsOxfordJournal	1810.09.01_JacksonsOxfordJournal_0001										
244	381	357	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	11	3	JacksonsOxfordJournal	1810.11.03_JacksonsOxfordJournal_0001										
202	318	312	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	12	22	JacksonsOxfordJournal	1810.12.22_JacksonsOxfordJournal_0004										
344	498	495	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0002										
386	510	510	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0002	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0003										
473	682	680	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	1	6	JacksonsOxfordJournal	1810.01.06_JacksonsOxfordJournal_0003										
277	383	377	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	1	13	JacksonsOxfordJournal	1810.01.13_JacksonsOxfordJournal_0004										
296	410	395	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	1	27	JacksonsOxfordJournal	1810.01.27_JacksonsOxfordJournal_0001										
245	313	306	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	2	10	JacksonsOxfordJournal	1810.02.10_JacksonsOxfordJournal_0004										
244	391	400	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	2	17	JacksonsOxfordJournal	1810.02.17_JacksonsOxfordJournal_0003										
212	339	337	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	2	24	JacksonsOxfordJournal	1810.02.24_JacksonsOxfordJournal_0001										
323	462	444	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	3	JacksonsOxfordJournal	1810.03.03_JacksonsOxfordJournal_0001										
278	452	462	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	3	JacksonsOxfordJournal	1810.03.03_JacksonsOxfordJournal_0003										
340	458	460	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	17	JacksonsOxfordJournal	1810.03.17_JacksonsOxfordJournal_0004										
203	316	315	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	24	JacksonsOxfordJournal	1810.03.24_JacksonsOxfordJournal_0001										
218	358	359	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	24	JacksonsOxfordJournal	1810.03.24_JacksonsOxfordJournal_0003										
277	381	374	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	31	JacksonsOxfordJournal	1810.03.31_JacksonsOxfordJournal_0001										
214	337	335	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	3	31	JacksonsOxfordJournal	1810.03.31_JacksonsOxfordJournal_0002										
241	371	368	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	14	JacksonsOxfordJournal	1810.04.14_JacksonsOxfordJournal_0001										
210	323	331	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	14	JacksonsOxfordJournal	1810.04.14_JacksonsOxfordJournal_0003										
442	636	613	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	21	JacksonsOxfordJournal	1810.04.21_JacksonsOxfordJournal_0001										
580	741	714	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	28	JacksonsOxfordJournal	1810.04.28_JacksonsOxfordJournal_0001										
316	460	444	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	28	JacksonsOxfordJournal	1810.04.28_JacksonsOxfordJournal_0002										
232	362	358	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	4	28	JacksonsOxfordJournal	1810.04.28_JacksonsOxfordJournal_0003										
208	279	277	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	5	12	JacksonsOxfordJournal	1810.05.12_JacksonsOxfordJournal_0001										
273	317	305	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	5	12	JacksonsOxfordJournal	1810.05.12_JacksonsOxfordJournal_0004										
212	295	304	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	5	19	JacksonsOxfordJournal	1810.05.19_JacksonsOxfordJournal_0001										
512	690	693	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	5	26	JacksonsOxfordJournal	1810.05.26_JacksonsOxfordJournal_0001										
212	308	303	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	2	JacksonsOxfordJournal	1810.06.02_JacksonsOxfordJournal_0002										
439	563	553	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	9	JacksonsOxfordJournal	1810.06.09_JacksonsOxfordJournal_0001										
218	334	334	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	16	JacksonsOxfordJournal	1810.06.16_JacksonsOxfordJournal_0001										
275	337	328	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	23	JacksonsOxfordJournal	1810.06.23_JacksonsOxfordJournal_0001										
625	801	800	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	30	JacksonsOxfordJournal	1810.06.30_JacksonsOxfordJournal_0002										
460	595	601	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	6	30	JacksonsOxfordJournal	1810.06.30_JacksonsOxfordJournal_0004										
670	934	902	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	7	7	JacksonsOxfordJournal	1810.07.07_JacksonsOxfordJournal_0001										
303	430	441	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	7	14	JacksonsOxfordJournal	1810.07.14_JacksonsOxfordJournal_0002										
305	391	400	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	7	21	JacksonsOxfordJournal	1810.07.21_JacksonsOxfordJournal_0003										
472	637	629	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	7	21	JacksonsOxfordJournal	1810.07.21_JacksonsOxfordJournal_0004										
313	434	440	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	7	28	JacksonsOxfordJournal	1810.07.28_JacksonsOxfordJournal_0003										
450	568	592	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	8	4	JacksonsOxfordJournal	1810.08.04_JacksonsOxfordJournal_0001										
428	576	562	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	8	18	JacksonsOxfordJournal	1810.08.18_JacksonsOxfordJournal_0001										
205	282	272	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	8	18	JacksonsOxfordJournal	1810.08.18_JacksonsOxfordJournal_0002										
215	324	328	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	8	18	JacksonsOxfordJournal	1810.08.18_JacksonsOxfordJournal_0003										
214	331	335	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	8	25	JacksonsOxfordJournal	1810.08.25_JacksonsOxfordJournal_0001										
416	561	558	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	1	JacksonsOxfordJournal	1810.09.01_JacksonsOxfordJournal_0001										
303	464	458	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	8	JacksonsOxfordJournal	1810.09.08_JacksonsOxfordJournal_0001										
233	344	350	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	8	JacksonsOxfordJournal	1810.09.08_JacksonsOxfordJournal_0002										
404	561	549	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	15	JacksonsOxfordJournal	1810.09.15_JacksonsOxfordJournal_0004										
427	615	618	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	22	JacksonsOxfordJournal	1810.09.22_JacksonsOxfordJournal_0003										
351	450	438	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	29	JacksonsOxfordJournal	1810.09.29_JacksonsOxfordJournal_0001										
220	357	342	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	9	29	JacksonsOxfordJournal	1810.09.29_JacksonsOxfordJournal_0003										
471	639	622	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	10	13	JacksonsOxfordJournal	1810.10.13_JacksonsOxfordJournal_0003										
285	453	448	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	10	27	JacksonsOxfordJournal	1810.10.27_JacksonsOxfordJournal_0003										
501	671	655	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	10	27	JacksonsOxfordJournal	1810.10.27_JacksonsOxfordJournal_0004										
317	452	448	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	11	3	JacksonsOxfordJournal	1810.11.03_JacksonsOxfordJournal_0003										
383	492	477	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	11	10	JacksonsOxfordJournal	1810.11.10_JacksonsOxfordJournal_0001										
358	507	516	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	11	10	JacksonsOxfordJournal	1810.11.10_JacksonsOxfordJournal_0003										
373	558	544	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	11	24	JacksonsOxfordJournal	1810.11.24_JacksonsOxfordJournal_0001										
228	342	337	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	11	24	JacksonsOxfordJournal	1810.11.24_JacksonsOxfordJournal_0003										
270	397	407	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	12	1	JacksonsOxfordJournal	1810.12.01_JacksonsOxfordJournal_0003										
321	514	507	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	12	8	JacksonsOxfordJournal	1810.12.08_JacksonsOxfordJournal_0004										
527	710	735	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	12	22	JacksonsOxfordJournal	1810.12.22_JacksonsOxfordJournal_0003										
1199	1499	1497	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0003	1810	12	29	JacksonsOxfordJournal	1810.12.29_JacksonsOxfordJournal_0003										
204	344	349	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	1	20	JacksonsOxfordJournal	1810.01.20_JacksonsOxfordJournal_0002										
241	359	354	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	3	3	JacksonsOxfordJournal	1810.03.03_JacksonsOxfordJournal_0004										
415	644	644	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	3	31	JacksonsOxfordJournal	1810.03.31_JacksonsOxfordJournal_0004										
342	504	504	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	4	7	JacksonsOxfordJournal	1810.04.07_JacksonsOxfordJournal_0004										
290	449	434	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	4	28	JacksonsOxfordJournal	1810.04.28_JacksonsOxfordJournal_0004										
745	1000	980	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	5	5	JacksonsOxfordJournal	1810.05.05_JacksonsOxfordJournal_0004										
274	424	417	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	5	19	JacksonsOxfordJournal	1810.05.19_JacksonsOxfordJournal_0004										
467	681	668	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	5	26	JacksonsOxfordJournal	1810.05.26_JacksonsOxfordJournal_0004										
232	340	332	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	6	2	JacksonsOxfordJournal	1810.06.02_JacksonsOxfordJournal_0001										
262	428	427	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	6	2	JacksonsOxfordJournal	1810.06.02_JacksonsOxfordJournal_0004										
324	502	493	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	6	9	JacksonsOxfordJournal	1810.06.09_JacksonsOxfordJournal_0004										
236	346	351	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	6	16	JacksonsOxfordJournal	1810.06.16_JacksonsOxfordJournal_0004										
394	615	607	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	7	7	JacksonsOxfordJournal	1810.07.07_JacksonsOxfordJournal_0004										
317	506	504	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	7	14	JacksonsOxfordJournal	1810.07.14_JacksonsOxfordJournal_0004										
246	371	379	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	7	28	JacksonsOxfordJournal	1810.07.28_JacksonsOxfordJournal_0004										
819	1135	1143	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	8	4	JacksonsOxfordJournal	1810.08.04_JacksonsOxfordJournal_0004										
369	591	589	1811	1	5	JacksonsOxfordJournal	1811.01.05_JacksonsOxfordJournal_0004	1810	8	11	JacksonsOxfordJournal	1810.08.11_JacksonsOxfordJournal_0004										
