1828.12.03_TheAberdeenJournal_0002,1828.12.02_TheHullPacketandHumberMercury_0002
1828.12.09_TheBelfastNews-Letter_0002,1828.12.05_TheMorningChronicle_0004
1828.12.09_TheBristolMercury_0001,1828.12.04_TheMorningChronicle_0002
1828.12.09_TheBristolMercury_0004,1828.12.05_TheMorningChronicle_0003
1828.12.09_TheHullPacketandHumberMercury_0001,1828.12.03_TheMorningChronicle_0003
1828.12.09_TheHullPacketandHumberMercury_0002,1828.12.01_TheMorningChronicle_0002
1828.12.09_TheHullPacketandHumberMercury_0004,1828.12.02_TheMorningChronicle_0004
1828.12.09_TheMorningChronicle_0001,1828.12.07_TheExaminer_0016
1828.12.09_TheMorningChronicle_0003,1828.12.07_TheExaminer_0009
1828.12.10_TheAberdeenJournal_0002,1828.12.02_TheMorningChronicle_0002
1828.12.10_TheAberdeenJournal_0003,1828.12.06_TheNewcastleCourantetc_0004
1828.12.10_TheAberdeenJournal_0004,1828.12.06_TheNewcastleCourantetc_0002
1828.12.10_TheDerbyMercury_0001,1828.12.06_TheLeedsMercury_0003
1828.12.10_TheDerbyMercury_0002,1828.12.09_TheMorningChronicle_0003
1828.12.10_TheDerbyMercury_0003,1828.12.09_TheBristolMercury_0004
1828.12.12_LiverpoolMercuryetc_0005,1828.12.03_TheDerbyMercury_0001
1828.12.12_TheBelfastNews-Letter_0002,1828.12.09_TheMorningChronicle_0003
1828.12.12_TheBelfastNews-Letter_0004,1828.12.06_TheNewcastleCourantetc_0004
1828.12.12_TheManchesterTimes_0002,1828.12.06_Cobbett'sWeeklyPoliticalRegister_0009
1828.12.12_TheManchesterTimes_0005,1828.12.10_TheMorningChronicle_0004
1828.12.12_TheManchesterTimes_0008,1828.12.05_LiverpoolMercuryetc_0007
1828.12.13_CaledonianMercury_0002,1828.12.11_TheMorningChronicle_0002
1828.12.13_TheIpswichJournal_0001,1828.12.08_TheMorningChronicle_0003
1828.12.13_TheIpswichJournal_0002,1828.12.12_TheMorningChronicle_0003
1828.12.13_TheIpswichJournal_0004,1828.12.09_TheMorningChronicle_0002
1828.12.13_TheLeedsMercury_0002,1828.12.08_TheMorningChronicle_0002
1828.12.13_TheLeedsMercury_0003,1828.12.08_TheMorningChronicle_0002
1828.12.13_TheNewcastleCourantetc_0002,1828.12.08_TheMorningChronicle_0003
1828.12.13_TheNewcastleCourantetc_0003,1828.12.08_TheMorningChronicle_0004
1828.12.13_TheNewcastleCourantetc_0004,1828.12.09_TheHullPacketandHumberMercury_0003
1828.12.14_TheExaminer_0004,1828.12.12_TheMorningChronicle_0003
1828.12.14_TheExaminer_0007,1828.12.09_TheMorningChronicle_0002
1828.12.14_TheExaminer_0010,1828.12.09_TheMorningChronicle_0003
1828.12.14_TheExaminer_0014,1828.12.09_TheMorningChronicle_0003
1828.12.14_TheExaminer_0015,1828.12.13_TheNewcastleCourantetc_0001
1828.12.15_HampshireTelegraphandSussexChronicleetc_0001,1828.12.13_TheNewcastleCourantetc_0001
1828.12.15_HampshireTelegraphandSussexChronicleetc_0002,1828.12.09_TheMorningChronicle_0003
1828.12.15_HampshireTelegraphandSussexChronicleetc_0004,1828.12.13_TheMorningChronicle_0002
1828.12.16_TheBristolMercury_0001,1828.12.08_TheMorningChronicle_0002
1828.12.16_TheBristolMercury_0004,1828.12.15_HampshireTelegraphandSussexChronicleetc_0002
1828.12.16_TheHullPacketandHumberMercury_0001,1828.12.09_TheMorningChronicle_0003
1828.12.16_TheHullPacketandHumberMercury_0002,1828.12.11_TheMorningChronicle_0002
1828.12.16_TheHullPacketandHumberMercury_0004,1828.12.13_TheNewcastleCourantetc_0002
1828.12.17_TheAberdeenJournal_0001,1828.12.07_TheExaminer_0015
1828.12.17_TheAberdeenJournal_0002,1828.12.08_HampshireTelegraphandSussexChronicleetc_0003
1828.12.17_TheAberdeenJournal_0004,1828.12.16_TheHullPacketandHumberMercury_0004
1828.12.17_TheDerbyMercury_0002,1828.12.13_TheMorningChronicle_0002
1828.12.17_TheMorningChronicle_0004,1828.12.06_TheNewcastleCourantetc_0004
1828.12.18_CaledonianMercury_0004,1828.12.16_TheMorningChronicle_0004
1828.12.18_NorthWalesChronicle_0001,1828.12.06_TheIpswichJournal_0002
1828.12.19_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1828.12.19_TheBelfastNews-Letter_0001,1828.12.13_CaledonianMercury_0004
1828.12.19_TheManchesterTimes_0003,1828.12.14_TheExaminer_0004
1828.12.19_TheManchesterTimes_0006,1828.12.16_TheMorningChronicle_0001
1828.12.19_TheManchesterTimes_0008,1828.12.12_LiverpoolMercuryetc_0007
1828.12.19_TheMorningChronicle_0003,1828.12.14_TheExaminer_0001
1828.12.20_CaledonianMercury_0002,1828.12.17_TheMorningChronicle_0002
1828.12.20_CaledonianMercury_0004,1828.12.19_TheMorningChronicle_0001
1828.12.20_TheIpswichJournal_0001,1828.12.17_TheMorningChronicle_0001
1828.12.20_TheIpswichJournal_0002,1828.12.17_TheMorningChronicle_0001
1828.12.20_TheIpswichJournal_0004,1828.12.15_HampshireTelegraphandSussexChronicleetc_0004
1828.12.20_TheMorningChronicle_0003,1828.12.19_TheManchesterTimes_0008
1828.12.20_TheNewcastleCourantetc_0002,1828.12.12_TheMorningChronicle_0003
1828.12.20_TheNewcastleCourantetc_0003,1828.12.13_TheIpswichJournal_0001
1828.12.20_TheNewcastleCourantetc_0004,1828.12.17_TheMorningChronicle_0002
1828.12.21_TheExaminer_0001,1828.12.18_TheMorningChronicle_0003
1828.12.21_TheExaminer_0003,1828.12.18_TheMorningChronicle_0003
1828.12.21_TheExaminer_0008,1828.12.19_TheMorningChronicle_0002
1828.12.21_TheExaminer_0009,1828.12.20_TheMorningChronicle_0003
1828.12.21_TheExaminer_0013,1828.12.19_TheMorningChronicle_0004
1828.12.22_CaledonianMercury_0002,1828.12.19_TheMorningChronicle_0002
1828.12.22_HampshireTelegraphandSussexChronicleetc_0002,1828.12.16_TheMorningChronicle_0004
1828.12.22_TheMorningChronicle_0003,1828.12.19_TheManchesterTimes_0004
1828.12.23_TheBelfastNews-Letter_0003,1828.12.06_CaledonianMercury_0001
1828.12.23_TheBelfastNews-Letter_0004,1828.12.18_TheMorningChronicle_0002
1828.12.23_TheBristolMercury_0001,1828.12.19_TheMorningChronicle_0002
1828.12.23_TheHullPacketandHumberMercury_0001,1828.12.20_TheNewcastleCourantetc_0003
1828.12.23_TheHullPacketandHumberMercury_0002,1828.12.19_TheMorningChronicle_0002
1828.12.23_TheHullPacketandHumberMercury_0004,1828.12.20_TheIpswichJournal_0002
1828.12.24_TheAberdeenJournal_0004,1828.12.20_CaledonianMercury_0003
1828.12.24_TheDerbyMercury_0001,1828.12.20_TheIpswichJournal_0001
1828.12.24_TheDerbyMercury_0002,1828.12.20_TheNewcastleCourantetc_0002
1828.12.25_NorthWalesChronicle_0001,1828.12.13_TheMorningChronicle_0002
1828.12.25_NorthWalesChronicle_0004,1828.12.19_TheMorningChronicle_0002
1828.12.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1828.12.24_TheDerbyMercury_0002
1828.12.26_LiverpoolMercuryetc_0003,1828.12.06_TheNewcastleCourantetc_0003
1828.12.26_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1828.12.26_TheBelfastNews-Letter_0001,1828.12.20_TheNewcastleCourantetc_0002
1828.12.26_TheBelfastNews-Letter_0002,1828.12.24_TheDerbyMercury_0002
1828.12.26_TheBelfastNews-Letter_0003,1828.12.07_TheExaminer_0015
1828.12.26_TheManchesterTimes_0002,1828.12.21_TheExaminer_0004
1828.12.26_TheManchesterTimes_0005,1828.12.19_TheBelfastNews-Letter_0001
1828.12.26_TheManchesterTimes_0006,1828.12.22_TheMorningChronicle_0003
1828.12.26_TheManchesterTimes_0007,1828.12.21_TheExaminer_0011
1828.12.26_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1828.12.27_TheIpswichJournal_0001,1828.12.22_TheMorningChronicle_0002
1828.12.27_TheIpswichJournal_0002,1828.12.14_TheExaminer_0013
1828.12.27_TheMorningChronicle_0004,1828.12.26_TheBelfastNews-Letter_0002
1828.12.27_TheNewcastleCourantetc_0001,1828.12.24_TheDerbyMercury_0001
1828.12.27_TheNewcastleCourantetc_0002,1828.12.22_TheMorningChronicle_0002
1828.12.27_TheNewcastleCourantetc_0003,1828.12.05_LiverpoolMercuryetc_0005
1828.12.27_TheNewcastleCourantetc_0004,1828.12.25_TheMorningChronicle_0004
1828.12.28_TheExaminer_0004,1828.12.25_TheMorningChronicle_0003
1828.12.28_TheExaminer_0005,1828.12.23_TheMorningChronicle_0004
1828.12.28_TheExaminer_0006,1828.12.24_TheMorningChronicle_0001
1828.12.28_TheExaminer_0009,1828.12.27_TheMorningChronicle_0004
1828.12.28_TheExaminer_0010,1828.12.27_TheMorningChronicle_0002
1828.12.28_TheExaminer_0012,1828.12.22_TheMorningChronicle_0004
1828.12.28_TheExaminer_0014,1828.12.23_TheHullPacketandHumberMercury_0001
1828.12.29_CaledonianMercury_0002,1828.12.26_TheMorningChronicle_0003
1828.12.29_HampshireTelegraphandSussexChronicleetc_0002,1828.12.26_TheManchesterTimes_0007
1828.12.29_TheMorningChronicle_0003,1828.12.25_CaledonianMercury_0002
1828.12.29_TheMorningChronicle_0004,1828.12.25_CaledonianMercury_0002
1828.12.30_TheBelfastNews-Letter_0001,1828.12.25_CaledonianMercury_0003
1828.12.30_TheBelfastNews-Letter_0002,1828.12.29_CaledonianMercury_0002
1828.12.30_TheBristolMercury_0001,1828.12.26_TheManchesterTimes_0002
1828.12.30_TheBristolMercury_0002,1828.12.29_TheMorningChronicle_0003
1828.12.30_TheHullPacketandHumberMercury_0001,1828.12.27_TheNewcastleCourantetc_0002
1828.12.30_TheHullPacketandHumberMercury_0002,1828.12.25_CaledonianMercury_0003
1828.12.31_TheAberdeenJournal_0001,1828.12.27_TheIpswichJournal_0001
1828.12.31_TheAberdeenJournal_0002,1828.12.27_TheNewcastleCourantetc_0004
1828.12.31_TheAberdeenJournal_0004,1828.12.29_TheMorningChronicle_0004
1828.12.31_TheDerbyMercury_0001,1828.12.28_TheExaminer_0014
1828.12.31_TheDerbyMercury_0002,1828.12.29_CaledonianMercury_0002
1828.12.31_TheDerbyMercury_0004,1828.12.23_TheHullPacketandHumberMercury_0002
1828.12.31_TheMorningChronicle_0001,1828.12.26_LiverpoolMercuryetc_0008
1829.01.01_CaledonianMercury_0002,1828.12.29_TheMorningChronicle_0002
1829.01.01_TheMorningChronicle_0002,1828.12.29_CaledonianMercury_0003
1829.01.01_TheMorningChronicle_0004,1828.12.29_CaledonianMercury_0003
1829.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1828.12.31_TheDerbyMercury_0002
1829.01.02_LiverpoolMercuryetc_0002,1828.12.29_TheMorningChronicle_0002
1829.01.02_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.01.02_TheBelfastNews-Letter_0001,1828.12.29_TheMorningChronicle_0002
1829.01.02_TheBelfastNews-Letter_0002,1828.12.29_TheMorningChronicle_0002
1829.01.02_TheManchesterTimes_0002,1828.12.29_TheMorningChronicle_0004
1829.01.02_TheManchesterTimes_0003,1828.12.29_TheMorningChronicle_0002
1829.01.02_TheManchesterTimes_0007,1828.12.28_TheExaminer_0011
1829.01.02_TheManchesterTimes_0008,1828.12.31_TheMorningChronicle_0001
1829.01.02_TheMorningChronicle_0003,1828.12.29_CaledonianMercury_0003
1829.01.03_CaledonianMercury_0002,1828.12.31_TheMorningChronicle_0002
1829.01.03_CaledonianMercury_0003,1828.12.30_TheMorningChronicle_0002
1829.01.03_Cobbett'sWeeklyPoliticalRegister_0012,1828.12.29_TheMorningChronicle_0002
1829.01.03_Cobbett'sWeeklyPoliticalRegister_0013,1828.12.19_TheMorningChronicle_0001
1829.01.03_TheNewcastleCourantetc_0001,1828.12.24_TheDerbyMercury_0001
1829.01.03_TheNewcastleCourantetc_0002,1828.12.29_TheMorningChronicle_0004
1829.01.03_TheNewcastleCourantetc_0003,1828.12.31_TheDerbyMercury_0001
1829.01.03_TheNewcastleCourantetc_0004,1828.12.29_TheMorningChronicle_0002
1829.01.05_CaledonianMercury_0002,1828.12.31_TheMorningChronicle_0003
1829.01.05_HampshireTelegraphandSussexChronicleetc_0002,1828.12.29_TheMorningChronicle_0004
1829.01.06_TheBelfastNews-Letter_0004,1828.12.29_CaledonianMercury_0003
1829.01.06_TheBristolMercury_0001,1828.12.29_CaledonianMercury_0003
1829.01.06_TheHullPacketandHumberMercury_0001,1828.12.31_TheMorningChronicle_0004
1829.01.06_TheHullPacketandHumberMercury_0002,1828.12.27_TheNewcastleCourantetc_0003
1829.01.06_TheHullPacketandHumberMercury_0004,1828.12.29_CaledonianMercury_0003
1829.01.07_TheAberdeenJournal_0002,1828.12.31_TheMorningChronicle_0002
1829.01.07_TheAberdeenJournal_0004,1828.12.28_TheExaminer_0006
1829.01.07_TheDerbyMercury_0001,1828.12.31_TheMorningChronicle_0004
1829.01.08_NorthWalesChronicle_0001,1828.12.11_TheMorningChronicle_0003
1829.01.09_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.01.09_TheBelfastNews-Letter_0002,1828.12.27_TheNewcastleCourantetc_0002
1829.01.09_TheBelfastNews-Letter_0004,1828.12.27_TheMorningChronicle_0003
1829.01.10_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1829.01.11_TheExaminer_0011,1828.12.31_TheMorningChronicle_0001
1829.01.12_HampshireTelegraphandSussexChronicleetc_0003,1828.12.20_TheNewcastleCourantetc_0003
1829.01.13_TheBelfastNews-Letter_0002,1828.12.30_TheHullPacketandHumberMercury_0004
1829.01.13_TheBelfastNews-Letter_0004,1828.12.21_TheExaminer_0010
1829.01.14_TheDerbyMercury_0004,1828.12.16_TheHullPacketandHumberMercury_0004
1829.01.16_LiverpoolMercuryetc_0005,1828.12.12_TheManchesterTimes_0008
1829.01.17_CaledonianMercury_0001,1828.12.20_TheNewcastleCourantetc_0003
1829.01.17_TheLeedsMercury_0001,1828.12.03_TheDerbyMercury_0004
1829.01.17_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1829.01.17_TheNewcastleCourantetc_0004,1828.12.27_TheIpswichJournal_0001
1829.01.21_TheAberdeenJournal_0004,1828.12.26_TheManchesterTimes_0005
1829.01.23_LiverpoolMercuryetc_0005,1828.12.12_TheManchesterTimes_0008
1829.01.24_TheLeedsMercury_0001,1828.12.03_TheDerbyMercury_0004
1829.01.24_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1829.01.25_TheExaminer_0016,1828.12.09_TheMorningChronicle_0001
1829.01.26_CaledonianMercury_0002,1828.12.31_TheMorningChronicle_0003
1829.01.27_TheHullPacketandHumberMercury_0001,1828.12.13_TheNewcastleCourantetc_0003
1829.01.30_LiverpoolMercuryetc_0003,1828.12.26_TheManchesterTimes_0008
1829.01.31_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1829.01.31_TheNewcastleCourantetc_0002,1828.12.31_TheMorningChronicle_0003
1829.02.02_HampshireTelegraphandSussexChronicleetc_0002,1828.12.29_CaledonianMercury_0003
1829.02.03_TheHullPacketandHumberMercury_0001,1828.12.06_TheNewcastleCourantetc_0003
1829.02.06_LiverpoolMercuryetc_0005,1828.12.31_TheDerbyMercury_0001
1829.02.06_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.02.07_TheLeedsMercury_0004,1828.12.19_LiverpoolMercuryetc_0007
1829.02.07_TheManchesterTimes_0004,1828.12.27_TheNewcastleCourantetc_0003
1829.02.10_TheBristolMercury_0004,1828.12.31_TheDerbyMercury_0004
1829.02.10_TheHullPacketandHumberMercury_0001,1828.12.13_TheNewcastleCourantetc_0003
1829.02.13_LiverpoolMercuryetc_0007,1828.12.26_TheManchesterTimes_0008
1829.02.14_TheLeedsMercury_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.02.18_TheDerbyMercury_0001,1828.12.13_TheNewcastleCourantetc_0003
1829.02.20_LiverpoolMercuryetc_0005,1828.12.28_TheExaminer_0014
1829.02.20_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.02.21_TheLeedsMercury_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.02.21_TheManchesterTimes_0008,1828.12.19_LiverpoolMercuryetc_0007
1829.02.21_TheNewcastleCourantetc_0003,1828.12.13_TheIpswichJournal_0001
1829.02.22_TheExaminer_0016,1828.12.09_TheMorningChronicle_0001
1829.02.24_TheHullPacketandHumberMercury_0001,1828.12.20_TheNewcastleCourantetc_0003
1829.02.25_TheDerbyMercury_0002,1828.12.06_TheNewcastleCourantetc_0001
1829.02.27_LiverpoolMercuryetc_0003,1828.12.12_TheManchesterTimes_0008
1829.02.28_TheNewcastleCourantetc_0001,1828.12.09_TheHullPacketandHumberMercury_0002
1829.03.03_TheHullPacketandHumberMercury_0001,1828.12.05_LiverpoolMercuryetc_0005
1829.03.06_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.03.07_TheLeedsMercury_0004,1828.12.20_TheNewcastleCourantetc_0003
1829.03.10_TheHullPacketandHumberMercury_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.03.13_LiverpoolMercuryetc_0005,1828.12.13_TheNewcastleCourantetc_0001
1829.03.13_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.03.14_TheLeedsMercury_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.03.14_TheManchesterTimes_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.03.21_TheNewcastleCourantetc_0001,1828.12.09_TheHullPacketandHumberMercury_0002
1829.03.21_TheNewcastleCourantetc_0003,1828.12.08_HampshireTelegraphandSussexChronicleetc_0001
1829.03.24_TheHullPacketandHumberMercury_0001,1828.12.03_TheDerbyMercury_0004
1829.03.27_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.04.03_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.04.04_TheLeedsMercury_0004,1828.12.19_LiverpoolMercuryetc_0007
1829.04.07_TheBristolMercury_0004,1828.12.19_LiverpoolMercuryetc_0007
1829.04.11_TheLeedsMercury_0004,1828.12.26_LiverpoolMercuryetc_0007
1829.04.17_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.04.18_TheLeedsMercury_0004,1828.12.26_LiverpoolMercuryetc_0007
1829.04.22_TheDerbyMercury_0004,1828.12.02_TheBristolMercury_0004
1829.04.24_TheBelfastNews-Letter_0004,1828.12.16_TheBristolMercury_0004
1829.05.01_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.05.05_TheHullPacketandHumberMercury_0001,1828.12.27_TheNewcastleCourantetc_0003
1829.05.08_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.05.12_TheHullPacketandHumberMercury_0001,1828.12.31_TheDerbyMercury_0001
1829.05.13_TheDerbyMercury_0001,1828.12.28_TheExaminer_0014
1829.05.15_LiverpoolMercuryetc_0005,1828.12.31_TheDerbyMercury_0001
1829.05.15_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.05.16_TheNewcastleCourantetc_0003,1828.12.31_TheDerbyMercury_0001
1829.05.20_TheAberdeenJournal_0001,1828.12.31_TheDerbyMercury_0001
1829.05.22_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.05.23_TheManchesterTimes_0001,1828.12.12_LiverpoolMercuryetc_0003
1829.05.27_TheDerbyMercury_0001,1828.12.28_TheExaminer_0014
1829.05.30_TheManchesterTimesandGazette_0001,1828.12.09_TheHullPacketandHumberMercury_0002
1829.06.02_TheHullPacketandHumberMercury_0001,1828.12.19_TheManchesterTimes_0001
1829.06.05_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.06.06_TheLeedsMercury_0004,1828.12.26_LiverpoolMercuryetc_0007
1829.06.12_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.06.17_TheDerbyMercury_0001,1828.12.13_TheNewcastleCourantetc_0001
1829.06.19_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.06.23_TheHullPacketandHumberMercury_0001,1828.12.27_TheNewcastleCourantetc_0003
1829.06.26_LiverpoolMercuryetc_0007,1828.12.12_TheManchesterTimes_0008
1829.06.27_TheNewcastleCourantetc_0001,1828.12.27_TheIpswichJournal_0001
1829.06.30_TheHullPacketandHumberMercury_0001,1828.12.27_TheNewcastleCourantetc_0003
1829.07.01_TheDerbyMercury_0001,1828.12.27_TheNewcastleCourantetc_0003
1829.07.01_TheDerbyMercury_0002,1828.12.19_TheManchesterTimes_0001
1829.07.03_LiverpoolMercuryetc_0007,1828.12.26_TheManchesterTimes_0008
