1831.04.02_TheManchesterTimesandGazette_0004,1831.04.01_LiverpoolMercuryetc_0002
1831.04.26_TheHullPacketandHumberMercury_0002,1831.04.25_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.04.26_TheHullPacketandHumberMercury_0004,1831.04.20_TheMorningChronicle_0002
1831.04.26_TheMorningChronicle_0004,1831.04.23_CaledonianMercury_0003
1831.04.27_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.04.24_TheExaminer_0003
1831.04.27_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.04.22_TheMorningChronicle_0001
1831.04.27_TheDerbyMercury_0001,1831.04.26_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.04.27_TheDerbyMercury_0004,1831.04.23_CaledonianMercury_0002
1831.04.28_CaledonianMercury_0002,1831.04.26_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.04.28_CaledonianMercury_0003,1831.04.12_TheHullPacketandHumberMercury_0002
1831.04.28_CaledonianMercury_0004,1831.04.27_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.04.28_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.04.25_TheMorningChronicle_0004
1831.04.28_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1831.04.25_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.04.28_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1831.04.23_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.04.29_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.04.26_TheMorningChronicle_0002
1831.04.29_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.04.26_TheMorningChronicle_0003
1831.04.29_LiverpoolMercuryetc_0002,1831.04.27_TheDerbyMercury_0001
1831.04.29_TheBelfastNews-Letter_0001,1831.04.24_TheExaminer_0011
1831.04.29_TheBelfastNews-Letter_0002,1831.04.28_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.04.29_TheBelfastNews-Letter_0004,1831.04.20_TheDerbyMercury_0002
1831.04.30_CaledonianMercury_0002,1831.04.28_TheMorningChronicle_0003
1831.04.30_CaledonianMercury_0003,1831.04.27_TheDerbyMercury_0002
1831.04.30_CaledonianMercury_0004,1831.04.22_TheMorningChronicle_0004
1831.04.30_Cobbett'sWeeklyPoliticalRegister_0016,1831.04.25_TheMorningChronicle_0002
1831.04.30_Cobbett'sWeeklyPoliticalRegister_0017,1831.04.26_TheMorningChronicle_0002
1831.04.30_Cobbett'sWeeklyPoliticalRegister_0020,1831.04.27_TheMorningChronicle_0003
1831.04.30_Cobbett'sWeeklyPoliticalRegister_0025,1831.04.23_TheMorningChronicle_0002
1831.04.30_Cobbett'sWeeklyPoliticalRegister_0028,1831.04.23_TheMorningChronicle_0002
1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.04.28_TheMorningChronicle_0003
1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.04.27_TheMorningChronicle_0004
1831.04.30_PrestonChronicle_0001,1831.04.29_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.04.30_PrestonChronicle_0003,1831.04.22_LiverpoolMercuryetc_0007
1831.04.30_PrestonChronicle_0004,1831.04.26_TheBelfastNews-Letter_0002
1831.04.30_TheManchesterTimesandGazette_0001,1831.04.27_TheDerbyMercury_0002
1831.04.30_TheManchesterTimesandGazette_0002,1831.04.27_TheDerbyMercury_0002
1831.04.30_TheManchesterTimesandGazette_0003,1831.04.27_TheDerbyMercury_0001
1831.04.30_TheNewcastleCourantetc_0001,1831.04.19_TheBristolMercury_0001
1831.04.30_TheNewcastleCourantetc_0002,1831.04.27_TheDerbyMercury_0001
1831.04.30_TheNewcastleCourantetc_0003,1831.04.27_TheDerbyMercury_0002
1831.05.01_TheExaminer_0005,1831.04.26_TheMorningChronicle_0003
1831.05.01_TheExaminer_0006,1831.04.28_TheMorningChronicle_0004
1831.05.01_TheExaminer_0007,1831.04.29_TheMorningChronicle_0004
1831.05.01_TheExaminer_0009,1831.04.28_TheMorningChronicle_0003
1831.05.01_TheExaminer_0010,1831.04.27_TheMorningChronicle_0003
1831.05.01_TheExaminer_0011,1831.04.29_TheMorningChronicle_0004
1831.05.01_TheExaminer_0012,1831.04.28_TheMorningChronicle_0003
1831.05.01_TheExaminer_0014,1831.04.26_TheMorningChronicle_0003
1831.05.01_TheExaminer_0015,1831.04.27_TheAberdeenJournal_0004
1831.05.02_CaledonianMercury_0004,1831.04.28_TheMorningChronicle_0002
1831.05.02_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.04.27_TheMorningChronicle_0002
1831.05.02_HampshireTelegraphandSussexChronicleetc_0001,1831.04.20_TheDerbyMercury_0001
1831.05.02_HampshireTelegraphandSussexChronicleetc_0002,1831.04.30_CaledonianMercury_0002
1831.05.03_TheBelfastNews-Letter_0001,1831.04.27_TheMorningChronicle_0002
1831.05.03_TheBelfastNews-Letter_0004,1831.04.27_TheMorningChronicle_0004
1831.05.03_TheHullPacketandHumberMercury_0001,1831.04.13_TheDerbyMercury_0001
1831.05.03_TheHullPacketandHumberMercury_0002,1831.04.27_TheDerbyMercury_0001
1831.05.03_TheHullPacketandHumberMercury_0004,1831.04.29_TheBelfastNews-Letter_0001
1831.05.04_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.04.30_TheMorningChronicle_0004
1831.05.04_TheAberdeenJournal_0002,1831.04.27_TheDerbyMercury_0001
1831.05.04_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.05.04_TheDerbyMercury_0003,1831.04.30_TheNewcastleCourantetc_0001
1831.05.04_TheDerbyMercury_0004,1831.04.28_TheMorningChronicle_0003
1831.05.06_LiverpoolMercuryetc_0005,1831.04.20_TheDerbyMercury_0002
1831.05.06_TheBelfastNews-Letter_0002,1831.04.17_TheExaminer_0012
1831.05.06_TheBelfastNews-Letter_0004,1831.04.22_LiverpoolMercuryetc_0007
1831.05.07_Cobbett'sWeeklyPoliticalRegister_0021,1831.04.23_TheMorningChronicle_0002
1831.05.07_TheManchesterTimesandGazette_0001,1831.04.27_TheDerbyMercury_0002
1831.05.07_TheManchesterTimesandGazette_0002,1831.04.30_Cobbett'sWeeklyPoliticalRegister_0012
1831.05.08_TheExaminer_0015,1831.04.27_TheAberdeenJournal_0004
1831.05.10_NorthWalesChronicle_0001,1831.04.27_TheMorningChronicle_0004
1831.05.10_TheBelfastNews-Letter_0001,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.10_TheBristolMercury_0002,1831.04.06_TheDerbyMercury_0001
1831.05.11_TheDerbyMercury_0001,1831.04.01_LiverpoolMercuryetc_0003
1831.05.11_TheDerbyMercury_0004,1831.04.23_TheManchesterTimesandGazette_0007
1831.05.13_LiverpoolMercuryetc_0005,1831.04.20_TheDerbyMercury_0002
1831.05.13_LiverpoolMercuryetc_0007,1831.04.01_TheBelfastNews-Letter_0004
1831.05.13_TheBelfastNews-Letter_0004,1831.04.01_LiverpoolMercuryetc_0007
1831.05.14_PrestonChronicle_0004,1831.04.26_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.14_TheNewcastleCourantetc_0001,1831.04.27_TheDerbyMercury_0002
1831.05.14_TheNewcastleCourantetc_0003,1831.04.13_TheDerbyMercury_0001
1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.06_TheDerbyMercury_0001
1831.05.18_TheAberdeenJournal_0004,1831.04.20_TheDerbyMercury_0001
1831.05.18_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.05.19_TheMorningChronicle_0001,1831.04.03_TheExaminer_0016
1831.05.20_LiverpoolMercuryetc_0005,1831.04.05_TheHullPacketandHumberMercury_0001
1831.05.20_TheBelfastNews-Letter_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.05.21_TheManchesterTimesandGazette_0004,1831.04.27_TheDerbyMercury_0002
1831.05.24_TheBristolMercury_0001,1831.04.06_TheDerbyMercury_0001
1831.05.25_TheAberdeenJournal_0001,1831.04.06_TheDerbyMercury_0001
1831.05.25_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.05.25_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.05.25_TheDerbyMercury_0003,1831.04.09_TheNewcastleCourantetc_0004
1831.05.27_TheBelfastNews-Letter_0001,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.28_TheManchesterTimesandGazette_0004,1831.04.27_TheDerbyMercury_0002
1831.05.31_TheBelfastNews-Letter_0003,1831.04.25_CaledonianMercury_0001
1831.06.01_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.06.01_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0002
1831.06.01_TheDerbyMercury_0002,1831.04.30_TheManchesterTimesandGazette_0001
1831.06.03_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.06.04_PrestonChronicle_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.06.04_TheNewcastleCourantetc_0001,1831.04.27_TheDerbyMercury_0002
1831.06.04_TheNewcastleCourantetc_0003,1831.04.20_TheDerbyMercury_0001
1831.06.07_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.06.07_TheHullPacketandHumberMercury_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.06.08_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.06.08_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.06.11_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.15_TheBelfastNews-Letter_0004
1831.06.11_PrestonChronicle_0003,1831.04.01_LiverpoolMercuryetc_0007
1831.06.11_TheManchesterTimesandGazette_0004,1831.04.27_TheDerbyMercury_0002
1831.06.13_CaledonianMercury_0003,1831.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0001
1831.06.14_TheBelfastNews-Letter_0003,1831.04.25_CaledonianMercury_0001
1831.06.15_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.06.18_TheNewcastleCourantetc_0003,1831.04.25_CaledonianMercury_0001
1831.06.19_TheExaminer_0015,1831.04.05_TheHullPacketandHumberMercury_0001
1831.06.21_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.06.21_TheBristolMercury_0002,1831.04.06_TheDerbyMercury_0001
1831.06.21_TheHullPacketandHumberMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.06.22_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.06.25_PrestonChronicle_0003,1831.04.22_LiverpoolMercuryetc_0007
1831.07.01_TheBelfastNews-Letter_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.07.02_PrestonChronicle_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.07.03_TheExaminer_0015,1831.04.05_TheHullPacketandHumberMercury_0001
1831.07.05_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.07.08_LiverpoolMercuryetc_0007,1831.04.15_TheBelfastNews-Letter_0004
1831.07.13_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.07.13_TheDerbyMercury_0002,1831.04.09_TheNewcastleCourantetc_0003
1831.07.15_TheBelfastNews-Letter_0004,1831.04.22_LiverpoolMercuryetc_0007
1831.07.16_PrestonChronicle_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.07.17_TheExaminer_0015,1831.04.05_TheHullPacketandHumberMercury_0001
1831.07.20_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.07.22_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.07.22_TheBelfastNews-Letter_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.07.23_PrestonChronicle_0001,1831.04.12_TheBristolMercury_0002
1831.07.23_PrestonChronicle_0003,1831.04.01_LiverpoolMercuryetc_0007
1831.07.23_TheNewcastleCourantetc_0002,1831.04.15_TheBelfastNews-Letter_0004
1831.07.25_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
