1832.01.03_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.01_TheExaminer_0002
1832.01.18_TheDerbyMercury_0003,1832.01.14_PrestonChronicle_0003
1832.01.18_TheDerbyMercury_0004,1832.01.17_TheHullPacketandHumberMercury_0002
1832.01.18_TheMorningChronicle_0001,1832.01.16_CaledonianMercury_0003
1832.01.19_CaledonianMercury_0002,1832.01.18_TheDerbyMercury_0001
1832.01.19_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.03_TheBristolMercury_0001
1832.01.19_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.18_TheDerbyMercury_0002
1832.01.19_TheMorningChronicle_0003,1832.01.16_CaledonianMercury_0004
1832.01.19_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1832.01.12_TheMorningChronicle_0002
1832.01.20_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.17_TheBristolMercury_0003
1832.01.20_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.18_TheDerbyMercury_0003
1832.01.20_LiverpoolMercuryetc_0001,1832.01.10_Freeman'sJournalandDailyCommercialAdvertiser_0002
1832.01.20_LiverpoolMercuryetc_0002,1832.01.14_TheMorningChronicle_0001
1832.01.20_LiverpoolMercuryetc_0005,1832.01.07_PrestonChronicle_0001
1832.01.20_LiverpoolMercuryetc_0007,1832.01.11_TheDerbyMercury_0004
1832.01.20_TheBelfastNews-Letter_0004,1832.01.18_TheMorningChronicle_0001
1832.01.21_CaledonianMercury_0002,1832.01.18_TheMorningChronicle_0001
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0012,1832.01.10_TheMorningChronicle_0001
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0018,1832.01.13_TheBelfastNews-Letter_0002
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0019,1832.01.17_TheBelfastNews-Letter_0001
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0020,1832.01.14_TheMorningChronicle_0001
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0021,1832.01.14_TheMorningChronicle_0001
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0022,1832.01.14_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0023,1832.01.14_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0024,1832.01.14_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.21_Cobbett'sWeeklyPoliticalRegister_0025,1832.01.14_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.19_TheMorningChronicle_0002
1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.18_TheMorningChronicle_0003
1832.01.21_TheManchesterTimesandGazette_0001,1832.01.15_TheExaminer_0004
1832.01.21_TheMorningChronicle_0004,1832.01.18_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.21_TheNewcastleCourantetc_0002,1832.01.13_TheMorningChronicle_0001
1832.01.21_TheNewcastleCourantetc_0003,1832.01.02_HampshireTelegraphandSussexChronicleetc_0001
1832.01.21_TheNewcastleCourantetc_0004,1832.01.20_Freeman'sJournalandDailyCommercialAdvertiser_0002
1832.01.22_TheExaminer_0006,1832.01.18_TheMorningChronicle_0002
1832.01.22_TheExaminer_0007,1832.01.19_TheMorningChronicle_0002
1832.01.22_TheExaminer_0013,1832.01.09_CaledonianMercury_0001
1832.01.23_CaledonianMercury_0002,1832.01.20_TheMorningChronicle_0002
1832.01.23_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.20_TheMorningChronicle_0002
1832.01.23_HampshireTelegraphandSussexChronicleetc_0001,1832.01.14_TheMorningChronicle_0001
1832.01.23_TheMorningChronicle_0001,1832.01.22_TheExaminer_0014
1832.01.24_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.21_TheMorningChronicle_0003
1832.01.24_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.23_CaledonianMercury_0002
1832.01.24_NorthWalesChronicle_0001,1832.01.13_TheMorningChronicle_0004
1832.01.24_NorthWalesChronicle_0003,1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.24_TheBelfastNews-Letter_0001,1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.24_TheBelfastNews-Letter_0002,1832.01.23_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.01.24_TheBelfastNews-Letter_0004,1832.01.19_TheMorningChronicle_0004
1832.01.24_TheBristolMercury_0001,1832.01.23_HampshireTelegraphandSussexChronicleetc_0001
1832.01.24_TheBristolMercury_0002,1832.01.23_HampshireTelegraphandSussexChronicleetc_0003
1832.01.24_TheBristolMercury_0003,1832.01.08_TheExaminer_0009
1832.01.24_TheBristolMercury_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.01.24_TheHullPacketandHumberMercury_0001,1832.01.19_TheMorningChronicle_0004
1832.01.24_TheHullPacketandHumberMercury_0002,1832.01.20_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.01.24_TheHullPacketandHumberMercury_0004,1832.01.20_TheMorningChronicle_0004
1832.01.25_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.22_TheExaminer_0002
1832.01.25_TheAberdeenJournal_0002,1832.01.23_HampshireTelegraphandSussexChronicleetc_0003
1832.01.25_TheDerbyMercury_0001,1832.01.18_TheMorningChronicle_0002
1832.01.25_TheDerbyMercury_0002,1832.01.23_HampshireTelegraphandSussexChronicleetc_0003
1832.01.26_CaledonianMercury_0001,1832.01.06_Freeman'sJournalandDailyCommercialAdvertiser_0001
1832.01.26_CaledonianMercury_0004,1832.01.19_TheMorningChronicle_0002
1832.01.26_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.25_TheDerbyMercury_0002
1832.01.26_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.18_TheDerbyMercury_0003
1832.01.26_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.23_TheMorningChronicle_0002
1832.01.26_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1832.01.19_TheMorningChronicle_0003
1832.01.27_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.25_TheMorningChronicle_0004
1832.01.27_LiverpoolMercuryetc_0002,1832.01.22_TheExaminer_0006
1832.01.27_LiverpoolMercuryetc_0003,1832.01.24_TheHullPacketandHumberMercury_0001
1832.01.27_LiverpoolMercuryetc_0007,1832.01.22_TheExaminer_0010
1832.01.27_TheBelfastNews-Letter_0001,1832.01.25_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.01.27_TheBelfastNews-Letter_0004,1832.01.21_TheMorningChronicle_0003
1832.01.28_CaledonianMercury_0002,1832.01.27_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.01.28_CaledonianMercury_0004,1832.01.22_TheExaminer_0012
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0005,1832.01.18_TheMorningChronicle_0002
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0014,1832.01.17_TheMorningChronicle_0002
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0015,1832.01.17_TheMorningChronicle_0002
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0016,1832.01.17_TheMorningChronicle_0002
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0017,1832.01.17_TheMorningChronicle_0002
1832.01.28_Cobbett'sWeeklyPoliticalRegister_0025,1832.01.19_TheMorningChronicle_0003
1832.01.28_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.25_TheMorningChronicle_0003
1832.01.28_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.25_TheMorningChronicle_0003
1832.01.28_TheManchesterTimesandGazette_0001,1832.01.08_TheExaminer_0015
1832.01.28_TheManchesterTimesandGazette_0002,1832.01.22_TheExaminer_0006
1832.01.28_TheManchesterTimesandGazette_0003,1832.01.17_TheMorningChronicle_0002
1832.01.28_TheManchesterTimesandGazette_0004,1832.01.21_Cobbett'sWeeklyPoliticalRegister_0015
1832.01.28_TheNewcastleCourantetc_0002,1832.01.21_TheMorningChronicle_0003
1832.01.28_TheNewcastleCourantetc_0004,1832.01.24_TheHullPacketandHumberMercury_0001
1832.01.29_TheExaminer_0003,1832.01.25_TheMorningChronicle_0003
1832.01.29_TheExaminer_0004,1832.01.25_TheMorningChronicle_0002
1832.01.29_TheExaminer_0009,1832.01.28_TheMorningChronicle_0004
1832.01.29_TheExaminer_0010,1832.01.23_TheMorningChronicle_0003
1832.01.29_TheExaminer_0011,1832.01.26_TheMorningChronicle_0004
1832.01.29_TheExaminer_0012,1832.01.25_TheMorningChronicle_0004
1832.01.30_CaledonianMercury_0001,1832.01.09_HampshireTelegraphandSussexChronicleetc_0001
1832.01.30_CaledonianMercury_0004,1832.01.24_TheHullPacketandHumberMercury_0001
1832.01.30_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.25_TheMorningChronicle_0002
1832.01.30_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.27_TheMorningChronicle_0002
1832.01.30_HampshireTelegraphandSussexChronicleetc_0002,1832.01.28_TheNewcastleCourantetc_0002
1832.01.30_TheMorningChronicle_0001,1832.01.29_TheExaminer_0014
1832.01.30_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.01.31_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.28_TheMorningChronicle_0003
1832.01.31_Freeman'sJournalandDailyCommercialAdvertiser_0002,1832.01.28_TheMorningChronicle_0004
1832.01.31_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.28_TheMorningChronicle_0002
1832.01.31_NorthWalesChronicle_0001,1832.01.24_TheHullPacketandHumberMercury_0001
1832.01.31_NorthWalesChronicle_0002,1832.01.27_LiverpoolMercuryetc_0002
1832.01.31_TheBelfastNews-Letter_0001,1832.01.27_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.01.31_TheBelfastNews-Letter_0002,1832.01.30_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.01.31_TheBristolMercury_0001,1832.01.27_TheMorningChronicle_0004
1832.01.31_TheBristolMercury_0002,1832.01.30_HampshireTelegraphandSussexChronicleetc_0003
1832.01.31_TheHullPacketandHumberMercury_0001,1832.01.23_TheMorningChronicle_0004
1832.01.31_TheHullPacketandHumberMercury_0002,1832.01.28_TheMorningChronicle_0003
1832.01.31_TheHullPacketandHumberMercury_0004,1832.01.19_TheMorningChronicle_0003
1832.01.31_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0004,1832.01.31_TheMorningChronicle_0002
1832.02.01_TheAberdeenJournal_0002,1832.01.30_HampshireTelegraphandSussexChronicleetc_0003
1832.02.01_TheDerbyMercury_0001,1832.01.30_HampshireTelegraphandSussexChronicleetc_0003
1832.02.01_TheDerbyMercury_0002,1832.01.31_TheBristolMercury_0002
1832.02.01_TheDerbyMercury_0004,1832.01.28_TheMorningChronicle_0003
1832.02.01_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.02_CaledonianMercury_0002,1832.01.28_TheMorningChronicle_0004
1832.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.03_TheBristolMercury_0001
1832.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0003,1832.01.29_TheExaminer_0002
1832.02.02_TheMorningChronicle_0002,1832.01.29_TheExaminer_0010
1832.02.02_TheMorningChronicle_0004,1832.01.29_TheExaminer_0001
1832.02.03_LiverpoolMercuryetc_0002,1832.01.29_TheExaminer_0007
1832.02.03_LiverpoolMercuryetc_0007,1832.01.14_PrestonChronicle_0003
1832.02.03_TheBelfastNews-Letter_0001,1832.01.26_TheMorningChronicle_0004
1832.02.03_TheBelfastNews-Letter_0004,1832.01.28_TheMorningChronicle_0003
1832.02.04_CaledonianMercury_0004,1832.01.31_TheBristolMercury_0003
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0003,1832.01.25_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0004,1832.01.25_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0005,1832.01.25_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0006,1832.01.25_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0007,1832.01.24_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0008,1832.01.24_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0009,1832.01.24_TheMorningChronicle_0001
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0011,1832.01.24_TheMorningChronicle_0003
1832.02.04_Cobbett'sWeeklyPoliticalRegister_0012,1832.01.24_TheMorningChronicle_0003
1832.02.04_PrestonChronicle_0001,1832.01.30_HampshireTelegraphandSussexChronicleetc_0003
1832.02.04_PrestonChronicle_0002,1832.01.30_HampshireTelegraphandSussexChronicleetc_0004
1832.02.04_PrestonChronicle_0003,1832.01.31_TheMorningChronicle_0004
1832.02.04_PrestonChronicle_0004,1832.01.28_TheMorningChronicle_0001
1832.02.04_TheLeedsMercury_0004,1832.01.29_TheExaminer_0008
1832.02.04_TheManchesterTimesandGazette_0001,1832.01.22_TheExaminer_0013
1832.02.04_TheNewcastleCourantetc_0002,1832.01.30_TheMorningChronicle_0002
1832.02.04_TheNewcastleCourantetc_0003,1832.01.30_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.02.05_TheExaminer_0007,1832.01.28_TheMorningChronicle_0001
1832.02.05_TheExaminer_0014,1832.01.30_TheMorningChronicle_0001
1832.02.06_CaledonianMercury_0004,1832.01.31_TheHullPacketandHumberMercury_0004
1832.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.26_CaledonianMercury_0001
1832.02.06_HampshireTelegraphandSussexChronicleetc_0002,1832.01.31_TheBristolMercury_0003
1832.02.06_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.07_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.24_TheBelfastNews-Letter_0003
1832.02.07_NorthWalesChronicle_0004,1832.01.28_TheMorningChronicle_0004
1832.02.07_TheBristolMercury_0002,1832.01.10_TheHullPacketandHumberMercury_0004
1832.02.07_TheHullPacketandHumberMercury_0001,1832.01.26_CaledonianMercury_0002
1832.02.07_TheMorningChronicle_0001,1832.01.29_TheExaminer_0010
1832.02.08_TheAberdeenJournal_0004,1832.01.28_TheNewcastleCourantetc_0002
1832.02.08_TheDerbyMercury_0001,1832.01.28_CaledonianMercury_0004
1832.02.08_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.09_CaledonianMercury_0001,1832.01.06_Freeman'sJournalandDailyCommercialAdvertiser_0001
1832.02.09_TheMorningChronicle_0002,1832.01.29_TheExaminer_0010
1832.02.10_LiverpoolMercuryetc_0007,1832.01.14_PrestonChronicle_0003
1832.02.10_LiverpoolMercuryetc_0008,1832.01.30_TheMorningChronicle_0003
1832.02.10_TheBelfastNews-Letter_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.02.10_TheMorningChronicle_0004,1832.01.29_TheExaminer_0010
1832.02.11_Cobbett'sWeeklyPoliticalRegister_0028,1832.01.27_TheMorningChronicle_0002
1832.02.11_Cobbett'sWeeklyPoliticalRegister_0029,1832.01.31_TheBelfastNews-Letter_0002
1832.02.11_Cobbett'sWeeklyPoliticalRegister_0032,1832.01.22_TheExaminer_0013
1832.02.11_PrestonChronicle_0001,1832.01.10_TheHullPacketandHumberMercury_0001
1832.02.11_PrestonChronicle_0003,1832.01.13_LiverpoolMercuryetc_0007
1832.02.11_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.11_TheNewcastleCourantetc_0003,1832.01.24_TheHullPacketandHumberMercury_0001
1832.02.13_CaledonianMercury_0004,1832.01.20_Freeman'sJournalandDailyCommercialAdvertiser_0004
1832.02.13_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.03_TheBristolMercury_0001
1832.02.13_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.14_TheHullPacketandHumberMercury_0001,1832.01.08_TheExaminer_0015
1832.02.15_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.17_LiverpoolMercuryetc_0005,1832.01.22_TheExaminer_0013
1832.02.17_LiverpoolMercuryetc_0007,1832.01.14_PrestonChronicle_0003
1832.02.17_TheBelfastNews-Letter_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.02.17_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.18_PrestonChronicle_0001,1832.01.10_TheHullPacketandHumberMercury_0001
1832.02.18_PrestonChronicle_0003,1832.01.20_LiverpoolMercuryetc_0007
1832.02.18_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.18_TheNewcastleCourantetc_0003,1832.01.02_HampshireTelegraphandSussexChronicleetc_0001
1832.02.19_TheExaminer_0012,1832.01.20_LiverpoolMercuryetc_0006
1832.02.19_TheExaminer_0015,1832.01.30_TheMorningChronicle_0001
1832.02.20_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.21_NorthWalesChronicle_0002,1832.01.31_TheMorningChronicle_0003
1832.02.21_TheHullPacketandHumberMercury_0001,1832.01.13_LiverpoolMercuryetc_0001
1832.02.21_TheHullPacketandHumberMercury_0004,1832.01.20_LiverpoolMercuryetc_0006
1832.02.21_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.22_TheDerbyMercury_0001,1832.01.24_TheHullPacketandHumberMercury_0001
1832.02.22_TheDerbyMercury_0002,1832.01.30_HampshireTelegraphandSussexChronicleetc_0003
1832.02.22_TheMorningChronicle_0002,1832.01.29_TheExaminer_0010
1832.02.23_TheMorningChronicle_0001,1832.01.29_TheExaminer_0010
1832.02.24_LiverpoolMercuryetc_0007,1832.01.14_PrestonChronicle_0003
1832.02.24_TheBelfastNews-Letter_0002,1832.01.24_TheBristolMercury_0003
1832.02.24_TheBelfastNews-Letter_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.02.24_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.25_Cobbett'sWeeklyPoliticalRegister_0003,1832.01.29_TheExaminer_0010
1832.02.25_PrestonChronicle_0001,1832.01.10_TheHullPacketandHumberMercury_0001
1832.02.25_PrestonChronicle_0003,1832.01.20_LiverpoolMercuryetc_0007
1832.02.25_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.27_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.02.27_TheMorningChronicle_0004,1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.02.28_TheMorningChronicle_0001,1832.01.29_TheExaminer_0010
1832.02.29_TheDerbyMercury_0001,1832.01.24_TheHullPacketandHumberMercury_0001
1832.02.29_TheDerbyMercury_0004,1832.01.07_PrestonChronicle_0004
1832.03.01_CaledonianMercury_0004,1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.03.01_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.03.02_LiverpoolMercuryetc_0007,1832.01.14_PrestonChronicle_0003
1832.03.02_TheBelfastNews-Letter_0003,1832.01.24_TheBristolMercury_0003
1832.03.02_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.03.03_PrestonChronicle_0003,1832.01.20_LiverpoolMercuryetc_0007
1832.03.03_TheMorningChronicle_0003,1832.01.29_TheExaminer_0010
1832.03.03_TheNewcastleCourantetc_0003,1832.01.02_HampshireTelegraphandSussexChronicleetc_0001
1832.03.05_CaledonianMercury_0004,1832.01.11_TheDerbyMercury_0004
1832.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.26_CaledonianMercury_0001
1832.03.05_HampshireTelegraphandSussexChronicleetc_0002,1832.01.21_Freeman'sJournalandDailyCommercialAdvertiser_0003
1832.03.06_Freeman'sJournalandDailyCommercialAdvertiser_0001,1832.01.26_CaledonianMercury_0001
1832.03.06_TheHullPacketandHumberMercury_0001,1832.01.08_TheExaminer_0015
1832.03.07_TheDerbyMercury_0002,1832.01.24_TheHullPacketandHumberMercury_0001
1832.03.09_LiverpoolMercuryetc_0003,1832.01.14_PrestonChronicle_0003
1832.03.09_TheBelfastNews-Letter_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.03.10_TheLeedsMercury_0004,1832.01.20_LiverpoolMercuryetc_0007
1832.03.10_ThePoorMan'sGuardian_0005,1832.01.31_Freeman'sJournalandDailyCommercialAdvertiser_0002
1832.03.14_TheDerbyMercury_0001,1832.01.24_TheHullPacketandHumberMercury_0001
1832.03.16_LiverpoolMercuryetc_0003,1832.01.14_PrestonChronicle_0003
1832.03.16_TheBelfastNews-Letter_0001,1832.01.20_LiverpoolMercuryetc_0007
1832.03.17_PrestonChronicle_0003,1832.01.20_LiverpoolMercuryetc_0007
