Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1803	01	27	TrewmansExeterFlyingPost	2	1803	01	22	JacksonsOxfordJournal	2
1803	01	27	TrewmansExeterFlyingPost	3	1803	01	06	TheDerbyMercury	3
1803	01	29	JacksonsOxfordJournal	1	1803	01	27	TheDerbyMercury	4
1803	01	29	JacksonsOxfordJournal	4	1803	01	25	TheHullPacket	3
1803	01	29	TheNewcastleCourantetc	3	1803	01	06	TheDerbyMercury	3
1803	01	31	HampshireTelegraph&PortsmouthGazette	2	1803	01	29	JacksonsOxfordJournal	2
1803	01	31	HampshireTelegraph&PortsmouthGazette	4	1803	01	29	JacksonsOxfordJournal	4
1803	02	01	TheHullPacket	4	1803	01	29	JacksonsOxfordJournal	1
1803	02	02	TheAberdeenJournal	2	1803	01	29	JacksonsOxfordJournal	1
1803	02	05	JacksonsOxfordJournal	1	1803	01	27	TrewmansExeterFlyingPost	3
1803	02	05	JacksonsOxfordJournal	4	1803	02	03	TheDerbyMercury	1
1803	02	05	TheNewcastleCourantetc	2	1803	02	03	TheDerbyMercury	4
1803	02	05	TheNewcastleCourantetc	3	1803	01	27	TheDerbyMercury	3
1803	02	07	HampshireTelegraph&PortsmouthGazette	4	1803	02	05	JacksonsOxfordJournal	2
1803	02	09	TheAberdeenJournal	2	1803	02	05	TheNewcastleCourantetc	2
1803	02	09	TheAberdeenJournal	3	1803	02	05	TheNewcastleCourantetc	2
1803	02	10	TheDerbyMercury	4	1803	02	05	JacksonsOxfordJournal	4
1803	02	10	TrewmansExeterFlyingPost	3	1803	01	08	JacksonsOxfordJournal	1
1803	02	12	JacksonsOxfordJournal	1	1803	02	07	TheMorningChronicle	3
1803	02	14	HampshireTelegraph&PortsmouthGazette	1	1803	02	12	JacksonsOxfordJournal	1
1803	02	16	TheAberdeenJournal	3	1803	02	15	TheHullPacket	4
1803	02	17	TrewmansExeterFlyingPost	1	1803	02	15	TheHullPacket	3
1803	02	17	TrewmansExeterFlyingPost	2	1803	02	14	HampshireTelegraph&PortsmouthGazette	2
1803	02	17	TrewmansExeterFlyingPost	3	1803	02	03	TheDerbyMercury	4
1803	02	19	JacksonsOxfordJournal	1	1803	02	17	TrewmansExeterFlyingPost	4
1803	02	19	JacksonsOxfordJournal	4	1803	02	05	TheNewcastleCourantetc	3
1803	02	19	TheIpswichJournal	1	1803	02	08	TheHullPacket	2
1803	02	19	TheNewcastleCourantetc	2	1803	02	17	TrewmansExeterFlyingPost	2
1803	02	19	TheNewcastleCourantetc	3	1803	01	06	TheDerbyMercury	3
1803	02	21	HampshireTelegraph&PortsmouthGazette	1	1803	02	16	TheMorningChronicle	3
1803	02	21	HampshireTelegraph&PortsmouthGazette	2	1803	02	19	JacksonsOxfordJournal	2
1803	02	21	HampshireTelegraph&PortsmouthGazette	4	1803	02	19	JacksonsOxfordJournal	4
1803	02	23	TheAberdeenJournal	1	1803	02	17	TrewmansExeterFlyingPost	2
1803	02	23	TheAberdeenJournal	2	1803	02	19	TheNewcastleCourantetc	2
1803	02	24	TheDerbyMercury	1	1803	02	17	TheMorningChronicle	3
1803	02	24	TrewmansExeterFlyingPost	1	1803	02	22	TheMorningChronicle	1
1803	02	24	TrewmansExeterFlyingPost	2	1803	01	27	TheDerbyMercury	3
1803	02	24	TrewmansExeterFlyingPost	3	1803	02	19	JacksonsOxfordJournal	2
1803	02	26	JacksonsOxfordJournal	2	1803	02	23	TheAberdeenJournal	1
1803	02	26	JacksonsOxfordJournal	4	1803	02	24	TrewmansExeterFlyingPost	1
1803	02	26	TheIpswichJournal	1	1803	02	23	TheAberdeenJournal	1
1803	02	26	TheIpswichJournal	4	1803	02	24	TrewmansExeterFlyingPost	1
1803	02	26	TheNewcastleCourantetc	3	1803	01	20	TheDerbyMercury	3
1803	02	28	HampshireTelegraph&PortsmouthGazette	1	1803	02	24	TrewmansExeterFlyingPost	1
1803	02	28	HampshireTelegraph&PortsmouthGazette	4	1803	02	19	CobbettsAnnualRegister	14
1803	02	28	MorningChronicle	2	1803	02	26	CobbettsAnnualRegister	10
1803	03	01	TheHullPacket	4	1803	02	24	TrewmansExeterFlyingPost	1
1803	03	02	TheAberdeenJournal	2	1803	02	24	TrewmansExeterFlyingPost	1
1803	03	05	JacksonsOxfordJournal	1	1803	03	03	TrewmansExeterFlyingPost	4
1803	03	05	JacksonsOxfordJournal	4	1803	02	10	TrewmansExeterFlyingPost	2
1803	03	05	TheIpswichJournal	4	1803	03	03	TrewmansExeterFlyingPost	4
1803	03	05	TheNewcastleCourantetc	2	1803	03	03	TrewmansExeterFlyingPost	4
1803	03	05	TheNewcastleCourantetc	3	1803	02	17	TrewmansExeterFlyingPost	3
1803	03	07	HampshireTelegraph&PortsmouthGazette	1	1803	01	06	TheDerbyMercury	3
1803	03	07	HampshireTelegraph&PortsmouthGazette	2	1803	03	05	JacksonsOxfordJournal	1
1803	03	07	HampshireTelegraph&PortsmouthGazette	4	1803	03	05	JacksonsOxfordJournal	4
1803	03	08	TheHullPacket	1	1803	03	07	HampshireTelegraph&PortsmouthGazette	1
1803	03	08	TheHullPacket	4	1803	03	07	HampshireTelegraph&PortsmouthGazette	4
1803	03	10	TheDerbyMercury	1	1803	03	05	JacksonsOxfordJournal	2
1803	03	10	TrewmansExeterFlyingPost	2	1803	03	05	JacksonsOxfordJournal	2
1803	03	10	TrewmansExeterFlyingPost	3	1803	01	06	TheDerbyMercury	3
1803	03	12	TheIpswichJournal	4	1803	03	10	TheDerbyMercury	2
1803	03	12	TheNewcastleCourantetc	2	1803	03	10	TheDerbyMercury	4
1803	03	12	TheNewcastleCourantetc	3	1803	03	07	HampshireTelegraph&PortsmouthGazette	1
1803	03	14	HampshireTelegraph&PortsmouthGazette	1	1803	02	03	TheDerbyMercury	4
1803	03	14	HampshireTelegraph&PortsmouthGazette	4	1803	01	06	TheDerbyMercury	3
1803	03	17	TheDerbyMercury	1	1803	03	07	HampshireTelegraph&PortsmouthGazette	1
1803	03	17	TrewmansExeterFlyingPost	1	1803	03	12	JacksonsOxfordJournal	2
1803	03	17	TrewmansExeterFlyingPost	2	1803	03	12	JacksonsOxfordJournal	2
1803	03	17	TrewmansExeterFlyingPost	3	1803	03	12	JacksonsOxfordJournal	2
1803	03	19	JacksonsOxfordJournal	1	1803	03	17	TrewmansExeterFlyingPost	1
1803	03	19	JacksonsOxfordJournal	4	1803	03	03	TrewmansExeterFlyingPost	3
1803	03	19	TheIpswichJournal	4	1803	03	12	TheNewcastleCourantetc	3
1803	03	19	TheNewcastleCourantetc	3	1803	03	12	TheIpswichJournal	4
1803	03	21	HampshireTelegraph&PortsmouthGazette	1	1803	03	19	JacksonsOxfordJournal	1
1803	03	21	HampshireTelegraph&PortsmouthGazette	4	1803	03	14	TheMorningChronicle	3
1803	03	24	TheDerbyMercury	2	1803	03	19	JacksonsOxfordJournal	2
1803	03	24	TheDerbyMercury	4	1803	03	12	TheNewcastleCourantetc	3
1803	03	24	TrewmansExeterFlyingPost	1	1803	03	19	JacksonsOxfordJournal	1
1803	03	24	TrewmansExeterFlyingPost	2	1803	03	19	TheMorningChronicle	3
1803	03	24	TrewmansExeterFlyingPost	3	1803	03	19	JacksonsOxfordJournal	1
1803	03	26	JacksonsOxfordJournal	1	1803	03	24	TrewmansExeterFlyingPost	4
1803	03	26	JacksonsOxfordJournal	4	1803	03	17	TrewmansExeterFlyingPost	1
1803	03	26	TheIpswichJournal	4	1803	03	12	TheNewcastleCourantetc	3
1803	03	26	TheNewcastleCourantetc	2	1803	03	24	TrewmansExeterFlyingPost	4
1803	03	26	TheNewcastleCourantetc	3	1803	03	12	TheIpswichJournal	4
1803	03	26	TheNewcastleCourantetc	4	1803	03	24	TrewmansExeterFlyingPost	2
1803	03	28	HampshireTelegraph&PortsmouthGazette	1	1803	03	26	JacksonsOxfordJournal	4
1803	03	28	HampshireTelegraph&PortsmouthGazette	4	1803	03	26	JacksonsOxfordJournal	4
1803	03	31	TheDerbyMercury	1	1803	03	24	TrewmansExeterFlyingPost	3
1803	03	31	TheDerbyMercury	2	1803	03	26	JacksonsOxfordJournal	4
1803	03	31	TrewmansExeterFlyingPost	3	1803	03	26	JacksonsOxfordJournal	4
1803	04	02	JacksonsOxfordJournal	3	1803	04	01	TheMorningChronicle	3
1803	04	02	JacksonsOxfordJournal	4	1803	03	17	TheDerbyMercury	4
1803	04	02	TheIpswichJournal	1	1803	03	05	JacksonsOxfordJournal	4
1803	04	02	TheIpswichJournal	4	1803	03	26	JacksonsOxfordJournal	4
1803	04	02	TheNewcastleCourantetc	2	1803	03	19	JacksonsOxfordJournal	1
1803	04	02	TheNewcastleCourantetc	3	1803	03	26	JacksonsOxfordJournal	4
1803	04	04	HampshireTelegraph&PortsmouthGazette	1	1803	03	26	JacksonsOxfordJournal	4
1803	04	04	HampshireTelegraph&PortsmouthGazette	4	1803	01	06	TheDerbyMercury	3
1803	04	07	TheDerbyMercury	1	1803	03	19	JacksonsOxfordJournal	1
1803	04	07	TrewmansExeterFlyingPost	1	1803	04	02	JacksonsOxfordJournal	2
1803	04	07	TrewmansExeterFlyingPost	3	1803	01	06	TheDerbyMercury	3
1803	04	09	JacksonsOxfordJournal	4	1803	04	02	TheIpswichJournal	4
1803	04	09	TheIpswichJournal	2	1803	04	06	TheMorningChronicle	3
1803	04	09	TheIpswichJournal	4	1803	04	02	TheNewcastleCourantetc	2
1803	04	09	TheNewcastleCourantetc	2	1803	04	07	TheDerbyMercury	4
1803	04	09	TheNewcastleCourantetc	3	1803	03	24	TheDerbyMercury	4
1803	04	11	HampshireTelegraph&PortsmouthGazette	1	1803	04	02	CobbettsAnnualRegister	8
1803	04	11	HampshireTelegraph&PortsmouthGazette	4	1803	04	09	JacksonsOxfordJournal	4
1803	04	13	TheAberdeenJournal	1	1803	03	26	JacksonsOxfordJournal	4
1803	04	14	TheDerbyMercury	1	1803	03	26	JacksonsOxfordJournal	4
1803	04	14	TheDerbyMercury	4	1803	03	26	JacksonsOxfordJournal	4
1803	04	14	TrewmansExeterFlyingPost	1	1803	04	09	TheIpswichJournal	2
1803	04	16	JacksonsOxfordJournal	1	1803	04	14	TheDerbyMercury	1
1803	04	16	JacksonsOxfordJournal	4	1803	04	13	TheAberdeenJournal	1
1803	04	16	TheNewcastleCourantetc	2	1803	04	14	TheDerbyMercury	4
1803	04	16	TheNewcastleCourantetc	3	1803	03	26	JacksonsOxfordJournal	4
1803	04	18	HampshireTelegraph&PortsmouthGazette	2	1803	04	13	TheMorningChronicle	3
1803	04	18	HampshireTelegraph&PortsmouthGazette	4	1803	01	06	TheDerbyMercury	3
1803	04	20	TheAberdeenJournal	2	1803	04	16	TheNewcastleCourantetc	4
1803	04	21	TrewmansExeterFlyingPost	4	1803	04	18	TheMorningChronicle	3
1803	04	23	JacksonsOxfordJournal	1	1803	04	19	TheMorningChronicle	2
1803	04	23	JacksonsOxfordJournal	4	1803	03	17	TrewmansExeterFlyingPost	2
1803	04	23	TheNewcastleCourantetc	2	1803	03	24	TheDerbyMercury	4
1803	04	23	TheNewcastleCourantetc	3	1803	03	26	JacksonsOxfordJournal	4
1803	04	25	HampshireTelegraph&PortsmouthGazette	1	1803	04	23	JacksonsOxfordJournal	1
1803	04	25	MorningChronicle	2	1803	04	23	CobbettsAnnualRegister	7
1803	04	26	TheHullPacket	4	1803	04	23	JacksonsOxfordJournal	4
1803	04	28	TrewmansExeterFlyingPost	3	1803	01	06	TheDerbyMercury	3
1803	04	30	JacksonsOxfordJournal	3	1803	04	14	TheDerbyMercury	1
1803	04	30	JacksonsOxfordJournal	4	1803	04	21	TheMorningChronicle	3
1803	04	30	TheNewcastleCourantetc	3	1803	04	28	TrewmansExeterFlyingPost	3
1803	05	02	HampshireTelegraph&PortsmouthGazette	1	1803	04	02	TheIpswichJournal	4
1803	05	03	TheHullPacket	1	1803	04	30	TheNewcastleCourantetc	3
1803	05	03	TheHullPacket	4	1803	04	30	TheNewcastleCourantetc	2
1803	05	05	TheDerbyMercury	1	1803	04	30	JacksonsOxfordJournal	2
1803	05	05	TheDerbyMercury	4	1803	03	10	TrewmansExeterFlyingPost	3
1803	05	05	TrewmansExeterFlyingPost	1	1803	05	03	TheHullPacket	3
1803	05	05	TrewmansExeterFlyingPost	2	1803	04	30	JacksonsOxfordJournal	2
1803	05	05	TrewmansExeterFlyingPost	3	1803	03	26	TheNewcastleCourantetc	3
1803	05	07	JacksonsOxfordJournal	1	1803	05	04	TheMorningChronicle	3
1803	05	07	JacksonsOxfordJournal	4	1803	05	05	TheDerbyMercury	2
1803	05	07	TheIpswichJournal	4	1803	05	03	TheMorningChronicle	2
1803	05	07	TheNewcastleCourantetc	2	1803	04	30	TheIpswichJournal	2
1803	05	07	TheNewcastleCourantetc	3	1803	05	05	TrewmansExeterFlyingPost	3
1803	05	09	HampshireTelegraph&PortsmouthGazette	4	1803	05	07	JacksonsOxfordJournal	4
1803	05	10	TheHullPacket	1	1803	05	05	TheDerbyMercury	3
1803	05	10	TheHullPacket	3	1803	05	06	TheMorningChronicle	3
1803	05	10	TheHullPacket	4	1803	01	27	TheDerbyMercury	3
1803	05	11	TheAberdeenJournal	1	1803	03	26	JacksonsOxfordJournal	4
1803	05	11	TheAberdeenJournal	3	1803	05	05	TrewmansExeterFlyingPost	2
1803	05	12	TheDerbyMercury	4	1803	02	24	TrewmansExeterFlyingPost	3
1803	05	14	JacksonsOxfordJournal	1	1803	05	10	TheMorningChronicle	2
1803	05	14	JacksonsOxfordJournal	3	1803	04	14	TheDerbyMercury	1
1803	05	14	TheNewcastleCourantetc	2	1803	05	12	TheDerbyMercury	1
1803	05	14	TheNewcastleCourantetc	3	1803	03	10	TrewmansExeterFlyingPost	3
1803	05	14	TheNewcastleCourantetc	4	1803	05	10	TheMorningChronicle	2
1803	05	16	HampshireTelegraph&PortsmouthGazette	1	1803	05	14	JacksonsOxfordJournal	2
1803	05	16	HampshireTelegraph&PortsmouthGazette	4	1803	05	14	JacksonsOxfordJournal	2
1803	05	21	JacksonsOxfordJournal	1	1803	05	19	TrewmansExeterFlyingPost	4
1803	05	21	JacksonsOxfordJournal	2	1803	05	18	TheMorningChronicle	2
1803	05	21	TheIpswichJournal	3	1803	05	14	TheNewcastleCourantetc	2
1803	05	21	TheIpswichJournal	4	1803	04	16	TheNewcastleCourantetc	3
1803	05	21	TheNewcastleCourantetc	3	1803	02	24	TrewmansExeterFlyingPost	3
1803	05	23	HampshireTelegraph&PortsmouthGazette	2	1803	05	21	JacksonsOxfordJournal	2
1803	05	23	HampshireTelegraph&PortsmouthGazette	5	1803	05	14	CobbettsAnnualRegister	4
1803	05	24	TheHullPacket	2	1803	05	23	HampshireTelegraph&PortsmouthGazette	5
1803	05	25	TheAberdeenJournal	3	1803	05	23	HampshireTelegraph&PortsmouthGazette	5
1803	05	26	TheDerbyMercury	1	1803	05	23	HampshireTelegraph&PortsmouthGazette	5
1803	05	26	TheDerbyMercury	4	1803	05	21	JacksonsOxfordJournal	2
1803	05	26	TrewmansExeterFlyingPost	2	1803	05	23	HampshireTelegraph&PortsmouthGazette	5
1803	05	26	TrewmansExeterFlyingPost	3	1803	05	14	JacksonsOxfordJournal	2
1803	05	28	CobbettsAnnualRegister	23	1803	05	26	TheMorningChronicle	2
1803	05	28	JacksonsOxfordJournal	4	1803	05	26	TrewmansExeterFlyingPost	2
1803	05	28	TheIpswichJournal	4	1803	05	21	TheNewcastleCourantetc	3
1803	05	28	TheNewcastleCourantetc	2	1803	05	26	TrewmansExeterFlyingPost	2
1803	05	28	TheNewcastleCourantetc	3	1803	05	05	TrewmansExeterFlyingPost	3
1803	05	30	HampshireTelegraph&PortsmouthGazette	4	1803	03	24	TheDerbyMercury	4
1803	05	31	TheHullPacket	4	1803	05	21	JacksonsOxfordJournal	2
1803	06	01	TheAberdeenJournal	2	1803	05	21	JacksonsOxfordJournal	2
1803	06	02	TrewmansExeterFlyingPost	3	1803	04	30	TheNewcastleCourantetc	3
1803	06	04	JacksonsOxfordJournal	2	1803	06	02	TheMorningChronicle	3
1803	06	04	JacksonsOxfordJournal	4	1803	05	30	HampshireTelegraph&PortsmouthGazette	3
1803	06	06	HampshireTelegraph&PortsmouthGazette	4	1803	05	31	TheMorningChronicle	3
1803	06	07	TheHullPacket	3	1803	06	04	JacksonsOxfordJournal	2
1803	06	07	TheHullPacket	4	1803	06	04	JacksonsOxfordJournal	2
1803	06	08	TheAberdeenJournal	2	1803	05	31	TheMorningChronicle	3
1803	06	09	TheDerbyMercury	1	1803	06	04	JacksonsOxfordJournal	2
1803	06	09	MorningChronicle	3	1803	06	04	CobbettsAnnualRegister	5
1803	06	09	TrewmansExeterFlyingPost	1	1803	06	07	TheHullPacket	3
1803	06	09	TrewmansExeterFlyingPost	3	1803	05	05	TheDerbyMercury	4
1803	06	11	TheNewcastleCourantetc	3	1803	06	02	TrewmansExeterFlyingPost	3
1803	06	11	TheNewcastleCourantetc	4	1803	06	09	TrewmansExeterFlyingPost	4
1803	06	13	HampshireTelegraph&PortsmouthGazette	2	1803	06	11	TheNewcastleCourantetc	4
1803	06	14	TheHullPacket	4	1803	05	31	TheMorningChronicle	3
1803	06	16	TheDerbyMercury	4	1803	02	24	TrewmansExeterFlyingPost	3
1803	06	16	TrewmansExeterFlyingPost	2	1803	03	26	TheNewcastleCourantetc	3
1803	06	16	TrewmansExeterFlyingPost	4	1803	06	14	TheMorningChronicle	2
1803	06	18	JacksonsOxfordJournal	1	1803	06	16	TrewmansExeterFlyingPost	4
1803	06	18	JacksonsOxfordJournal	4	1803	06	16	TheDerbyMercury	1
1803	06	18	TheNewcastleCourantetc	3	1803	05	26	TrewmansExeterFlyingPost	3
1803	06	20	HampshireTelegraph&PortsmouthGazette	4	1803	06	11	CobbettsAnnualRegister	2
1803	06	22	TheAberdeenJournal	2	1803	05	16	HampshireTelegraph&PortsmouthGazette	1
1803	06	23	TheDerbyMercury	1	1803	06	20	HampshireTelegraph&PortsmouthGazette	1
1803	06	23	TheDerbyMercury	4	1803	06	09	TrewmansExeterFlyingPost	3
1803	06	23	TrewmansExeterFlyingPost	1	1803	06	18	JacksonsOxfordJournal	4
1803	06	23	TrewmansExeterFlyingPost	2	1803	06	20	HampshireTelegraph&PortsmouthGazette	1
1803	06	23	TrewmansExeterFlyingPost	3	1803	05	14	TheNewcastleCourantetc	3
1803	06	25	CobbettsAnnualRegister	5	1803	05	21	TheNewcastleCourantetc	4
1803	06	25	JacksonsOxfordJournal	4	1803	06	23	TrewmansExeterFlyingPost	1
1803	06	25	TheIpswichJournal	1	1803	06	23	TrewmansExeterFlyingPost	2
1803	06	25	TheNewcastleCourantetc	1	1803	06	23	TrewmansExeterFlyingPost	2
1803	06	25	TheNewcastleCourantetc	2	1803	06	23	TrewmansExeterFlyingPost	2
1803	06	25	TheNewcastleCourantetc	3	1803	06	09	TrewmansExeterFlyingPost	3
1803	06	27	HampshireTelegraph&PortsmouthGazette	4	1803	03	26	TheNewcastleCourantetc	3
1803	06	30	TheDerbyMercury	1	1803	06	25	JacksonsOxfordJournal	2
1803	06	30	TheDerbyMercury	2	1803	06	23	TrewmansExeterFlyingPost	2
1803	06	30	TrewmansExeterFlyingPost	3	1803	01	06	TheDerbyMercury	3
1803	07	02	JacksonsOxfordJournal	4	1803	04	02	TheNewcastleCourantetc	2
1803	07	02	TheNewcastleCourantetc	3	1803	06	23	TrewmansExeterFlyingPost	2
1803	07	04	HampshireTelegraph&PortsmouthGazette	4	1803	07	02	JacksonsOxfordJournal	4
1803	07	06	TheAberdeenJournal	2	1803	06	27	TheMorningChronicle	2
1803	07	07	TheDerbyMercury	1	1803	03	28	HampshireTelegraph&PortsmouthGazette	4
1803	07	07	TheDerbyMercury	2	1803	06	18	TheNewcastleCourantetc	2
1803	07	07	TrewmansExeterFlyingPost	3	1803	06	16	TheDerbyMercury	4
1803	07	09	JacksonsOxfordJournal	2	1803	07	07	TrewmansExeterFlyingPost	1
1803	07	09	JacksonsOxfordJournal	4	1803	07	07	TheDerbyMercury	1
1803	07	09	TheNewcastleCourantetc	2	1803	07	07	TheDerbyMercury	4
1803	07	09	TheNewcastleCourantetc	3	1803	07	04	HampshireTelegraph&PortsmouthGazette	4
1803	07	09	TheNewcastleCourantetc	4	1803	07	06	TheMorningChronicle	1
1803	07	11	HampshireTelegraphandSussexChronicleetc	4	1803	07	09	JacksonsOxfordJournal	4
1803	07	14	TheDerbyMercury	1	1803	02	24	TrewmansExeterFlyingPost	3
1803	07	14	TrewmansExeterFlyingPost	1	1803	07	01	CobbettsAnnualRegister	31
1803	07	16	JacksonsOxfordJournal	2	1803	07	14	TrewmansExeterFlyingPost	1
1803	07	16	TheNewcastleCourantetc	3	1803	07	07	TheDerbyMercury	4
1803	07	18	HampshireTelegraphandSussexChronicleetc	4	1803	07	14	TrewmansExeterFlyingPost	1
1803	07	19	TheHullPacket	4	1803	05	21	TheNewcastleCourantetc	3
1803	07	21	TheDerbyMercury	4	1803	06	09	TrewmansExeterFlyingPost	3
1803	07	21	MorningChronicle	3	1803	07	16	CobbettsAnnualRegister	5
1803	07	23	TheIpswichJournal	1	1803	03	31	TheDerbyMercury	1
1803	07	23	TheNewcastleCourantetc	2	1803	07	16	CobbettsAnnualRegister	6
1803	07	25	MorningChronicle	3	1803	07	23	CobbettsAnnualRegister	8
1803	07	26	TheHullPacket	4	1803	07	21	TrewmansExeterFlyingPost	4
1803	07	27	TheAberdeenJournal	2	1803	07	23	TheNewcastleCourantetc	2
1803	07	28	TheDerbyMercury	4	1803	07	21	TrewmansExeterFlyingPost	4
1803	07	28	MorningChronicle	3	1803	07	23	CobbettsAnnualRegister	11
1803	07	28	TrewmansExeterFlyingPost	4	1803	07	25	TheMorningChronicle	3
1803	07	30	JacksonsOxfordJournal	4	1803	07	28	TrewmansExeterFlyingPost	4
1803	07	30	TheIpswichJournal	2	1803	07	23	CobbettsAnnualRegister	11
1803	07	30	TheIpswichJournal	3	1803	07	09	TheNewcastleCourantetc	3
1803	07	30	TheIpswichJournal	4	1803	07	23	CobbettsAnnualRegister	8
1803	07	30	TheNewcastleCourantetc	2	1803	07	28	TrewmansExeterFlyingPost	4
1803	07	30	TheNewcastleCourantetc	3	1803	07	27	TheAberdeenJournal	3
1803	08	01	HampshireTelegraphandSussexChronicleetc	4	1803	07	28	TrewmansExeterFlyingPost	4
1803	08	02	TheHullPacket	1	1803	07	30	JacksonsOxfordJournal	2
1803	08	02	TheHullPacket	3	1803	07	29	TheMorningChronicle	4
1803	08	04	TrewmansExeterFlyingPost	2	1803	07	30	JacksonsOxfordJournal	2
1803	08	04	TrewmansExeterFlyingPost	3	1803	05	05	TheDerbyMercury	4
1803	08	06	JacksonsOxfordJournal	2	1803	08	02	TheHullPacket	2
1803	08	06	TheIpswichJournal	4	1803	08	04	TrewmansExeterFlyingPost	1
1803	08	06	TheNewcastleCourantetc	2	1803	08	01	TheMorningChronicle	3
1803	08	06	TheNewcastleCourantetc	3	1803	07	27	TheAberdeenJournal	3
1803	08	11	TheDerbyMercury	2	1803	08	06	JacksonsOxfordJournal	2
1803	08	11	TheDerbyMercury	4	1803	02	24	TrewmansExeterFlyingPost	3
1803	08	11	TrewmansExeterFlyingPost	2	1803	08	06	JacksonsOxfordJournal	2
1803	08	11	TrewmansExeterFlyingPost	3	1803	03	26	TheNewcastleCourantetc	3
1803	08	13	JacksonsOxfordJournal	4	1803	08	08	TheMorningChronicle	3
1803	08	13	TheIpswichJournal	2	1803	08	11	TrewmansExeterFlyingPost	2
1803	08	13	TheNewcastleCourantetc	2	1803	08	11	TrewmansExeterFlyingPost	1
1803	08	13	TheNewcastleCourantetc	3	1803	07	19	TheHullPacket	4
1803	08	15	HampshireTelegraphandSussexChronicleetc	1	1803	08	13	TheNewcastleCourantetc	3
1803	08	15	HampshireTelegraphandSussexChronicleetc	3	1803	08	13	CobbettsAnnualRegister	13
1803	08	15	HampshireTelegraphandSussexChronicleetc	4	1803	08	13	TheIpswichJournal	4
1803	08	16	TheHullPacket	1	1803	08	13	JacksonsOxfordJournal	2
1803	08	18	TheDerbyMercury	1	1803	08	11	TheMorningChronicle	4
