Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1820	6	29	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	6	24	JacksonsOxfordJournal	2
1820	7	1	JacksonsOxfordJournal	4	1820	6	28	DerbyMercury	1
1820	7	8	JacksonsOxfordJournal	4	1820	7	7	FreemansJournalandDailyCommercialAdvertiser	4
1820	7	8	LeedsMercury	4	1820	2	11	LiverpoolMercuryetc	5
1820	7	8	NewcastleCourantetc	3	1820	3	25	JacksonsOxfordJournal	2
1820	1	3	CaledonianMercury	2	1820	1	1	JacksonsOxfordJournal	2
1820	1	6	CaledonianMercury	2	1820	1	1	IpswichJournal	4
1820	1	8	CaledonianMercury	4	1820	1	6	FreemansJournalandDailyCommercialAdvertiser	4
1820	1	10	CaledonianMercury	3	1820	1	8	NewcastleCourantetc	4
1820	1	10	CaledonianMercury	4	1820	1	8	JacksonsOxfordJournal	2
1820	1	10	FreemansJournalandDailyCommercialAdvertiser	3	1820	1	8	CaledonianMercury	2
1820	1	10	FreemansJournalandDailyCommercialAdvertiser	4	1820	1	8	CaledonianMercury	3
1820	1	10	BristolMercury	1	1820	1	8	JacksonsOxfordJournal	2
1820	1	10	BristolMercury	2	1820	1	7	LiverpoolMercuryetc	8
1820	1	10	BristolMercury	4	1820	1	8	CaledonianMercury	2
1820	1	11	FreemansJournalandDailyCommercialAdvertiser	3	1820	1	10	CaledonianMercury	2
1820	1	13	CaledonianMercury	2	1820	1	12	DerbyMercury	2
1820	1	13	CaledonianMercury	3	1820	1	10	FreemansJournalandDailyCommercialAdvertiser	3
1820	1	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	1	10	FreemansJournalandDailyCommercialAdvertiser	4
1820	1	14	LiverpoolMercuryetc	7	1820	1	3	CaledonianMercury	3
1820	1	15	JacksonsOxfordJournal	4	1820	1	10	BristolMercury	3
1820	1	15	IpswichJournal	1	1820	1	8	NewcastleCourantetc	3
1820	1	15	IpswichJournal	2	1820	1	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	1	15	IpswichJournal	4	1820	1	13	CaledonianMercury	2
1820	1	15	LeedsMercury	2	1820	1	8	CaledonianMercury	3
1820	1	15	NewcastleCourantetc	2	1820	1	10	BristolMercury	4
1820	1	17	CaledonianMercury	4	1820	1	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	1	17	BristolMercury	2	1820	1	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	1	19	AberdeenJournal	4	1820	1	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	1	20	CaledonianMercury	1	1820	1	14	LiverpoolMercuryetc	3
1820	1	20	CaledonianMercury	2	1820	1	17	BristolMercury	2
1820	1	20	CaledonianMercury	4	1820	1	14	LiverpoolMercuryetc	6
1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1820	1	17	BristolMercury	2
1820	1	21	FreemansJournalandDailyCommercialAdvertiser	2	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	1	21	FreemansJournalandDailyCommercialAdvertiser	4	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	1	21	LiverpoolMercuryetc	2	1820	1	20	CaledonianMercury	2
1820	1	21	LiverpoolMercuryetc	3	1820	1	10	BristolMercury	4
1820	1	21	LiverpoolMercuryetc	6	1820	1	15	CaledonianMercury	4
1820	1	22	CaledonianMercury	4	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	1	22	FreemansJournalandDailyCommercialAdvertiser	3	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	1	22	JacksonsOxfordJournal	1	1820	1	21	FreemansJournalandDailyCommercialAdvertiser	2
1820	1	22	JacksonsOxfordJournal	4	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	1	22	IpswichJournal	1	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	1	22	IpswichJournal	4	1820	1	21	FreemansJournalandDailyCommercialAdvertiser	4
1820	1	22	NewcastleCourantetc	2	1820	1	21	FreemansJournalandDailyCommercialAdvertiser	4
1820	1	22	NewcastleCourantetc	4	1820	1	17	CaledonianMercury	2
1820	1	23	Examiner	8	1820	1	21	LiverpoolMercuryetc	6
1820	1	23	Examiner	14	1820	1	22	IpswichJournal	4
1820	1	24	CaledonianMercury	2	1820	1	22	JacksonsOxfordJournal	2
1820	1	24	HampshireTelegraphandSussexChronicleetc	2	1820	1	22	JacksonsOxfordJournal	2
1820	1	24	BristolMercury	2	1820	1	21	LiverpoolMercuryetc	7
1820	1	24	BristolMercury	4	1820	1	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	1	26	AberdeenJournal	4	1820	1	20	CaledonianMercury	2
1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	1	17	BristolMercury	3
1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	1	24	BristolMercury	4
1820	1	28	LiverpoolMercuryetc	3	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	1	28	LiverpoolMercuryetc	5	1820	1	8	NewcastleCourantetc	1
1820	1	28	LiverpoolMercuryetc	8	1820	1	27	FreemansJournalandDailyCommercialAdvertiser	2
1820	1	29	CaledonianMercury	3	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	1	29	FreemansJournalandDailyCommercialAdvertiser	3	1820	1	20	CaledonianMercury	3
1820	1	29	FreemansJournalandDailyCommercialAdvertiser	4	1820	1	24	BristolMercury	2
1820	1	29	JacksonsOxfordJournal	1	1820	1	27	FreemansJournalandDailyCommercialAdvertiser	2
1820	1	29	JacksonsOxfordJournal	2	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	1	29	JacksonsOxfordJournal	4	1820	1	28	LiverpoolMercuryetc	3
1820	1	29	NewcastleCourantetc	2	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	1	31	CaledonianMercury	1	1820	1	14	LiverpoolMercuryetc	3
1820	1	31	CaledonianMercury	2	1820	1	29	JacksonsOxfordJournal	2
1820	1	31	CaledonianMercury	4	1820	1	29	FreemansJournalandDailyCommercialAdvertiser	4
1820	1	31	BristolMercury	4	1820	1	29	IpswichJournal	2
1820	2	1	FreemansJournalandDailyCommercialAdvertiser	2	1820	1	31	BristolMercury	2
1820	2	2	AberdeenJournal	2	1820	1	27	CaledonianMercury	2
1820	2	2	AberdeenJournal	4	1820	1	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	2	2	DerbyMercury	1	1820	1	29	CaledonianMercury	2
1820	2	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	1	29	JacksonsOxfordJournal	1
1820	2	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	1	29	JacksonsOxfordJournal	2
1820	2	4	FreemansJournalandDailyCommercialAdvertiser	2	1820	2	3	CaledonianMercury	2
1820	2	4	FreemansJournalandDailyCommercialAdvertiser	3	1820	1	29	CaledonianMercury	4
1820	2	4	FreemansJournalandDailyCommercialAdvertiser	4	1820	2	3	CaledonianMercury	4
1820	2	4	LiverpoolMercuryetc	2	1820	2	3	CaledonianMercury	2
1820	2	5	CaledonianMercury	2	1820	2	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	2	5	JacksonsOxfordJournal	1	1820	2	3	CaledonianMercury	2
1820	2	5	IpswichJournal	4	1820	2	3	CaledonianMercury	2
1820	2	5	LeedsMercury	2	1820	2	3	CaledonianMercury	2
1820	2	7	CaledonianMercury	2	1820	2	5	IpswichJournal	2
1820	2	7	CaledonianMercury	4	1820	1	27	FreemansJournalandDailyCommercialAdvertiser	4
1820	2	7	GlasgowHerald	1	1820	2	5	CaledonianMercury	3
1820	2	7	GlasgowHerald	4	1820	1	31	CaledonianMercury	2
1820	2	7	BristolMercury	1	1820	2	3	CaledonianMercury	2
1820	2	7	BristolMercury	4	1820	2	5	IpswichJournal	4
1820	2	8	FreemansJournalandDailyCommercialAdvertiser	2	1820	2	7	CaledonianMercury	2
1820	2	9	AberdeenJournal	1	1820	2	3	CaledonianMercury	2
1820	2	9	AberdeenJournal	2	1820	2	5	CaledonianMercury	2
1820	2	10	CaledonianMercury	2	1820	2	9	FreemansJournalandDailyCommercialAdvertiser	3
1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	2	9	AberdeenJournal	1
1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	2	7	CaledonianMercury	2
1820	2	11	GlasgowHerald	1	1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	2	11	GlasgowHerald	4	1820	2	7	CaledonianMercury	4
1820	2	11	LiverpoolMercuryetc	2	1820	2	7	FreemansJournalandDailyCommercialAdvertiser	4
1820	2	11	LiverpoolMercuryetc	3	1820	2	5	CaledonianMercury	2
1820	2	11	LiverpoolMercuryetc	6	1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	2	12	CaledonianMercury	4	1820	2	10	FreemansJournalandDailyCommercialAdvertiser	3
1820	2	12	IpswichJournal	4	1820	2	7	CaledonianMercury	2
1820	2	12	NewcastleCourantetc	2	1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	2	13	Examiner	4	1820	2	12	CaledonianMercury	4
1820	2	14	CaledonianMercury	2	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	2	14	CaledonianMercury	3	1820	2	9	FreemansJournalandDailyCommercialAdvertiser	2
1820	2	14	CaledonianMercury	4	1820	1	28	LiverpoolMercuryetc	6
1820	2	14	GlasgowHerald	1	1820	2	11	FreemansJournalandDailyCommercialAdvertiser	3
1820	2	14	BristolMercury	1	1820	2	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	2	14	BristolMercury	4	1820	2	12	CaledonianMercury	4
1820	2	15	FreemansJournalandDailyCommercialAdvertiser	2	1820	2	14	BristolMercury	2
1820	2	16	FreemansJournalandDailyCommercialAdvertiser	4	1820	2	14	CaledonianMercury	2
1820	2	16	AberdeenJournal	4	1820	2	7	CaledonianMercury	2
1820	2	17	CaledonianMercury	4	1820	2	12	JacksonsOxfordJournal	2
1820	2	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	2	12	JacksonsOxfordJournal	2
1820	2	18	FreemansJournalandDailyCommercialAdvertiser	4	1820	2	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	2	18	GlasgowHerald	1	1820	2	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	2	18	GlasgowHerald	4	1820	2	14	CaledonianMercury	3
1820	2	18	LiverpoolMercuryetc	2	1820	2	12	CaledonianMercury	4
1820	2	18	LiverpoolMercuryetc	3	1820	2	14	CaledonianMercury	2
1820	2	18	LiverpoolMercuryetc	5	1820	2	9	FreemansJournalandDailyCommercialAdvertiser	3
1820	2	18	LiverpoolMercuryetc	6	1820	2	14	GlasgowHerald	4
1820	2	18	LiverpoolMercuryetc	8	1820	2	12	CaledonianMercury	4
1820	2	19	CaledonianMercury	2	1820	2	18	LiverpoolMercuryetc	8
1820	2	19	IpswichJournal	1	1820	2	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	2	19	IpswichJournal	4	1820	2	17	FreemansJournalandDailyCommercialAdvertiser	4
1820	2	19	NewcastleCourantetc	2	1820	2	18	LiverpoolMercuryetc	2
1820	2	21	CaledonianMercury	3	1820	2	19	IpswichJournal	2
1820	2	21	GlasgowHerald	1	1820	2	18	LiverpoolMercuryetc	8
1820	2	21	BristolMercury	4	1820	2	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	2	23	AberdeenJournal	2	1820	2	19	JacksonsOxfordJournal	2
1820	2	23	AberdeenJournal	4	1820	2	18	LiverpoolMercuryetc	8
1820	2	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	2	18	LiverpoolMercuryetc	8
1820	2	25	GlasgowHerald	1	1820	2	24	CaledonianMercury	4
1820	2	25	LiverpoolMercuryetc	2	1820	2	21	BristolMercury	1
1820	2	25	LiverpoolMercuryetc	6	1820	2	24	CaledonianMercury	4
1820	2	26	IpswichJournal	4	1820	2	25	GlasgowHerald	2
1820	2	26	LeedsMercury	4	1820	2	5	NewcastleCourantetc	2
1820	2	26	NewcastleCourantetc	2	1820	2	25	LiverpoolMercuryetc	2
1820	2	27	Examiner	7	1820	2	25	LiverpoolMercuryetc	8
1820	2	27	Examiner	8	1820	2	26	IpswichJournal	4
1820	2	27	Examiner	15	1820	2	26	JacksonsOxfordJournal	1
1820	2	28	GlasgowHerald	1	1820	2	14	CaledonianMercury	2
1820	2	28	GlasgowHerald	4	1820	2	25	FreemansJournalandDailyCommercialAdvertiser	3
1820	2	28	BristolMercury	1	1820	2	26	JacksonsOxfordJournal	2
1820	2	28	BristolMercury	4	1820	2	26	CaledonianMercury	4
1820	3	1	AberdeenJournal	2	1820	2	25	FreemansJournalandDailyCommercialAdvertiser	4
1820	3	1	AberdeenJournal	4	1820	2	21	CaledonianMercury	3
1820	3	2	CaledonianMercury	2	1820	3	1	FreemansJournalandDailyCommercialAdvertiser	2
1820	3	2	CaledonianMercury	4	1820	2	28	BristolMercury	2
1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	2	28	BristolMercury	1
1820	3	3	GlasgowHerald	1	1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	3	3	LiverpoolMercuryetc	8	1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	3	4	CaledonianMercury	4	1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	3	4	LeedsMercury	2	1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	3	4	NewcastleCourantetc	2	1820	2	26	IpswichJournal	2
1820	3	6	CaledonianMercury	4	1820	2	26	NewcastleCourantetc	2
1820	3	6	FreemansJournalandDailyCommercialAdvertiser	3	1820	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	3	6	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	4	JacksonsOxfordJournal	2
1820	3	6	GlasgowHerald	1	1820	3	5	Examiner	5
1820	3	7	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	4	CaledonianMercury	2
1820	3	8	AberdeenJournal	2	1820	3	6	GlasgowHerald	4
1820	3	8	AberdeenJournal	4	1820	3	3	GlasgowHerald	1
1820	3	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	3	6	CaledonianMercury	2
1820	3	10	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	3	10	GlasgowHerald	1	1820	3	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	3	10	GlasgowHerald	2	1820	3	9	CaledonianMercury	3
1820	3	10	LiverpoolMercuryetc	2	1820	3	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	3	11	CaledonianMercury	4	1820	3	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	3	11	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	10	GlasgowHerald	1
1820	3	11	JacksonsOxfordJournal	1	1820	3	10	GlasgowHerald	1
1820	3	11	JacksonsOxfordJournal	4	1820	3	9	CaledonianMercury	2
1820	3	11	IpswichJournal	4	1820	3	10	FreemansJournalandDailyCommercialAdvertiser	4
1820	3	11	NewcastleCourantetc	2	1820	2	25	GlasgowHerald	2
1820	3	11	NewcastleCourantetc	3	1820	1	1	JacksonsOxfordJournal	4
1820	3	12	Examiner	15	1820	3	10	FreemansJournalandDailyCommercialAdvertiser	4
1820	3	13	GlasgowHerald	1	1820	3	11	CaledonianMercury	2
1820	3	13	BristolMercury	1	1820	3	11	JacksonsOxfordJournal	2
1820	3	13	BristolMercury	4	1820	3	12	Examiner	9
1820	3	14	LiverpoolMercuryetc	2	1820	3	4	LeedsMercury	4
1820	3	14	LiverpoolMercuryetc	3	1820	3	4	LeedsMercury	4
1820	3	14	LiverpoolMercuryetc	7	1820	3	11	NewcastleCourantetc	2
1820	3	15	AberdeenJournal	2	1820	3	9	CaledonianMercury	2
1820	3	17	GlasgowHerald	1	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	17	GlasgowHerald	4	1820	3	11	NewcastleCourantetc	4
1820	3	17	LiverpoolMercuryetc	5	1820	3	15	AberdeenJournal	4
1820	3	18	CaledonianMercury	4	1820	3	17	GlasgowHerald	4
1820	3	18	IpswichJournal	1	1820	3	11	JacksonsOxfordJournal	2
1820	3	18	NewcastleCourantetc	2	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	19	Examiner	9	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	20	CaledonianMercury	4	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	20	HampshireTelegraphandSussexChronicleetc	2	1820	3	16	CaledonianMercury	2
1820	3	20	BristolMercury	1	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	21	FreemansJournalandDailyCommercialAdvertiser	2	1820	3	20	CaledonianMercury	2
1820	3	21	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	6	CaledonianMercury	2
1820	3	21	LiverpoolMercuryetc	6	1820	3	15	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	22	AberdeenJournal	4	1820	3	10	LiverpoolMercuryetc	5
1820	3	23	CaledonianMercury	2	1820	3	21	LiverpoolMercuryetc	3
1820	3	23	CaledonianMercury	4	1820	3	20	GlasgowHerald	1
1820	3	23	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	3	20	CaledonianMercury	2
1820	3	24	GlasgowHerald	1	1820	3	23	CaledonianMercury	2
1820	3	25	CaledonianMercury	2	1820	3	21	LiverpoolMercuryetc	8
1820	3	25	FreemansJournalandDailyCommercialAdvertiser	4	1820	3	20	CaledonianMercury	3
1820	3	25	JacksonsOxfordJournal	4	1820	3	23	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	3	25	LeedsMercury	2	1820	3	23	CaledonianMercury	2
1820	3	25	NewcastleCourantetc	2	1820	3	21	LiverpoolMercuryetc	2
1820	3	27	CaledonianMercury	4	1820	3	24	GlasgowHerald	1
1820	3	27	GlasgowHerald	1	1820	3	25	FreemansJournalandDailyCommercialAdvertiser	4
1820	3	27	GlasgowHerald	4	1820	3	20	FreemansJournalandDailyCommercialAdvertiser	4
1820	3	27	BristolMercury	2	1820	3	21	LiverpoolMercuryetc	7
1820	3	29	AberdeenJournal	2	1820	3	23	CaledonianMercury	2
1820	3	29	AberdeenJournal	3	1820	3	25	NewcastleCourantetc	4
1820	3	30	CaledonianMercury	2	1820	3	29	DerbyMercury	2
1820	3	30	CaledonianMercury	4	1820	3	29	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	30	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1820	3	27	BristolMercury	3
1820	3	30	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	3	29	FreemansJournalandDailyCommercialAdvertiser	3
1820	3	31	GlasgowHerald	1	1820	3	27	CaledonianMercury	3
1820	3	31	GlasgowHerald	4	1820	3	30	CaledonianMercury	4
1820	4	1	CaledonianMercury	2	1820	3	31	FreemansJournalandDailyCommercialAdvertiser	2
1820	4	1	CaledonianMercury	4	1820	3	31	GlasgowHerald	1
1820	4	1	JacksonsOxfordJournal	2	1820	3	30	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	4	1	JacksonsOxfordJournal	4	1820	3	30	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	4	1	NewcastleCourantetc	4	1820	3	30	CaledonianMercury	2
1820	4	2	Examiner	5	1820	3	30	CaledonianMercury	4
1820	4	2	Examiner	9	1820	4	1	CaledonianMercury	2
1820	4	2	Examiner	10	1820	4	1	CaledonianMercury	2
1820	4	3	CaledonianMercury	2	1820	4	2	Examiner	4
1820	4	3	GlasgowHerald	1	1820	4	1	CaledonianMercury	2
1820	4	3	GlasgowHerald	4	1820	1	27	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1820	4	3	BristolMercury	2	1820	4	2	Examiner	13
1820	4	3	BristolMercury	4	1820	4	1	CaledonianMercury	2
1820	4	4	FreemansJournalandDailyCommercialAdvertiser	2	1820	1	20	CaledonianMercury	1
1820	4	4	FreemansJournalandDailyCommercialAdvertiser	3	1820	4	3	CaledonianMercury	2
1820	4	5	AberdeenJournal	4	1820	3	21	FreemansJournalandDailyCommercialAdvertiser	4
1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1820	3	17	GlasgowHerald	4
1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1820	4	2	Examiner	9
1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1820	4	3	CaledonianMercury	2
1820	4	7	GlasgowHerald	1	1820	4	6	CaledonianMercury	2
1820	4	7	GlasgowHerald	4	1820	4	3	CaledonianMercury	3
1820	4	7	LiverpoolMercuryetc	2	1820	4	6	CaledonianMercury	4
1820	4	8	CaledonianMercury	3	1820	4	7	GlasgowHerald	1
1820	4	8	FreemansJournalandDailyCommercialAdvertiser	3	1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	4	8	JacksonsOxfordJournal	1	1820	4	6	CaledonianMercury	2
1820	4	8	IpswichJournal	4	1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1820	4	8	LeedsMercury	1	1820	3	23	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1820	4	8	LeedsMercury	2	1820	4	6	CaledonianMercury	2
1820	4	8	NewcastleCourantetc	2	1820	4	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1820	4	8	NewcastleCourantetc	4	1820	4	7	GlasgowHerald	1
1820	4	9	Examiner	8	1820	4	8	FreemansJournalandDailyCommercialAdvertiser	3
1820	4	10	CaledonianMercury	2	1820	4	8	FreemansJournalandDailyCommercialAdvertiser	2
