398	608	628	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	8	GlasgowHerald	1
492	786	774	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	8	TheBristolMercury	1
325	515	526	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	3	1827	1	6	TheMorningChronicle	2
207	321	318	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	3	1827	1	6	TheMorningChronicle	3
940	1386	1361	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4	1827	1	6	TheIpswichJournal	4
387	647	659	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4	1827	1	8	CaledonianMercury	4
889	1339	1372	1827	1	10	TheAberdeenJournal	1	1827	1	3	TheAberdeenJournal	1
602	855	860	1827	1	10	TheAberdeenJournal	1	1827	1	3	TheAberdeenJournal	2
376	564	557	1827	1	10	TheAberdeenJournal	1	1827	1	3	TheAberdeenJournal	3
273	406	403	1827	1	10	TheAberdeenJournal	4	1827	1	1	GlasgowHerald	4
267	357	349	1827	1	10	TheAberdeenJournal	4	1827	1	1	TheBristolMercury	1
716	1033	1037	1827	1	10	TheDerbyMercury	1	1827	1	3	TheDerbyMercury	1
231	317	314	1827	1	10	TheDerbyMercury	1	1827	1	3	TheDerbyMercury	2
204	319	308	1827	1	10	TheDerbyMercury	2	1827	1	3	TheDerbyMercury	2
245	319	322	1827	1	10	TheDerbyMercury	2	1827	1	6	TheIpswichJournal	2
301	414	403	1827	1	10	TheDerbyMercury	2	1827	1	6	TheMorningChronicle	2
398	515	516	1827	1	10	TheDerbyMercury	2	1827	1	8	TheMorningChronicle	3
246	379	372	1827	1	10	TheDerbyMercury	2	1827	1	9	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	3
205	332	329	1827	1	10	TheDerbyMercury	2	1827	1	10	TheAberdeenJournal	3
508	738	745	1827	1	10	TheDerbyMercury	4	1827	1	3	TheDerbyMercury	4
244	423	420	1827	1	10	TheDerbyMercury	4	1827	1	5	TheMorningChronicle	3
253	363	347	1827	1	10	TheDerbyMercury	4	1827	1	6	CaledonianMercury	2
345	508	509	1827	1	10	TheDerbyMercury	4	1827	1	8	CaledonianMercury	2
333	528	542	1827	1	11	CaledonianMercury	1	1827	1	8	CaledonianMercury	1
213	366	351	1827	1	11	CaledonianMercury	2	1827	1	8	TheBristolMercury	2
229	375	368	1827	1	11	CaledonianMercury	2	1827	1	9	TheMorningChronicle	3
257	361	360	1827	1	11	CaledonianMercury	3	1827	1	8	TheMorningChronicle	3
344	493	491	1827	1	11	CaledonianMercury	3	1827	1	10	TheDerbyMercury	2
203	315	325	1827	1	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1827	1	6	TheIpswichJournal	2
364	519	522	1827	1	12	GlasgowHerald	1	1827	1	8	TheMorningChronicle	3
395	564	567	1827	1	12	GlasgowHerald	1	1827	1	10	TheDerbyMercury	2
363	512	502	1827	1	12	GlasgowHerald	1	1827	1	10	TheMorningChronicle	1
208	318	325	1827	1	12	GlasgowHerald	1	1827	1	11	CaledonianMercury	3
515	755	719	1827	1	12	GlasgowHerald	2	1827	1	10	TheMorningChronicle	3
366	488	480	1827	1	12	GlasgowHerald	2	1827	1	11	CaledonianMercury	3
309	383	378	1827	1	12	GlasgowHerald	3	1827	1	1	GlasgowHerald	1
289	407	407	1827	1	12	GlasgowHerald	3	1827	1	1	GlasgowHerald	3
862	1150	1170	1827	1	12	GlasgowHerald	3	1827	1	5	GlasgowHerald	3
291	421	418	1827	1	12	GlasgowHerald	3	1827	1	8	GlasgowHerald	3
258	397	402	1827	1	12	LiverpoolMercuryetc	2	1827	1	9	TheMorningChronicle	3
719	992	955	1827	1	13	CaledonianMercury	2	1827	1	9	TheMorningChronicle	3
379	575	581	1827	1	13	Cobbett'sWeeklyPoliticalRegister	21	1827	1	2	TheMorningChronicle	1
268	425	427	1827	1	13	Cobbett'sWeeklyPoliticalRegister	24	1827	1	2	TheMorningChronicle	1
228	376	375	1827	1	13	Cobbett'sWeeklyPoliticalRegister	28	1827	1	2	TheMorningChronicle	2
398	642	649	1827	1	13	Cobbett'sWeeklyPoliticalRegister	29	1827	1	2	TheMorningChronicle	2
270	431	424	1827	1	13	TheIpswichJournal	2	1827	1	11	TheMorningChronicle	3
425	550	563	1827	1	13	TheIpswichJournal	3	1827	1	6	TheIpswichJournal	3
233	299	305	1827	1	13	TheIpswichJournal	4	1827	1	5	TheMorningChronicle	4
212	311	313	1827	1	13	TheIpswichJournal	4	1827	1	8	TheBristolMercury	3
313	510	517	1827	1	13	TheNewcastleCourantetc	2	1827	1	8	TheMorningChronicle	3
267	435	443	1827	1	13	TheNewcastleCourantetc	2	1827	1	10	TheDerbyMercury	2
233	376	393	1827	1	13	TheNewcastleCourantetc	2	1827	1	12	GlasgowHerald	1
529	868	870	1827	1	13	TheNewcastleCourantetc	3	1827	1	6	TheNewcastleCourantetc	3
465	825	839	1827	1	13	TheNewcastleCourantetc	4	1827	1	13	TheMorningChronicle	3
755	989	1030	1827	1	14	TheExaminer	4	1827	1	8	TheMorningChronicle	3
263	309	317	1827	1	14	TheExaminer	4	1827	1	9	TheMorningChronicle	3
226	330	332	1827	1	14	TheExaminer	4	1827	1	12	LiverpoolMercuryetc	2
492	563	597	1827	1	14	TheExaminer	5	1827	1	2	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4
660	807	858	1827	1	14	TheExaminer	5	1827	1	4	TheMorningChronicle	4
274	392	411	1827	1	14	TheExaminer	5	1827	1	8	TheMorningChronicle	3
725	1039	1090	1827	1	14	TheExaminer	6	1827	1	8	TheMorningChronicle	3
211	265	265	1827	1	14	TheExaminer	6	1827	1	11	TheMorningChronicle	3
363	454	461	1827	1	14	TheExaminer	7	1827	1	10	TheMorningChronicle	2
225	331	335	1827	1	14	TheExaminer	14	1827	1	7	TheExaminer	14
211	314	307	1827	1	15	CaledonianMercury	1	1827	1	1	GlasgowHerald	3
211	342	342	1827	1	15	CaledonianMercury	1	1827	1	6	CaledonianMercury	1
344	540	552	1827	1	15	CaledonianMercury	1	1827	1	8	CaledonianMercury	1
202	307	309	1827	1	15	CaledonianMercury	2	1827	1	10	TheMorningChronicle	3
313	507	489	1827	1	15	CaledonianMercury	2	1827	1	11	TheMorningChronicle	3
259	345	334	1827	1	15	CaledonianMercury	2	1827	1	14	TheExaminer	13
253	336	342	1827	1	15	CaledonianMercury	3	1827	1	8	GlasgowHerald	1
1015	1291	1288	1827	1	15	GlasgowHerald	1	1827	1	1	GlasgowHerald	1
360	511	510	1827	1	15	GlasgowHerald	1	1827	1	8	GlasgowHerald	1
241	303	313	1827	1	15	GlasgowHerald	1	1827	1	8	GlasgowHerald	3
225	361	376	1827	1	15	GlasgowHerald	1	1827	1	11	CaledonianMercury	3
224	292	288	1827	1	15	GlasgowHerald	1	1827	1	12	GlasgowHerald	3
411	624	651	1827	1	15	GlasgowHerald	2	1827	1	13	CaledonianMercury	2
202	265	255	1827	1	15	GlasgowHerald	2	1827	1	13	TheMorningChronicle	3
528	689	700	1827	1	15	GlasgowHerald	3	1827	1	1	GlasgowHerald	3
276	382	381	1827	1	15	GlasgowHerald	3	1827	1	5	GlasgowHerald	3
725	937	942	1827	1	15	GlasgowHerald	3	1827	1	8	GlasgowHerald	3
495	675	671	1827	1	15	GlasgowHerald	3	1827	1	12	GlasgowHerald	3
297	331	331	1827	1	15	TheBristolMercury	1	1827	1	9	TheMorningChronicle	2
976	1400	1385	1827	1	15	TheBristolMercury	1	1827	1	9	TheMorningChronicle	3
439	624	610	1827	1	15	TheBristolMercury	1	1827	1	10	TheMorningChronicle	3
810	1009	1007	1827	1	15	TheBristolMercury	1	1827	1	11	TheMorningChronicle	2
452	605	623	1827	1	15	TheBristolMercury	1	1827	1	12	GlasgowHerald	2
400	566	593	1827	1	15	TheBristolMercury	1	1827	1	13	CaledonianMercury	2
315	432	443	1827	1	15	TheBristolMercury	2	1827	1	1	TheBristolMercury	2
434	654	638	1827	1	15	TheBristolMercury	2	1827	1	2	TheMorningChronicle	4
216	350	366	1827	1	15	TheBristolMercury	4	1827	1	1	TheBristolMercury	4
210	335	358	1827	1	15	TheBristolMercury	4	1827	1	8	TheBristolMercury	4
216	330	324	1827	1	15	TheBristolMercury	4	1827	1	14	TheExaminer	13
259	428	429	1827	1	15	TheBristolMercury	4	1827	1	15	CaledonianMercury	2
243	400	399	1827	1	16	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	2	1827	1	9	TheMorningChronicle	3
328	499	488	1827	1	16	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4	1827	1	8	TheBristolMercury	4
527	898	918	1827	1	16	TheMorningChronicle	3	1827	1	12	GlasgowHerald	1
342	573	571	1827	1	17	TheAberdeenJournal	1	1827	1	3	TheAberdeenJournal	1
433	586	597	1827	1	17	TheAberdeenJournal	1	1827	1	3	TheAberdeenJournal	2
1152	1747	1743	1827	1	17	TheAberdeenJournal	1	1827	1	10	TheAberdeenJournal	1
1075	1460	1477	1827	1	17	TheAberdeenJournal	1	1827	1	10	TheAberdeenJournal	2
452	577	568	1827	1	17	TheAberdeenJournal	1	1827	1	10	TheAberdeenJournal	3
446	682	681	1827	1	17	TheAberdeenJournal	4	1827	1	11	CaledonianMercury	3
317	507	492	1827	1	17	TheAberdeenJournal	4	1827	1	13	TheMorningChronicle	3
222	385	368	1827	1	17	TheAberdeenJournal	4	1827	1	13	TheNewcastleCourantetc	4
230	286	284	1827	1	17	TheDerbyMercury	1	1827	1	9	TheMorningChronicle	3
390	531	540	1827	1	17	TheDerbyMercury	1	1827	1	10	TheDerbyMercury	1
796	1087	1072	1827	1	17	TheDerbyMercury	1	1827	1	15	TheMorningChronicle	3
227	328	345	1827	1	17	TheDerbyMercury	2	1827	1	10	TheDerbyMercury	2
216	311	308	1827	1	17	TheDerbyMercury	4	1827	1	3	TheDerbyMercury	4
247	391	403	1827	1	17	TheDerbyMercury	4	1827	1	10	TheDerbyMercury	4
659	1024	1042	1827	1	17	TheDerbyMercury	4	1827	1	11	CaledonianMercury	3
1145	1853	1806	1827	1	17	TheDerbyMercury	4	1827	1	13	TheMorningChronicle	3
678	1139	1097	1827	1	17	TheDerbyMercury	4	1827	1	13	TheNewcastleCourantetc	4
521	773	777	1827	1	17	TheDerbyMercury	4	1827	1	15	GlasgowHerald	1
722	1092	1097	1827	1	17	TheDerbyMercury	4	1827	1	17	TheAberdeenJournal	4
261	444	442	1827	1	18	CaledonianMercury	1	1827	1	4	CaledonianMercury	1
250	394	395	1827	1	18	CaledonianMercury	1	1827	1	6	CaledonianMercury	1
391	634	636	1827	1	18	CaledonianMercury	1	1827	1	11	CaledonianMercury	1
205	343	352	1827	1	18	CaledonianMercury	1	1827	1	15	CaledonianMercury	1
1257	1738	1684	1827	1	18	CaledonianMercury	2	1827	1	15	TheMorningChronicle	3
696	934	917	1827	1	18	CaledonianMercury	2	1827	1	17	TheDerbyMercury	1
301	475	482	1827	1	18	CaledonianMercury	4	1827	1	10	TheAberdeenJournal	3
563	911	879	1827	1	18	CaledonianMercury	4	1827	1	12	GlasgowHerald	1
359	619	604	1827	1	18	CaledonianMercury	4	1827	1	16	TheMorningChronicle	3
222	388	390	1827	1	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1	1827	1	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	4
205	326	342	1827	1	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	2	1827	1	17	TheDerbyMercury	4
243	395	392	1827	1	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	3	1827	1	15	TheBristolMercury	1
208	353	362	1827	1	19	GlasgowHerald	3	1827	1	1	GlasgowHerald	1
364	520	551	1827	1	19	GlasgowHerald	3	1827	1	5	GlasgowHerald	3
947	1382	1404	1827	1	19	GlasgowHerald	3	1827	1	12	GlasgowHerald	3
335	534	550	1827	1	19	LiverpoolMercuryetc	2	1827	1	15	TheMorningChronicle	3
232	385	384	1827	1	19	LiverpoolMercuryetc	5	1827	1	12	LiverpoolMercuryetc	5
277	412	398	1827	1	20	CaledonianMercury	1	1827	1	6	CaledonianMercury	1
334	507	530	1827	1	20	CaledonianMercury	1	1827	1	8	CaledonianMercury	1
293	474	459	1827	1	20	CaledonianMercury	1	1827	1	11	CaledonianMercury	1
266	425	432	1827	1	20	CaledonianMercury	1	1827	1	18	CaledonianMercury	1
299	474	471	1827	1	20	CaledonianMercury	2	1827	1	16	TheMorningChronicle	3
248	400	388	1827	1	20	CaledonianMercury	4	1827	1	19	GlasgowHerald	2
234	311	320	1827	1	20	Cobbett'sWeeklyPoliticalRegister	5	1827	1	10	TheAberdeenJournal	4
407	552	555	1827	1	21	TheExaminer	1	1827	1	16	TheMorningChronicle	4
517	824	836	1827	1	22	CaledonianMercury	1	1827	1	8	CaledonianMercury	1
337	524	541	1827	1	22	CaledonianMercury	1	1827	1	15	CaledonianMercury	1
396	600	604	1827	1	22	CaledonianMercury	1	1827	1	18	CaledonianMercury	1
273	434	445	1827	1	22	CaledonianMercury	1	1827	1	20	CaledonianMercury	1
404	617	604	1827	1	22	CaledonianMercury	2	1827	1	19	TheMorningChronicle	3
223	397	396	1827	1	22	CaledonianMercury	2	1827	1	20	TheMorningChronicle	1
322	491	445	1827	1	22	CaledonianMercury	2	1827	1	21	TheExaminer	2
213	349	347	1827	1	22	GlasgowHerald	1	1827	1	13	TheMorningChronicle	3
1890	2513	2541	1827	1	22	GlasgowHerald	1	1827	1	15	TheMorningChronicle	2
384	478	496	1827	1	22	GlasgowHerald	1	1827	1	16	TheMorningChronicle	2
302	420	415	1827	1	22	GlasgowHerald	2	1827	1	19	TheMorningChronicle	2
227	303	310	1827	1	22	GlasgowHerald	2	1827	1	20	CaledonianMercury	4
371	562	579	1827	1	22	GlasgowHerald	2	1827	1	22	CaledonianMercury	2
209	262	261	1827	1	22	GlasgowHerald	3	1827	1	1	GlasgowHerald	1
273	387	384	1827	1	22	GlasgowHerald	3	1827	1	1	GlasgowHerald	3
487	672	702	1827	1	22	GlasgowHerald	3	1827	1	5	GlasgowHerald	3
207	308	313	1827	1	22	GlasgowHerald	3	1827	1	8	GlasgowHerald	3
441	612	597	1827	1	22	GlasgowHerald	3	1827	1	12	GlasgowHerald	3
403	568	570	1827	1	22	GlasgowHerald	3	1827	1	15	GlasgowHerald	3
343	525	503	1827	1	22	GlasgowHerald	3	1827	1	19	GlasgowHerald	3
283	387	393	1827	1	22	GlasgowHerald	4	1827	1	15	CaledonianMercury	3
311	489	482	1827	1	22	TheBristolMercury	1	1827	1	16	TheMorningChronicle	4
317	464	477	1827	1	22	TheBristolMercury	1	1827	1	18	TheMorningChronicle	2
225	373	404	1827	1	22	TheBristolMercury	4	1827	1	1	TheBristolMercury	4
243	376	407	1827	1	22	TheBristolMercury	4	1827	1	8	TheBristolMercury	4
403	512	508	1827	1	22	TheBristolMercury	4	1827	1	14	TheExaminer	10
390	604	598	1827	1	22	TheBristolMercury	4	1827	1	15	TheBristolMercury	4
207	272	272	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	14	TheExaminer	6
252	420	424	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	15	TheMorningChronicle	3
221	334	339	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	18	CaledonianMercury	4
486	601	608	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1	1827	1	19	TheMorningChronicle	4
236	356	350	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	2	1827	1	22	TheBristolMercury	2
224	413	397	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	3	1827	1	21	TheExaminer	3
202	337	339	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4	1827	1	16	TheMorningChronicle	1
286	484	487	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	4	1827	1	22	TheBristolMercury	4
297	434	410	1827	1	24	TheAberdeenJournal	1	1827	1	17	TheAberdeenJournal	2
411	614	598	1827	1	24	TheAberdeenJournal	1	1827	1	17	TheAberdeenJournal	3
280	379	380	1827	1	24	TheDerbyMercury	1	1827	1	10	TheDerbyMercury	1
306	448	438	1827	1	24	TheDerbyMercury	1	1827	1	17	TheDerbyMercury	1
387	542	545	1827	1	24	TheDerbyMercury	1	1827	1	19	TheMorningChronicle	3
208	288	278	1827	1	24	TheDerbyMercury	1	1827	1	21	TheExaminer	2
237	370	376	1827	1	24	TheDerbyMercury	1	1827	1	22	CaledonianMercury	2
324	459	452	1827	1	24	TheDerbyMercury	1	1827	1	22	TheMorningChronicle	3
379	503	516	1827	1	24	TheDerbyMercury	2	1827	1	10	TheDerbyMercury	2
369	541	529	1827	1	24	TheDerbyMercury	2	1827	1	17	TheDerbyMercury	2
476	716	707	1827	1	24	TheDerbyMercury	2	1827	1	22	TheMorningChronicle	4
211	310	317	1827	1	24	TheDerbyMercury	3	1827	1	17	TheDerbyMercury	3
432	651	673	1827	1	24	TheDerbyMercury	4	1827	1	3	TheDerbyMercury	4
454	719	724	1827	1	24	TheDerbyMercury	4	1827	1	10	TheDerbyMercury	4
239	382	364	1827	1	24	TheDerbyMercury	4	1827	1	17	TheDerbyMercury	4
389	570	538	1827	1	24	TheDerbyMercury	4	1827	1	19	TheMorningChronicle	4
448	585	556	1827	1	24	TheDerbyMercury	4	1827	1	23	TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser	1
244	402	400	1827	1	25	CaledonianMercury	1	1827	1	4	CaledonianMercury	1
297	479	481	1827	1	25	CaledonianMercury	1	1827	1	11	CaledonianMercury	1
624	988	994	1827	1	25	CaledonianMercury	1	1827	1	18	CaledonianMercury	1
365	513	504	1827	1	25	CaledonianMercury	2	1827	1	21	TheExaminer	3
232	374	380	1827	1	25	CaledonianMercury	2	1827	1	22	TheBristolMercury	2
530	817	794	1827	1	25	CaledonianMercury	2	1827	1	22	TheMorningChronicle	4
273	446	462	1827	1	25	CaledonianMercury	4	1827	1	18	CaledonianMercury	4
239	360	364	1827	1	25	TheMorningChronicle	3	1827	1	25	CaledonianMercury	2
211	381	390	1827	1	25	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1	1827	1	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	4
448	593	604	1827	1	26	GlasgowHerald	1	1827	1	22	CaledonianMercury	3
215	347	349	1827	1	26	GlasgowHerald	1	1827	1	24	TheMorningChronicle	1
285	401	403	1827	1	26	GlasgowHerald	2	1827	1	24	TheMorningChronicle	2
463	603	626	1827	1	26	GlasgowHerald	2	1827	1	25	CaledonianMercury	3
285	412	430	1827	1	26	GlasgowHerald	3	1827	1	1	GlasgowHerald	1
835	1177	1229	1827	1	26	GlasgowHerald	3	1827	1	12	GlasgowHerald	3
294	431	436	1827	1	26	GlasgowHerald	3	1827	1	15	GlasgowHerald	3
697	1051	1074	1827	1	26	GlasgowHerald	3	1827	1	19	GlasgowHerald	3
308	496	506	1827	1	26	GlasgowHerald	3	1827	1	22	GlasgowHerald	3
221	331	338	1827	1	26	GlasgowHerald	4	1827	1	22	CaledonianMercury	3
203	344	343	1827	1	26	LiverpoolMercuryetc	4	1827	1	19	LiverpoolMercuryetc	4
280	453	468	1827	1	26	LiverpoolMercuryetc	5	1827	1	12	LiverpoolMercuryetc	5
