1828.04.01_TheHullPacketandHumberMercury_0004,1828.04.01_TheBelfastNews-Letter_0004
1828.04.12_TheIpswichJournal_0004,1828.04.09_TheDerbyMercury_0002
1828.04.12_TheLeedsMercury_0003,1828.04.08_TheMorningChronicle_0003
1828.04.12_TheNewcastleCourantetc_0002,1828.04.03_TheMorningChronicle_0002
1828.04.12_TheNewcastleCourantetc_0002,1828.04.07_TheMorningChronicle_0002
1828.04.12_TheNewcastleCourantetc_0002,1828.04.07_TheMorningChronicle_0004
1828.04.12_TheNewcastleCourantetc_0002,1828.04.08_TheHullPacketandHumberMercury_0003
1828.04.12_TheNewcastleCourantetc_0002,1828.04.09_TheDerbyMercury_0002
1828.04.12_TheNewcastleCourantetc_0002,1828.04.10_CaledonianMercury_0002
1828.04.12_TheNewcastleCourantetc_0002,1828.04.12_TheIpswichJournal_0004
1828.04.12_TheNewcastleCourantetc_0003,1828.04.09_TheDerbyMercury_0001
1828.04.12_TheNewcastleCourantetc_0004,1828.04.12_CaledonianMercury_0002
1828.04.13_TheExaminer_0002,1828.04.07_TheMorningChronicle_0004
1828.04.13_TheExaminer_0002,1828.04.12_TheIpswichJournal_0004
1828.04.13_TheExaminer_0002,1828.04.12_TheNewcastleCourantetc_0002
1828.04.13_TheExaminer_0008,1828.04.09_TheMorningChronicle_0002
1828.04.13_TheExaminer_0010,1828.04.11_TheMorningChronicle_0002
1828.04.13_TheExaminer_0011,1828.04.11_TheMorningChronicle_0004
1828.04.14_CaledonianMercury_0002,1828.04.12_TheIpswichJournal_0002
1828.04.14_CaledonianMercury_0004,1828.04.12_TheNewcastleCourantetc_0002
1828.04.14_HampshireTelegraphandSussexChronicleetc_0002,1828.04.08_TheMorningChronicle_0001
1828.04.14_HampshireTelegraphandSussexChronicleetc_0002,1828.04.08_TheMorningChronicle_0004
1828.04.15_TheBelfastNews-Letter_0001,1828.04.06_TheExaminer_0014
1828.04.15_TheBelfastNews-Letter_0004,1828.04.14_CaledonianMercury_0002
1828.04.15_TheBristolMercury_0001,1828.04.09_TheMorningChronicle_0003
1828.04.15_TheBristolMercury_0001,1828.04.11_TheMorningChronicle_0004
1828.04.15_TheBristolMercury_0001,1828.04.15_TheBelfastNews-Letter_0002
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.04_TheMorningChronicle_0003
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.08_TheMorningChronicle_0001
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.09_TheDerbyMercury_0002
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.11_TheMorningChronicle_0004
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.14_HampshireTelegraphandSussexChronicleetc_0002
1828.04.15_TheHullPacketandHumberMercury_0001,1828.04.15_TheBristolMercury_0001
1828.04.15_TheHullPacketandHumberMercury_0004,1828.04.08_TheMorningChronicle_0004
1828.04.15_TheHullPacketandHumberMercury_0004,1828.04.15_TheBristolMercury_0004
1828.04.16_TheAberdeenJournal_0002,1828.04.12_TheNewcastleCourantetc_0004
1828.04.16_TheDerbyMercury_0002,1828.04.12_TheMorningChronicle_0003
1828.04.16_TheDerbyMercury_0004,1828.04.14_CaledonianMercury_0002
1828.04.16_TheDerbyMercury_0004,1828.04.15_TheBelfastNews-Letter_0004
1828.04.16_TheMorningChronicle_0004,1828.04.15_TheBelfastNews-Letter_0002
1828.04.17_NorthWalesChronicle_0001,1828.04.12_CaledonianMercury_0002
1828.04.17_NorthWalesChronicle_0001,1828.04.15_TheBelfastNews-Letter_0002
1828.04.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1828.04.15_TheBelfastNews-Letter_0002
1828.04.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1828.04.15_TheBristolMercury_0001
1828.04.18_LiverpoolMercuryetc_0002,1828.04.16_TheDerbyMercury_0002
1828.04.18_LiverpoolMercuryetc_0007,1828.04.14_HampshireTelegraphandSussexChronicleetc_0004
1828.04.18_TheBelfastNews-Letter_0001,1828.04.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
1828.04.18_TheBelfastNews-Letter_0002,1828.04.16_TheDerbyMercury_0002
1828.04.18_TheBelfastNews-Letter_0004,1828.04.10_CaledonianMercury_0004
1828.04.18_TheBelfastNews-Letter_0004,1828.04.12_TheIpswichJournal_0002
1828.04.18_TheBelfastNews-Letter_0004,1828.04.14_CaledonianMercury_0002
1828.04.19_CaledonianMercury_0002,1828.04.15_TheMorningChronicle_0003
1828.04.19_CaledonianMercury_0002,1828.04.16_TheMorningChronicle_0002
1828.04.19_CaledonianMercury_0002,1828.04.17_TheMorningChronicle_0001
1828.04.19_TheIpswichJournal_0004,1828.04.14_HampshireTelegraphandSussexChronicleetc_0004
1828.04.19_TheIpswichJournal_0004,1828.04.14_TheMorningChronicle_0003
1828.04.19_TheNewcastleCourantetc_0002,1828.04.07_TheMorningChronicle_0004
1828.04.19_TheNewcastleCourantetc_0002,1828.04.08_TheMorningChronicle_0002
1828.04.19_TheNewcastleCourantetc_0002,1828.04.14_CaledonianMercury_0002
1828.04.19_TheNewcastleCourantetc_0002,1828.04.15_TheBelfastNews-Letter_0004
1828.04.19_TheNewcastleCourantetc_0002,1828.04.16_TheDerbyMercury_0004
1828.04.19_TheNewcastleCourantetc_0002,1828.04.18_LiverpoolMercuryetc_0006
1828.04.19_TheNewcastleCourantetc_0003,1828.04.16_TheDerbyMercury_0001
1828.04.20_TheExaminer_0013,1828.04.16_TheMorningChronicle_0004
1828.04.21_TheMorningChronicle_0002,1828.04.21_HampshireTelegraphandSussexChronicleetc_0004
1828.04.21_TheMorningChronicle_0003,1828.04.19_TheNewcastleCourantetc_0001
1828.04.22_TheBelfastNews-Letter_0004,1828.04.12_TheMorningChronicle_0004
1828.04.22_TheBristolMercury_0001,1828.04.14_TheMorningChronicle_0004
1828.04.22_TheBristolMercury_0001,1828.04.17_TheMorningChronicle_0001
1828.04.22_TheBristolMercury_0001,1828.04.19_CaledonianMercury_0002
1828.04.22_TheBristolMercury_0004,1828.04.21_HampshireTelegraphandSussexChronicleetc_0002
1828.04.22_TheHullPacketandHumberMercury_0001,1828.04.18_TheMorningChronicle_0001
1828.04.22_TheHullPacketandHumberMercury_0002,1828.04.14_HampshireTelegraphandSussexChronicleetc_0004
1828.04.22_TheHullPacketandHumberMercury_0002,1828.04.18_LiverpoolMercuryetc_0007
1828.04.22_TheHullPacketandHumberMercury_0002,1828.04.19_TheIpswichJournal_0004
1828.04.22_TheHullPacketandHumberMercury_0002,1828.04.20_TheExaminer_0013
1828.04.22_TheHullPacketandHumberMercury_0002,1828.04.22_TheBristolMercury_0001
1828.04.22_TheHullPacketandHumberMercury_0003,1828.04.16_TheDerbyMercury_0002
1828.04.22_TheHullPacketandHumberMercury_0004,1828.04.16_TheMorningChronicle_0003
1828.04.22_TheHullPacketandHumberMercury_0004,1828.04.21_HampshireTelegraphandSussexChronicleetc_0002
1828.04.23_TheDerbyMercury_0001,1828.04.03_NorthWalesChronicle_0001
1828.04.23_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.04.23_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0004
1828.04.23_TheDerbyMercury_0001,1828.04.22_TheHullPacketandHumberMercury_0001
1828.04.23_TheDerbyMercury_0004,1828.04.18_LiverpoolMercuryetc_0003
1828.04.23_TheDerbyMercury_0004,1828.04.21_TheMorningChronicle_0002
1828.04.24_CaledonianMercury_0002,1828.04.21_TheMorningChronicle_0002
1828.04.24_CaledonianMercury_0002,1828.04.23_TheDerbyMercury_0004
1828.04.24_NorthWalesChronicle_0001,1828.04.21_HampshireTelegraphandSussexChronicleetc_0002
1828.04.24_NorthWalesChronicle_0003,1828.04.21_TheMorningChronicle_0002
1828.04.24_NorthWalesChronicle_0003,1828.04.24_CaledonianMercury_0002
1828.04.24_TheMorningChronicle_0001,1828.04.06_TheExaminer_0014
1828.04.25_LiverpoolMercuryetc_0002,1828.04.20_TheExaminer_0008
1828.04.25_LiverpoolMercuryetc_0006,1828.04.21_TheMorningChronicle_0002
1828.04.25_LiverpoolMercuryetc_0006,1828.04.23_TheDerbyMercury_0004
1828.04.25_LiverpoolMercuryetc_0006,1828.04.24_CaledonianMercury_0002
1828.04.25_LiverpoolMercuryetc_0006,1828.04.24_NorthWalesChronicle_0003
1828.04.25_TheBelfastNews-Letter_0004,1828.04.21_TheMorningChronicle_0002
1828.04.25_TheBelfastNews-Letter_0004,1828.04.23_TheDerbyMercury_0004
1828.04.25_TheBelfastNews-Letter_0004,1828.04.24_CaledonianMercury_0002
1828.04.25_TheBelfastNews-Letter_0004,1828.04.24_NorthWalesChronicle_0003
1828.04.25_TheBelfastNews-Letter_0004,1828.04.25_LiverpoolMercuryetc_0006
1828.04.26_Cobbett'sWeeklyPoliticalRegister_0013,1828.04.20_TheExaminer_0012
1828.04.26_TheIpswichJournal_0001,1828.04.15_TheMorningChronicle_0003
1828.04.26_TheIpswichJournal_0001,1828.04.19_CaledonianMercury_0002
1828.04.26_TheIpswichJournal_0001,1828.04.21_TheMorningChronicle_0002
1828.04.26_TheIpswichJournal_0001,1828.04.22_TheHullPacketandHumberMercury_0002
1828.04.26_TheIpswichJournal_0001,1828.04.23_TheDerbyMercury_0004
1828.04.26_TheIpswichJournal_0001,1828.04.25_LiverpoolMercuryetc_0006
1828.04.26_TheIpswichJournal_0001,1828.04.25_TheBelfastNews-Letter_0004
1828.04.26_TheIpswichJournal_0002,1828.04.24_TheMorningChronicle_0003
1828.04.26_TheIpswichJournal_0004,1828.04.16_TheDerbyMercury_0001
1828.04.26_TheNewcastleCourantetc_0002,1828.04.18_TheMorningChronicle_0001
1828.04.26_TheNewcastleCourantetc_0002,1828.04.18_TheMorningChronicle_0002
1828.04.27_TheExaminer_0001,1828.04.25_TheMorningChronicle_0002
1828.04.27_TheExaminer_0005,1828.04.22_TheMorningChronicle_0001
1828.04.27_TheExaminer_0011,1828.04.23_TheMorningChronicle_0003
1828.04.27_TheExaminer_0013,1828.04.24_TheMorningChronicle_0003
1828.04.28_CaledonianMercury_0004,1828.04.23_TheDerbyMercury_0002
1828.04.28_CaledonianMercury_0004,1828.04.24_TheMorningChronicle_0003
1828.04.28_CaledonianMercury_0004,1828.04.26_TheIpswichJournal_0002
1828.04.28_CaledonianMercury_0004,1828.04.27_TheExaminer_0013
1828.04.28_HampshireTelegraphandSussexChronicleetc_0001,1828.04.26_TheNewcastleCourantetc_0004
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.17_TheMorningChronicle_0002
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.21_TheMorningChronicle_0002
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.23_TheDerbyMercury_0004
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.24_CaledonianMercury_0002
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.24_NorthWalesChronicle_0003
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.25_LiverpoolMercuryetc_0006
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.25_TheBelfastNews-Letter_0004
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.26_TheIpswichJournal_0001
1828.04.28_HampshireTelegraphandSussexChronicleetc_0002,1828.04.27_TheExaminer_0011
1828.04.28_TheMorningChronicle_0002,1828.04.28_HampshireTelegraphandSussexChronicleetc_0004
1828.04.29_TheBelfastNews-Letter_0001,1828.04.06_TheExaminer_0014
1828.04.29_TheBelfastNews-Letter_0002,1828.04.28_CaledonianMercury_0004
1828.04.29_TheBelfastNews-Letter_0004,1828.04.24_TheMorningChronicle_0003
1828.04.29_TheBristolMercury_0001,1828.04.22_TheMorningChronicle_0001
1828.04.29_TheBristolMercury_0001,1828.04.22_TheMorningChronicle_0002
1828.04.29_TheBristolMercury_0001,1828.04.27_TheExaminer_0006
1828.04.29_TheBristolMercury_0002,1828.04.26_TheMorningChronicle_0001
1828.04.29_TheBristolMercury_0004,1828.04.19_TheMorningChronicle_0003
1828.04.29_TheBristolMercury_0004,1828.04.24_TheMorningChronicle_0002
1828.04.29_TheBristolMercury_0004,1828.04.24_TheMorningChronicle_0003
1828.04.29_TheBristolMercury_0004,1828.04.24_TheMorningChronicle_0004
1828.04.29_TheBristolMercury_0004,1828.04.26_TheIpswichJournal_0002
1828.04.29_TheBristolMercury_0004,1828.04.27_TheExaminer_0013
1828.04.29_TheBristolMercury_0004,1828.04.28_CaledonianMercury_0004
1828.04.29_TheBristolMercury_0004,1828.04.28_HampshireTelegraphandSussexChronicleetc_0002
1828.04.29_TheHullPacketandHumberMercury_0001,1828.04.25_TheMorningChronicle_0003
1828.04.29_TheHullPacketandHumberMercury_0001,1828.04.26_TheNewcastleCourantetc_0003
1828.04.29_TheHullPacketandHumberMercury_0001,1828.04.29_TheBristolMercury_0001
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.21_TheMorningChronicle_0002
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.23_TheDerbyMercury_0004
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.24_CaledonianMercury_0002
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.24_NorthWalesChronicle_0003
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.24_TheMorningChronicle_0003
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.25_LiverpoolMercuryetc_0006
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.25_TheBelfastNews-Letter_0004
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.26_TheIpswichJournal_0001
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.26_TheIpswichJournal_0002
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.26_TheMorningChronicle_0001
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.27_TheExaminer_0013
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.28_CaledonianMercury_0004
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.28_HampshireTelegraphandSussexChronicleetc_0002
1828.04.29_TheHullPacketandHumberMercury_0002,1828.04.29_TheBristolMercury_0004
1828.04.29_TheHullPacketandHumberMercury_0004,1828.04.11_TheBelfastNews-Letter_0001
1828.04.29_TheHullPacketandHumberMercury_0004,1828.04.23_TheDerbyMercury_0002
1828.04.29_TheHullPacketandHumberMercury_0004,1828.04.23_TheMorningChronicle_0002
1828.04.29_TheHullPacketandHumberMercury_0004,1828.04.26_TheIpswichJournal_0002
1828.04.30_TheDerbyMercury_0002,1828.04.29_TheHullPacketandHumberMercury_0004
1828.04.30_TheDerbyMercury_0002,1828.04.29_TheMorningChronicle_0004
1828.04.30_TheDerbyMercury_0003,1828.04.29_TheBristolMercury_0002
1828.04.30_TheDerbyMercury_0004,1828.04.28_TheMorningChronicle_0003
1828.05.01_NorthWalesChronicle_0001,1828.04.17_TheMorningChronicle_0002
1828.05.01_NorthWalesChronicle_0001,1828.04.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
1828.05.01_NorthWalesChronicle_0001,1828.04.18_TheBelfastNews-Letter_0001
1828.05.01_NorthWalesChronicle_0001,1828.04.28_HampshireTelegraphandSussexChronicleetc_0002
1828.05.01_NorthWalesChronicle_0003,1828.04.24_TheMorningChronicle_0003
1828.05.01_NorthWalesChronicle_0003,1828.04.28_CaledonianMercury_0004
1828.05.01_NorthWalesChronicle_0003,1828.04.28_TheMorningChronicle_0003
1828.05.01_NorthWalesChronicle_0003,1828.04.29_TheBristolMercury_0004
1828.05.01_NorthWalesChronicle_0003,1828.04.29_TheHullPacketandHumberMercury_0002
1828.05.01_NorthWalesChronicle_0004,1828.04.11_TheBelfastNews-Letter_0001
1828.05.01_NorthWalesChronicle_0004,1828.04.25_TheBelfastNews-Letter_0004
1828.05.01_NorthWalesChronicle_0004,1828.04.29_TheHullPacketandHumberMercury_0004
1828.05.01_TheMorningChronicle_0003,1828.04.11_TheBelfastNews-Letter_0001
1828.05.01_TheMorningChronicle_0003,1828.04.29_TheHullPacketandHumberMercury_0004
1828.05.02_LiverpoolMercuryetc_0006,1828.04.28_CaledonianMercury_0004
1828.05.02_LiverpoolMercuryetc_0006,1828.04.29_TheHullPacketandHumberMercury_0002
1828.05.02_TheBelfastNews-Letter_0001,1828.04.26_TheMorningChronicle_0001
1828.05.02_TheBelfastNews-Letter_0001,1828.04.29_TheHullPacketandHumberMercury_0002
1828.05.02_TheBelfastNews-Letter_0004,1828.04.28_CaledonianMercury_0004
1828.05.03_TheIpswichJournal_0001,1828.04.28_TheMorningChronicle_0003
1828.05.03_TheIpswichJournal_0001,1828.04.30_TheDerbyMercury_0004
1828.05.03_TheNewcastleCourantetc_0002,1828.04.24_TheMorningChronicle_0004
1828.05.03_TheNewcastleCourantetc_0002,1828.04.29_TheBristolMercury_0002
1828.05.04_TheExaminer_0006,1828.04.29_TheMorningChronicle_0002
1828.05.04_TheExaminer_0012,1828.04.29_TheMorningChronicle_0004
1828.05.04_TheExaminer_0013,1828.04.30_TheMorningChronicle_0004
1828.05.05_HampshireTelegraphandSussexChronicleetc_0002,1828.04.30_TheMorningChronicle_0003
1828.05.06_TheBristolMercury_0001,1828.04.29_TheMorningChronicle_0001
1828.05.06_TheBristolMercury_0001,1828.04.29_TheMorningChronicle_0002
1828.05.06_TheBristolMercury_0001,1828.04.30_TheMorningChronicle_0002
1828.05.06_TheBristolMercury_0004,1828.04.26_TheIpswichJournal_0004
1828.05.06_TheHullPacketandHumberMercury_0002,1828.04.05_TheNewcastleCourantetc_0004
1828.05.06_TheHullPacketandHumberMercury_0004,1828.04.25_TheBelfastNews-Letter_0004
1828.05.06_TheHullPacketandHumberMercury_0004,1828.04.30_TheMorningChronicle_0004
1828.05.06_TheMorningChronicle_0001,1828.04.23_TheDerbyMercury_0004
1828.05.07_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.05.07_TheDerbyMercury_0003,1828.04.05_TheNewcastleCourantetc_0003
1828.05.07_TheDerbyMercury_0004,1828.04.26_TheIpswichJournal_0004
1828.05.11_TheExaminer_0002,1828.04.09_TheMorningChronicle_0004
1828.05.11_TheExaminer_0005,1828.04.28_TheMorningChronicle_0002
1828.05.14_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.05.16_TheBelfastNews-Letter_0004,1828.04.29_TheHullPacketandHumberMercury_0004
1828.05.20_TheBelfastNews-Letter_0001,1828.04.26_TheIpswichJournal_0001
1828.05.22_NorthWalesChronicle_0001,1828.04.08_TheHullPacketandHumberMercury_0004
1828.05.24_TheNewcastleCourantetc_0003,1828.04.28_HampshireTelegraphandSussexChronicleetc_0001
1828.05.27_TheBelfastNews-Letter_0001,1828.04.06_TheExaminer_0014
1828.05.31_TheIpswichJournal_0004,1828.04.22_TheBelfastNews-Letter_0001
1828.06.07_TheNewcastleCourantetc_0001,1828.04.01_TheHullPacketandHumberMercury_0002
1828.06.10_TheBelfastNews-Letter_0001,1828.04.06_TheExaminer_0014
1828.06.10_TheBristolMercury_0002,1828.04.04_TheMorningChronicle_0003
1828.06.10_TheHullPacketandHumberMercury_0004,1828.04.10_CaledonianMercury_0004
1828.06.10_TheHullPacketandHumberMercury_0004,1828.04.10_NorthWalesChronicle_0001
1828.06.10_TheHullPacketandHumberMercury_0004,1828.04.18_TheBelfastNews-Letter_0004
1828.06.11_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.06.11_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0004
1828.06.11_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
1828.06.11_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.06.11_TheDerbyMercury_0001,1828.04.26_TheNewcastleCourantetc_0003
1828.06.14_TheNewcastleCourantetc_0003,1828.04.23_TheDerbyMercury_0001
1828.06.18_TheDerbyMercury_0002,1828.04.19_TheNewcastleCourantetc_0003
1828.06.18_TheDerbyMercury_0003,1828.04.05_TheNewcastleCourantetc_0004
1828.06.18_TheDerbyMercury_0003,1828.04.19_TheNewcastleCourantetc_0003
1828.06.21_TheNewcastleCourantetc_0004,1828.04.23_TheDerbyMercury_0001
1828.06.25_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.06.25_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
