1824.03.01_TheBristolMercury_0001,1824.03.01_HampshireTelegraphandSussexChronicleetc_0002
1824.03.24_TheDerbyMercury_0001,1824.03.22_TheBristolMercury_0002
1824.03.24_TheDerbyMercury_0004,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.24_TheDerbyMercury_0004,1824.03.11_TheMorningChronicle_0002
1824.03.24_TheDerbyMercury_0004,1824.03.15_TheBristolMercury_0003
1824.03.24_TheDerbyMercury_0004,1824.03.18_CaledonianMercury_0003
1824.03.24_TheDerbyMercury_0004,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.24_TheDerbyMercury_0004,1824.03.21_TheExaminer_0016
1824.03.24_TheDerbyMercury_0004,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.24_TheDerbyMercury_0004,1824.03.22_TheBristolMercury_0002
1824.03.24_TheDerbyMercury_0004,1824.03.23_TheMorningChronicle_0001
1824.03.25_CaledonianMercury_0001,1824.03.24_TheDerbyMercury_0004
1824.03.25_CaledonianMercury_0002,1824.03.22_TheMorningChronicle_0002
1824.03.25_CaledonianMercury_0002,1824.03.24_TheDerbyMercury_0004
1824.03.25_CaledonianMercury_0004,1824.03.10_TheMorningChronicle_0002
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.03.24_TheDerbyMercury_0004
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.10_TheDerbyMercury_0003
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.11_TheMorningChronicle_0002
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.15_TheBristolMercury_0003
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.17_TheDerbyMercury_0001
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.18_CaledonianMercury_0003
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.18_TheMorningChronicle_S0001
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.21_TheExaminer_0016
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.22_TheBristolMercury_0002
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.23_TheMorningChronicle_0001
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.24_TheDerbyMercury_0004
1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.25_CaledonianMercury_0002
1824.03.27_CaledonianMercury_0002,1824.03.24_TheMorningChronicle_0003
1824.03.27_Cobbett'sWeeklyPoliticalRegister_0019,1824.03.24_TheMorningChronicle_0004
1824.03.27_TheIpswichJournal_0001,1824.03.08_TheBristolMercury_0002
1824.03.27_TheIpswichJournal_0001,1824.03.10_TheDerbyMercury_0001
1824.03.27_TheIpswichJournal_0001,1824.03.10_TheDerbyMercury_0003
1824.03.27_TheIpswichJournal_0001,1824.03.17_TheDerbyMercury_0001
1824.03.27_TheIpswichJournal_0001,1824.03.17_TheDerbyMercury_0002
1824.03.27_TheIpswichJournal_0001,1824.03.18_CaledonianMercury_0003
1824.03.27_TheIpswichJournal_0001,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.27_TheIpswichJournal_0001,1824.03.21_TheExaminer_0016
1824.03.27_TheIpswichJournal_0001,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.27_TheIpswichJournal_0001,1824.03.22_TheBristolMercury_0002
1824.03.27_TheIpswichJournal_0001,1824.03.23_TheMorningChronicle_0001
1824.03.27_TheIpswichJournal_0001,1824.03.24_TheDerbyMercury_0001
1824.03.27_TheIpswichJournal_0001,1824.03.24_TheDerbyMercury_0004
1824.03.27_TheIpswichJournal_0001,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.27_TheIpswichJournal_0002,1824.03.25_TheMorningChronicle_0003
1824.03.27_TheIpswichJournal_0002,1824.03.26_TheMorningChronicle_0002
1824.03.27_TheIpswichJournal_0004,1824.03.23_TheMorningChronicle_0004
1824.03.27_TheIpswichJournal_0004,1824.03.24_TheMorningChronicle_0003
1824.03.27_TheLeedsMercury_0002,1824.03.21_TheExaminer_0009
1824.03.27_TheNewcastleCourantetc_0002,1824.03.22_TheBristolMercury_0002
1824.03.27_TheNewcastleCourantetc_0003,1824.03.10_TheDerbyMercury_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.11_TheMorningChronicle_0002
1824.03.27_TheNewcastleCourantetc_0003,1824.03.15_TheBristolMercury_0003
1824.03.27_TheNewcastleCourantetc_0003,1824.03.17_TheDerbyMercury_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.17_TheDerbyMercury_0002
1824.03.27_TheNewcastleCourantetc_0003,1824.03.18_CaledonianMercury_0003
1824.03.27_TheNewcastleCourantetc_0003,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.20_TheIpswichJournal_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.21_TheExaminer_0016
1824.03.27_TheNewcastleCourantetc_0003,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.22_TheBristolMercury_0002
1824.03.27_TheNewcastleCourantetc_0003,1824.03.23_TheMorningChronicle_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0001
1824.03.27_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0004
1824.03.27_TheNewcastleCourantetc_0003,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.27_TheNewcastleCourantetc_0003,1824.03.27_TheIpswichJournal_0001
1824.03.28_TheExaminer_0002,1824.03.26_TheMorningChronicle_0002
1824.03.28_TheExaminer_0010,1824.03.22_TheMorningChronicle_0003
1824.03.28_TheExaminer_0011,1824.03.23_TheMorningChronicle_0004
1824.03.28_TheExaminer_0012,1824.03.26_TheMorningChronicle_0004
1824.03.29_CaledonianMercury_0002,1824.03.26_TheMorningChronicle_0002
1824.03.29_CaledonianMercury_0002,1824.03.28_TheExaminer_0002
1824.03.29_CaledonianMercury_0004,1824.03.24_TheMorningChronicle_0004
1824.03.29_CaledonianMercury_0004,1824.03.27_TheIpswichJournal_0004
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.18_CaledonianMercury_0003
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.21_TheExaminer_0016
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.22_TheBristolMercury_0002
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.23_TheMorningChronicle_0001
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.24_TheDerbyMercury_0004
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.27_TheIpswichJournal_0001
1824.03.29_HampshireTelegraphandSussexChronicleetc_0001,1824.03.27_TheNewcastleCourantetc_0003
1824.03.29_HampshireTelegraphandSussexChronicleetc_0002,1824.03.27_TheIpswichJournal_0004
1824.03.29_HampshireTelegraphandSussexChronicleetc_0003,1824.03.26_TheMorningChronicle_0002
1824.03.29_HampshireTelegraphandSussexChronicleetc_0003,1824.03.28_TheExaminer_0002
1824.03.29_HampshireTelegraphandSussexChronicleetc_0003,1824.03.29_CaledonianMercury_0002
1824.03.29_TheBristolMercury_0001,1824.03.23_TheMorningChronicle_0002
1824.03.29_TheBristolMercury_0001,1824.03.23_TheMorningChronicle_0003
1824.03.29_TheBristolMercury_0001,1824.03.24_TheMorningChronicle_0001
1824.03.29_TheBristolMercury_0002,1824.03.27_TheIpswichJournal_0001
1824.03.29_TheBristolMercury_0003,1824.03.17_TheDerbyMercury_0001
1824.03.29_TheBristolMercury_0003,1824.03.18_CaledonianMercury_0003
1824.03.29_TheBristolMercury_0003,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.29_TheBristolMercury_0003,1824.03.21_TheExaminer_0016
1824.03.29_TheBristolMercury_0003,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.29_TheBristolMercury_0003,1824.03.23_TheMorningChronicle_0001
1824.03.29_TheBristolMercury_0003,1824.03.24_TheDerbyMercury_0004
1824.03.29_TheBristolMercury_0003,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.29_TheBristolMercury_0003,1824.03.27_TheIpswichJournal_0001
1824.03.29_TheBristolMercury_0003,1824.03.27_TheNewcastleCourantetc_0003
1824.03.29_TheBristolMercury_0003,1824.03.29_HampshireTelegraphandSussexChronicleetc_0001
1824.03.29_TheBristolMercury_0004,1824.03.25_TheMorningChronicle_0003
1824.03.29_TheMorningChronicle_0003,1824.03.29_HampshireTelegraphandSussexChronicleetc_0004
1824.03.31_TheAberdeenJournal_0002,1824.03.27_TheNewcastleCourantetc_0002
1824.03.31_TheAberdeenJournal_0004,1824.03.18_CaledonianMercury_0003
1824.03.31_TheDerbyMercury_0001,1824.03.13_TheIpswichJournal_0001
1824.03.31_TheDerbyMercury_0001,1824.03.15_TheBristolMercury_0003
1824.03.31_TheDerbyMercury_0001,1824.03.18_CaledonianMercury_0003
1824.03.31_TheDerbyMercury_0001,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.03.31_TheDerbyMercury_0001,1824.03.20_TheIpswichJournal_0001
1824.03.31_TheDerbyMercury_0001,1824.03.20_TheNewcastleCourantetc_0003
1824.03.31_TheDerbyMercury_0001,1824.03.21_TheExaminer_0016
1824.03.31_TheDerbyMercury_0001,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.03.31_TheDerbyMercury_0001,1824.03.22_TheBristolMercury_0002
1824.03.31_TheDerbyMercury_0001,1824.03.23_TheMorningChronicle_0001
1824.03.31_TheDerbyMercury_0001,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.03.31_TheDerbyMercury_0001,1824.03.27_TheIpswichJournal_0001
1824.03.31_TheDerbyMercury_0001,1824.03.27_TheNewcastleCourantetc_0003
1824.03.31_TheDerbyMercury_0001,1824.03.29_HampshireTelegraphandSussexChronicleetc_0001
1824.03.31_TheDerbyMercury_0001,1824.03.29_TheBristolMercury_0003
1824.03.31_TheDerbyMercury_0002,1824.03.26_TheMorningChronicle_0002
1824.03.31_TheDerbyMercury_0002,1824.03.27_TheIpswichJournal_0001
1824.03.31_TheDerbyMercury_0002,1824.03.28_TheExaminer_0002
1824.03.31_TheDerbyMercury_0002,1824.03.29_CaledonianMercury_0002
1824.03.31_TheDerbyMercury_0002,1824.03.29_HampshireTelegraphandSussexChronicleetc_0003
1824.03.31_TheDerbyMercury_0002,1824.03.29_HampshireTelegraphandSussexChronicleetc_0004
1824.03.31_TheDerbyMercury_0002,1824.03.29_TheMorningChronicle_0004
1824.03.31_TheDerbyMercury_0004,1824.03.26_TheMorningChronicle_0002
1824.03.31_TheDerbyMercury_0004,1824.03.29_CaledonianMercury_0002
1824.03.31_TheMorningChronicle_0003,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
1824.04.01_CaledonianMercury_0002,1824.03.31_TheDerbyMercury_0004
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1824.03.24_TheDerbyMercury_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.03.27_TheIpswichJournal_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.18_CaledonianMercury_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.21_TheExaminer_0016
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.22_TheBristolMercury_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.23_TheMorningChronicle_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.24_TheDerbyMercury_0004
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.25_TheMorningChronicle_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.26_TheMorningChronicle_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.27_TheIpswichJournal_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.27_TheMorningChronicle_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.27_TheNewcastleCourantetc_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.28_TheExaminer_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.29_CaledonianMercury_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.29_HampshireTelegraphandSussexChronicleetc_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.29_HampshireTelegraphandSussexChronicleetc_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.29_TheBristolMercury_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.29_TheBristolMercury_0003
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.31_TheDerbyMercury_0001
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.31_TheDerbyMercury_0002
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1824.03.29_HampshireTelegraphandSussexChronicleetc_0004
1824.04.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1824.03.29_TheMorningChronicle_0003
1824.04.03_CaledonianMercury_0004,1824.03.30_TheMorningChronicle_0004
1824.04.03_TheIpswichJournal_0001,1824.03.18_CaledonianMercury_0003
1824.04.03_TheIpswichJournal_0001,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.04.03_TheIpswichJournal_0001,1824.03.21_TheExaminer_0016
1824.04.03_TheIpswichJournal_0001,1824.03.22_TheBristolMercury_0002
1824.04.03_TheIpswichJournal_0001,1824.03.23_TheMorningChronicle_0001
1824.04.03_TheIpswichJournal_0001,1824.03.24_TheDerbyMercury_0004
1824.04.03_TheIpswichJournal_0001,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.04.03_TheIpswichJournal_0001,1824.03.27_TheNewcastleCourantetc_0003
1824.04.03_TheIpswichJournal_0001,1824.03.31_TheDerbyMercury_0001
1824.04.03_TheNewcastleCourantetc_0002,1824.03.12_LiverpoolMercuryetc_0001
1824.04.03_TheNewcastleCourantetc_0002,1824.03.20_TheLeedsMercury_0004
1824.04.03_TheNewcastleCourantetc_0002,1824.03.26_TheMorningChronicle_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.27_TheMorningChronicle_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.28_TheExaminer_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.29_CaledonianMercury_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.29_HampshireTelegraphandSussexChronicleetc_0003
