1829.09.01_TheHullPacketandHumberMercury_0001,1829.09.01_TheBristolMercury_0001
1829.09.08_TheHullPacketandHumberMercury_0004,1829.09.05_CaledonianMercury_0004
1829.09.08_TheMorningChronicle_0001,1829.09.04_LiverpoolMercuryetc_0006
1829.09.08_TheMorningChronicle_0001,1829.09.04_TheBelfastNews-Letter_0002
1829.09.09_TheAberdeenJournal_0002,1829.09.01_TheMorningChronicle_0002
1829.09.09_TheAberdeenJournal_0002,1829.09.04_LiverpoolMercuryetc_0002
1829.09.09_TheAberdeenJournal_0002,1829.09.05_TheNewcastleCourantetc_0004
1829.09.09_TheAberdeenJournal_0003,1829.09.05_TheNewcastleCourantetc_0004
1829.09.09_TheAberdeenJournal_0004,1829.09.01_TheMorningChronicle_0002
1829.09.09_TheAberdeenJournal_0004,1829.09.04_TheBelfastNews-Letter_0002
1829.09.09_TheAberdeenJournal_0004,1829.09.05_TheNewcastleCourantetc_0002
1829.09.09_TheAberdeenJournal_0004,1829.09.07_CaledonianMercury_0004
1829.09.09_TheDerbyMercury_0002,1829.09.08_TheMorningChronicle_0002
1829.09.09_TheDerbyMercury_0002,1829.09.08_TheMorningChronicle_0003
1829.09.10_CaledonianMercury_0001,1829.09.05_TheNewcastleCourantetc_0001
1829.09.10_CaledonianMercury_0002,1829.09.07_TheMorningChronicle_0002
1829.09.10_CaledonianMercury_0002,1829.09.07_TheMorningChronicle_0003
1829.09.10_CaledonianMercury_0002,1829.09.08_TheMorningChronicle_0002
1829.09.10_CaledonianMercury_0002,1829.09.09_TheDerbyMercury_0002
1829.09.11_LiverpoolMercuryetc_0005,1829.09.09_TheDerbyMercury_0001
1829.09.11_TheBelfastNews-Letter_0001,1829.09.05_TheMorningChronicle_0003
1829.09.11_TheBelfastNews-Letter_0004,1829.09.08_TheHullPacketandHumberMercury_0004
1829.09.12_CaledonianMercury_0002,1829.09.08_TheMorningChronicle_0003
1829.09.12_CaledonianMercury_0002,1829.09.09_TheDerbyMercury_0002
1829.09.12_CaledonianMercury_0002,1829.09.09_TheMorningChronicle_0002
1829.09.12_TheManchesterTimesandGazette_0004,1829.09.09_TheMorningChronicle_0004
1829.09.12_TheManchesterTimesandGazette_0004,1829.09.11_LiverpoolMercuryetc_0008
1829.09.12_TheMorningChronicle_0004,1829.09.11_TheBelfastNews-Letter_0002
1829.09.12_TheNewcastleCourantetc_0002,1829.09.04_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0002,1829.09.05_TheMorningChronicle_0001
1829.09.12_TheNewcastleCourantetc_0002,1829.09.07_CaledonianMercury_0002
1829.09.12_TheNewcastleCourantetc_0002,1829.09.07_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0002,1829.09.08_TheBelfastNews-Letter_0001
1829.09.12_TheNewcastleCourantetc_0002,1829.09.10_CaledonianMercury_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.01_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.04_TheBelfastNews-Letter_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.04_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.07_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.09_TheAberdeenJournal_0004
1829.09.12_TheNewcastleCourantetc_0004,1829.09.09_TheMorningChronicle_0002
1829.09.12_TheNewcastleCourantetc_0004,1829.09.12_CaledonianMercury_0002
1829.09.13_TheExaminer_0001,1829.09.10_TheMorningChronicle_0002
1829.09.13_TheExaminer_0013,1829.09.09_TheMorningChronicle_0001
1829.09.14_CaledonianMercury_0002,1829.09.11_TheMorningChronicle_0002
1829.09.14_HampshireTelegraphandSussexChronicleetc_0001,1829.09.09_TheMorningChronicle_0001
1829.09.14_TheMorningChronicle_0001,1829.09.01_TheHullPacketandHumberMercury_0001
1829.09.14_TheMorningChronicle_0001,1829.09.02_TheDerbyMercury_0001
1829.09.14_TheMorningChronicle_0002,1829.09.12_TheLeedsMercury_0003
1829.09.14_TheMorningChronicle_0002,1829.09.13_TheExaminer_0001
1829.09.14_TheMorningChronicle_0004,1829.09.12_TheLeedsMercury_0002
1829.09.14_TheMorningChronicle_0004,1829.09.12_TheLeedsMercury_0003
1829.09.15_TheBelfastNews-Letter_0002,1829.09.09_TheMorningChronicle_0003
1829.09.15_TheBelfastNews-Letter_0004,1829.09.09_TheMorningChronicle_0001
1829.09.15_TheBelfastNews-Letter_0004,1829.09.13_TheExaminer_0013
1829.09.15_TheBristolMercury_0001,1829.09.05_TheLeedsMercury_0003
1829.09.15_TheBristolMercury_0001,1829.09.07_TheMorningChronicle_0003
1829.09.15_TheBristolMercury_0001,1829.09.08_TheMorningChronicle_0003
1829.09.15_TheBristolMercury_0001,1829.09.09_TheMorningChronicle_0002
1829.09.15_TheBristolMercury_0001,1829.09.10_TheMorningChronicle_0003
1829.09.15_TheBristolMercury_0001,1829.09.11_TheMorningChronicle_0003
1829.09.15_TheBristolMercury_0004,1829.09.09_TheMorningChronicle_0001
1829.09.15_TheBristolMercury_0004,1829.09.09_TheMorningChronicle_0003
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.02_TheDerbyMercury_0001
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.07_HampshireTelegraphandSussexChronicleetc_0004
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.07_TheMorningChronicle_0001
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.07_TheMorningChronicle_0002
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.08_TheBelfastNews-Letter_0004
1829.09.15_TheHullPacketandHumberMercury_0001,1829.09.14_TheMorningChronicle_0001
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.09_TheDerbyMercury_0002
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.09_TheMorningChronicle_0002
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.09_TheMorningChronicle_0003
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.10_CaledonianMercury_0002
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.10_TheMorningChronicle_0003
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.12_TheNewcastleCourantetc_0004
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.14_HampshireTelegraphandSussexChronicleetc_0003
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.14_TheMorningChronicle_0004
1829.09.15_TheHullPacketandHumberMercury_0002,1829.09.15_TheBristolMercury_0001
1829.09.15_TheHullPacketandHumberMercury_0004,1829.09.09_TheAberdeenJournal_0004
1829.09.16_TheAberdeenJournal_0002,1829.09.07_TheMorningChronicle_0003
1829.09.16_TheDerbyMercury_0001,1829.09.01_TheHullPacketandHumberMercury_0001
1829.09.16_TheDerbyMercury_0001,1829.09.07_TheMorningChronicle_0001
1829.09.16_TheDerbyMercury_0001,1829.09.12_TheLeedsMercury_0001
1829.09.16_TheDerbyMercury_0001,1829.09.14_TheMorningChronicle_0001
1829.09.16_TheDerbyMercury_0001,1829.09.15_TheHullPacketandHumberMercury_0001
1829.09.16_TheDerbyMercury_0004,1829.09.05_TheNewcastleCourantetc_0003
1829.09.17_CaledonianMercury_0004,1829.09.12_TheMorningChronicle_0002
1829.09.17_TheMorningChronicle_0003,1829.09.15_TheHullPacketandHumberMercury_0003
1829.09.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1829.09.15_TheHullPacketandHumberMercury_0002
1829.09.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1829.09.09_TheMorningChronicle_0004
1829.09.18_LiverpoolMercuryetc_0002,1829.09.14_TheMorningChronicle_0004
1829.09.18_LiverpoolMercuryetc_0002,1829.09.15_TheHullPacketandHumberMercury_0002
1829.09.18_LiverpoolMercuryetc_0003,1829.09.17_TheMorningChronicle_0001
1829.09.18_LiverpoolMercuryetc_0005,1829.09.02_TheDerbyMercury_0001
1829.09.18_LiverpoolMercuryetc_0006,1829.09.15_TheHullPacketandHumberMercury_0002
1829.09.18_TheBelfastNews-Letter_0001,1829.09.12_TheMorningChronicle_0003
1829.09.18_TheBelfastNews-Letter_0002,1829.09.15_TheMorningChronicle_0002
1829.09.18_TheBelfastNews-Letter_0004,1829.09.12_TheMorningChronicle_0004
1829.09.19_CaledonianMercury_0004,1829.09.16_TheAberdeenJournal_0004
1829.09.19_TheLeedsMercury_0003,1829.09.16_TheDerbyMercury_0003
1829.09.19_TheLeedsMercury_0003,1829.09.17_TheMorningChronicle_0003
1829.09.19_TheManchesterTimesandGazette_0007,1829.09.13_TheExaminer_0005
1829.09.19_TheMorningChronicle_0004,1829.09.15_TheBelfastNews-Letter_0004
1829.09.19_TheNewcastleCourantetc_0001,1829.09.16_TheDerbyMercury_0001
1829.09.19_TheNewcastleCourantetc_0002,1829.09.11_TheMorningChronicle_0002
1829.09.19_TheNewcastleCourantetc_0002,1829.09.12_TheMorningChronicle_0002
1829.09.19_TheNewcastleCourantetc_0003,1829.09.08_TheHullPacketandHumberMercury_0001
1829.09.19_TheNewcastleCourantetc_0003,1829.09.14_TheMorningChronicle_0002
1829.09.19_TheNewcastleCourantetc_0003,1829.09.15_TheHullPacketandHumberMercury_0001
1829.09.19_TheNewcastleCourantetc_0003,1829.09.18_LiverpoolMercuryetc_0005
1829.09.19_TheNewcastleCourantetc_0003,1829.09.19_TheManchesterTimesandGazette_0002
1829.09.19_TheNewcastleCourantetc_0004,1829.09.16_TheDerbyMercury_0002
1829.09.20_TheExaminer_0004,1829.09.18_TheMorningChronicle_0003
1829.09.20_TheExaminer_0005,1829.09.15_TheMorningChronicle_0003
1829.09.20_TheExaminer_0011,1829.09.17_TheMorningChronicle_0004
1829.09.20_TheExaminer_0012,1829.09.14_TheMorningChronicle_0004
1829.09.20_TheExaminer_0013,1829.09.16_TheMorningChronicle_0003
1829.09.20_TheExaminer_0016,1829.09.17_TheMorningChronicle_0001
1829.09.21_HampshireTelegraphandSussexChronicleetc_0002,1829.09.15_TheMorningChronicle_0002
1829.09.21_HampshireTelegraphandSussexChronicleetc_0002,1829.09.17_TheMorningChronicle_0001
1829.09.21_HampshireTelegraphandSussexChronicleetc_0002,1829.09.17_TheMorningChronicle_0002
1829.09.21_HampshireTelegraphandSussexChronicleetc_0003,1829.09.18_TheMorningChronicle_0002
1829.09.21_TheMorningChronicle_0003,1829.09.19_TheLeedsMercury_0002
1829.09.22_TheBelfastNews-Letter_0001,1829.09.14_TheMorningChronicle_0003
1829.09.22_TheBelfastNews-Letter_0001,1829.09.18_TheMorningChronicle_0003
1829.09.22_TheBelfastNews-Letter_0002,1829.09.20_TheExaminer_0004
1829.09.22_TheBelfastNews-Letter_0002,1829.09.21_HampshireTelegraphandSussexChronicleetc_0003
1829.09.22_TheBelfastNews-Letter_0003,1829.09.05_TheNewcastleCourantetc_0001
1829.09.22_TheBristolMercury_0001,1829.09.16_TheMorningChronicle_0002
1829.09.22_TheBristolMercury_0001,1829.09.17_TheMorningChronicle_0002
1829.09.22_TheBristolMercury_0001,1829.09.18_TheMorningChronicle_0004
1829.09.22_TheBristolMercury_0001,1829.09.19_TheNewcastleCourantetc_0003
1829.09.22_TheBristolMercury_0001,1829.09.20_TheExaminer_0008
1829.09.22_TheBristolMercury_0002,1829.09.18_TheMorningChronicle_0003
1829.09.22_TheBristolMercury_0002,1829.09.20_TheExaminer_0004
1829.09.22_TheBristolMercury_0004,1829.09.09_TheMorningChronicle_0001
1829.09.22_TheHullPacketandHumberMercury_0001,1829.09.02_TheDerbyMercury_0001
1829.09.22_TheHullPacketandHumberMercury_0001,1829.09.07_TheMorningChronicle_0001
1829.09.22_TheHullPacketandHumberMercury_0001,1829.09.14_TheMorningChronicle_0001
1829.09.22_TheHullPacketandHumberMercury_0001,1829.09.16_TheDerbyMercury_0001
1829.09.22_TheHullPacketandHumberMercury_0001,1829.09.19_TheNewcastleCourantetc_0003
1829.09.22_TheHullPacketandHumberMercury_0004,1829.09.16_TheMorningChronicle_0004
1829.09.22_TheHullPacketandHumberMercury_0004,1829.09.17_TheMorningChronicle_0003
1829.09.22_TheHullPacketandHumberMercury_0004,1829.09.18_TheMorningChronicle_0003
1829.09.22_TheMorningChronicle_0001,1829.09.20_TheExaminer_0016
1829.09.22_TheMorningChronicle_0003,1829.09.19_CaledonianMercury_0002
1829.09.23_TheAberdeenJournal_0002,1829.09.14_CaledonianMercury_0002
1829.09.23_TheAberdeenJournal_0002,1829.09.18_TheMorningChronicle_0003
1829.09.23_TheAberdeenJournal_0002,1829.09.19_CaledonianMercury_0002
1829.09.23_TheAberdeenJournal_0002,1829.09.19_TheNewcastleCourantetc_0004
1829.09.23_TheAberdeenJournal_0002,1829.09.20_TheExaminer_0004
1829.09.23_TheAberdeenJournal_0002,1829.09.21_HampshireTelegraphandSussexChronicleetc_0003
1829.09.23_TheAberdeenJournal_0002,1829.09.22_TheBelfastNews-Letter_0002
1829.09.23_TheAberdeenJournal_0002,1829.09.22_TheBristolMercury_0002
1829.09.23_TheAberdeenJournal_0002,1829.09.22_TheHullPacketandHumberMercury_0002
1829.09.23_TheAberdeenJournal_0003,1829.09.19_TheNewcastleCourantetc_0004
1829.09.23_TheAberdeenJournal_0004,1829.09.01_TheMorningChronicle_0001
1829.09.23_TheAberdeenJournal_0004,1829.09.09_TheMorningChronicle_0002
1829.09.23_TheAberdeenJournal_0004,1829.09.12_CaledonianMercury_0002
1829.09.23_TheDerbyMercury_0001,1829.09.01_TheHullPacketandHumberMercury_0001
1829.09.23_TheDerbyMercury_0001,1829.09.07_TheMorningChronicle_0001
1829.09.23_TheDerbyMercury_0001,1829.09.14_TheMorningChronicle_0001
1829.09.23_TheDerbyMercury_0001,1829.09.15_TheHullPacketandHumberMercury_0001
1829.09.23_TheDerbyMercury_0001,1829.09.22_TheHullPacketandHumberMercury_0001
1829.09.23_TheDerbyMercury_0002,1829.09.22_TheMorningChronicle_0002
1829.09.23_TheDerbyMercury_0004,1829.09.18_TheMorningChronicle_0003
1829.09.23_TheDerbyMercury_0004,1829.09.20_TheExaminer_0004
1829.09.23_TheDerbyMercury_0004,1829.09.22_TheBelfastNews-Letter_0002
1829.09.23_TheDerbyMercury_0004,1829.09.22_TheBristolMercury_0002
1829.09.23_TheDerbyMercury_0004,1829.09.22_TheHullPacketandHumberMercury_0004
1829.09.23_TheDerbyMercury_0004,1829.09.23_TheAberdeenJournal_0002
1829.09.24_CaledonianMercury_0002,1829.09.11_TheMorningChronicle_0003
1829.09.24_CaledonianMercury_0002,1829.09.22_TheMorningChronicle_0002
1829.09.24_CaledonianMercury_0004,1829.09.21_TheMorningChronicle_0003
1829.09.24_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1829.09.22_TheBelfastNews-Letter_0001
1829.09.25_LiverpoolMercuryetc_0003,1829.09.02_TheDerbyMercury_0001
1829.09.25_LiverpoolMercuryetc_0003,1829.09.21_HampshireTelegraphandSussexChronicleetc_0002
1829.09.25_TheBelfastNews-Letter_0001,1829.09.23_TheMorningChronicle_0001
1829.09.25_TheBelfastNews-Letter_0001,1829.09.24_TheMorningChronicle_0003
1829.09.25_TheBelfastNews-Letter_0001,1829.09.24_TheMorningChronicle_0004
1829.09.25_TheBelfastNews-Letter_0002,1829.09.22_TheHullPacketandHumberMercury_0002
1829.09.25_TheBelfastNews-Letter_0002,1829.09.24_CaledonianMercury_0002
1829.09.26_CaledonianMercury_0002,1829.09.21_TheMorningChronicle_0002
1829.09.26_CaledonianMercury_0002,1829.09.21_TheMorningChronicle_0003
1829.09.26_CaledonianMercury_0002,1829.09.22_TheMorningChronicle_0002
1829.09.26_CaledonianMercury_0002,1829.09.22_TheMorningChronicle_0003
1829.09.26_Cobbett'sWeeklyPoliticalRegister_0012,1829.09.21_TheMorningChronicle_0002
1829.09.26_Cobbett'sWeeklyPoliticalRegister_0013,1829.09.21_TheMorningChronicle_0002
1829.09.26_TheLeedsMercury_0002,1829.09.18_TheMorningChronicle_0003
1829.09.26_TheLeedsMercury_0002,1829.09.20_TheExaminer_0004
1829.09.26_TheLeedsMercury_0002,1829.09.22_TheBristolMercury_0002
1829.09.26_TheLeedsMercury_0002,1829.09.23_TheAberdeenJournal_0002
1829.09.26_TheLeedsMercury_0002,1829.09.23_TheDerbyMercury_0004
1829.09.26_TheLeedsMercury_0003,1829.09.22_TheHullPacketandHumberMercury_0002
1829.09.26_TheManchesterTimesandGazette_0002,1829.09.21_TheMorningChronicle_0004
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.15_TheMorningChronicle_0003
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.20_TheExaminer_0005
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.22_TheBristolMercury_0001
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.22_TheMorningChronicle_0003
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.24_TheMorningChronicle_0004
1829.09.26_TheManchesterTimesandGazette_0003,1829.09.25_TheMorningChronicle_0004
1829.09.26_TheNewcastleCourantetc_0001,1829.09.22_TheHullPacketandHumberMercury_0001
1829.09.26_TheNewcastleCourantetc_0002,1829.09.18_TheMorningChronicle_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.18_TheMorningChronicle_0003
1829.09.26_TheNewcastleCourantetc_0002,1829.09.20_TheExaminer_0004
1829.09.26_TheNewcastleCourantetc_0002,1829.09.21_HampshireTelegraphandSussexChronicleetc_0003
1829.09.26_TheNewcastleCourantetc_0002,1829.09.21_TheMorningChronicle_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.22_TheBelfastNews-Letter_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.22_TheBristolMercury_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.22_TheHullPacketandHumberMercury_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.22_TheHullPacketandHumberMercury_0004
1829.09.26_TheNewcastleCourantetc_0002,1829.09.23_TheAberdeenJournal_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.23_TheDerbyMercury_0004
1829.09.26_TheNewcastleCourantetc_0002,1829.09.25_TheBelfastNews-Letter_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.26_CaledonianMercury_0002
1829.09.26_TheNewcastleCourantetc_0002,1829.09.26_TheLeedsMercury_0002
1829.09.26_TheNewcastleCourantetc_0003,1829.09.23_TheAberdeenJournal_0004
1829.09.27_TheExaminer_0007,1829.09.25_TheBelfastNews-Letter_0001
1829.09.27_TheExaminer_0008,1829.09.24_TheMorningChronicle_0001
1829.09.27_TheExaminer_0008,1829.09.24_TheMorningChronicle_0002
1829.09.27_TheExaminer_0015,1829.09.17_TheMorningChronicle_0001
1829.09.27_TheExaminer_0015,1829.09.18_LiverpoolMercuryetc_0003
1829.09.27_TheExaminer_0015,1829.09.19_TheMorningChronicle_0001
1829.09.28_CaledonianMercury_0002,1829.09.26_TheMorningChronicle_0002
1829.09.28_HampshireTelegraphandSussexChronicleetc_0002,1829.09.22_TheMorningChronicle_0002
1829.09.28_HampshireTelegraphandSussexChronicleetc_0003,1829.09.24_TheMorningChronicle_0003
1829.09.28_HampshireTelegraphandSussexChronicleetc_0003,1829.09.27_TheExaminer_0013
1829.09.28_TheMorningChronicle_0003,1829.09.28_HampshireTelegraphandSussexChronicleetc_0004
1829.09.28_TheMorningChronicle_0004,1829.09.26_TheLeedsMercury_0002
1829.09.28_TheMorningChronicle_0004,1829.09.26_TheLeedsMercury_0003
1829.09.29_TheBelfastNews-Letter_0002,1829.09.26_TheMorningChronicle_0002
1829.09.29_TheBelfastNews-Letter_0003,1829.09.05_TheNewcastleCourantetc_0001
1829.09.29_TheBristolMercury_0001,1829.09.24_TheMorningChronicle_0003
1829.09.29_TheHullPacketandHumberMercury_0001,1829.09.26_TheManchesterTimesandGazette_0003
1829.09.29_TheHullPacketandHumberMercury_0002,1829.09.21_TheMorningChronicle_0002
1829.09.29_TheHullPacketandHumberMercury_0002,1829.09.24_TheMorningChronicle_0003
1829.09.29_TheHullPacketandHumberMercury_0004,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1829.09.29_TheMorningChronicle_0004,1829.09.18_TheBelfastNews-Letter_0004
1829.09.30_TheAberdeenJournal_0002,1829.09.22_TheMorningChronicle_0002
1829.09.30_TheAberdeenJournal_0002,1829.09.23_TheDerbyMercury_0002
1829.09.30_TheAberdeenJournal_0002,1829.09.24_CaledonianMercury_0002
1829.09.30_TheAberdeenJournal_0002,1829.09.24_CaledonianMercury_0003
1829.09.30_TheAberdeenJournal_0002,1829.09.25_TheBelfastNews-Letter_0002
1829.09.30_TheAberdeenJournal_0002,1829.09.26_TheNewcastleCourantetc_0004
1829.09.30_TheAberdeenJournal_0004,1829.09.24_CaledonianMercury_0003
1829.09.30_TheAberdeenJournal_0004,1829.09.25_TheBelfastNews-Letter_0001
1829.09.30_TheAberdeenJournal_0004,1829.09.29_TheMorningChronicle_0004
1829.09.30_TheDerbyMercury_0001,1829.09.22_TheHullPacketandHumberMercury_0001
1829.09.30_TheDerbyMercury_0001,1829.09.26_TheNewcastleCourantetc_0001
1829.09.30_TheDerbyMercury_0001,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1829.09.30_TheDerbyMercury_0001,1829.09.29_TheHullPacketandHumberMercury_0001
1829.09.30_TheDerbyMercury_0004,1829.09.22_TheHullPacketandHumberMercury_0002
1829.09.30_TheDerbyMercury_0004,1829.09.26_TheNewcastleCourantetc_0002
1829.09.30_TheDerbyMercury_0004,1829.09.29_TheBelfastNews-Letter_0004
1829.10.01_NorthWalesChronicle_0002,1829.09.28_TheMorningChronicle_0001
1829.10.01_TheMorningChronicle_0001,1829.09.29_TheHullPacketandHumberMercury_0004
1829.10.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1829.09.25_LiverpoolMercuryetc_0003
1829.10.02_LiverpoolMercuryetc_0002,1829.09.18_TheMorningChronicle_0003
1829.10.02_LiverpoolMercuryetc_0002,1829.09.23_TheMorningChronicle_0001
1829.10.02_LiverpoolMercuryetc_0002,1829.09.24_TheMorningChronicle_0002
1829.10.02_LiverpoolMercuryetc_0002,1829.09.25_TheBelfastNews-Letter_0001
1829.10.02_LiverpoolMercuryetc_0002,1829.09.26_TheMorningChronicle_0004
1829.10.02_LiverpoolMercuryetc_0002,1829.09.27_TheExaminer_0008
1829.10.02_LiverpoolMercuryetc_0005,1829.09.30_TheDerbyMercury_0001
1829.10.03_CaledonianMercury_0004,1829.09.22_TheMorningChronicle_0004
1829.10.03_TheNewcastleCourantetc_0001,1829.09.25_LiverpoolMercuryetc_0005
1829.10.03_TheNewcastleCourantetc_0001,1829.09.30_TheDerbyMercury_0001
1829.10.03_TheNewcastleCourantetc_0002,1829.09.23_TheMorningChronicle_0001
1829.10.03_TheNewcastleCourantetc_0002,1829.09.25_TheBelfastNews-Letter_0001
1829.10.03_TheNewcastleCourantetc_0002,1829.09.28_CaledonianMercury_0004
1829.10.03_TheNewcastleCourantetc_0002,1829.09.28_TheMorningChronicle_0001
1829.10.03_TheNewcastleCourantetc_0002,1829.09.28_TheMorningChronicle_0002
1829.10.03_TheNewcastleCourantetc_0002,1829.09.28_TheMorningChronicle_0003
1829.10.03_TheNewcastleCourantetc_0002,1829.09.30_TheAberdeenJournal_0002
1829.10.03_TheNewcastleCourantetc_0003,1829.09.15_TheHullPacketandHumberMercury_0001
1829.10.03_TheNewcastleCourantetc_0003,1829.09.16_TheAberdeenJournal_0001
1829.10.03_TheNewcastleCourantetc_0004,1829.09.30_TheDerbyMercury_0002
1829.10.04_TheExaminer_0002,1829.09.25_TheBelfastNews-Letter_0001
1829.10.04_TheExaminer_0011,1829.09.29_TheMorningChronicle_0001
1829.10.04_TheExaminer_0012,1829.09.30_TheMorningChronicle_0003
1829.10.06_TheBelfastNews-Letter_0001,1829.09.29_TheHullPacketandHumberMercury_0004
1829.10.06_TheBristolMercury_0001,1829.09.23_TheMorningChronicle_0001
1829.10.06_TheBristolMercury_0001,1829.09.29_TheMorningChronicle_0003
1829.10.06_TheBristolMercury_0001,1829.09.30_TheMorningChronicle_0002
1829.10.06_TheHullPacketandHumberMercury_0001,1829.09.19_TheNewcastleCourantetc_0003
1829.10.06_TheHullPacketandHumberMercury_0001,1829.09.30_TheMorningChronicle_0004
1829.10.06_TheHullPacketandHumberMercury_0002,1829.09.22_TheBelfastNews-Letter_0004
1829.10.06_TheHullPacketandHumberMercury_0002,1829.09.28_TheMorningChronicle_0003
1829.10.06_TheHullPacketandHumberMercury_0002,1829.09.30_TheMorningChronicle_0001
1829.10.06_TheHullPacketandHumberMercury_0002,1829.09.30_TheMorningChronicle_0004
