1831.05.02_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.01_TheExaminer_0009
1831.05.10_TheBristolMercury_0001,1831.05.06_TheBelfastNews-Letter_0002
1831.05.10_TheBristolMercury_0001,1831.05.06_TheMorningChronicle_0004
1831.05.10_TheBristolMercury_0002,1831.05.04_TheDerbyMercury_0004
1831.05.10_TheHullPacketandHumberMercury_0001,1831.05.10_TheBristolMercury_0002
1831.05.10_TheHullPacketandHumberMercury_0002,1831.05.05_TheMorningChronicle_0003
1831.05.10_TheHullPacketandHumberMercury_0004,1831.05.02_TheMorningChronicle_0004
1831.05.10_TheHullPacketandHumberMercury_0004,1831.05.07_PrestonChronicle_0004
1831.05.10_TheHullPacketandHumberMercury_0004,1831.05.09_CaledonianMercury_0004
1831.05.10_TheHullPacketandHumberMercury_0004,1831.05.10_TheBristolMercury_0001
1831.05.10_TheMorningChronicle_0001,1831.05.07_CaledonianMercury_0003
1831.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.10_TheBelfastNews-Letter_0001
1831.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.05.09_TheMorningChronicle_0004
1831.05.11_TheDerbyMercury_0001,1831.05.04_TheMorningChronicle_0003
1831.05.11_TheDerbyMercury_0001,1831.05.06_LiverpoolMercuryetc_0005
1831.05.11_TheDerbyMercury_0001,1831.05.08_TheExaminer_0009
1831.05.11_TheDerbyMercury_0001,1831.05.09_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.11_TheDerbyMercury_0001,1831.05.10_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.11_TheDerbyMercury_0002,1831.05.09_TheMorningChronicle_0003
1831.05.11_TheDerbyMercury_0004,1831.05.07_PrestonChronicle_0002
1831.05.11_TheDerbyMercury_0004,1831.05.07_TheManchesterTimesandGazette_0002
1831.05.11_TheMorningChronicle_0004,1831.05.07_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.10_TheMorningChronicle_0001
1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.03_TheMorningChronicle_0004
1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.08_TheExaminer_0001
1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.09_TheMorningChronicle_0003
1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.11_TheDerbyMercury_0002
1831.05.13_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.10_TheMorningChronicle_0001
1831.05.13_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.11_TheMorningChronicle_0001
1831.05.13_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.11_TheMorningChronicle_0004
1831.05.13_LiverpoolMercuryetc_0002,1831.05.08_TheExaminer_0007
1831.05.13_LiverpoolMercuryetc_0005,1831.05.04_TheDerbyMercury_0002
1831.05.13_LiverpoolMercuryetc_0005,1831.05.11_TheDerbyMercury_0001
1831.05.13_LiverpoolMercuryetc_0007,1831.05.06_TheBelfastNews-Letter_0004
1831.05.13_TheBelfastNews-Letter_0002,1831.05.10_TheMorningChronicle_0001
1831.05.14_CaledonianMercury_0002,1831.05.08_TheExaminer_0010
1831.05.14_CaledonianMercury_0002,1831.05.11_TheMorningChronicle_0001
1831.05.14_CaledonianMercury_0004,1831.05.08_TheExaminer_0001
1831.05.14_CaledonianMercury_0004,1831.05.08_TheExaminer_0010
1831.05.14_CaledonianMercury_0004,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.14_Cobbett'sWeeklyPoliticalRegister_0016,1831.05.11_TheMorningChronicle_0003
1831.05.14_Cobbett'sWeeklyPoliticalRegister_0017,1831.05.11_TheMorningChronicle_0003
1831.05.14_Cobbett'sWeeklyPoliticalRegister_0028,1831.05.10_TheMorningChronicle_0002
1831.05.14_Cobbett'sWeeklyPoliticalRegister_0029,1831.05.10_TheMorningChronicle_0002
1831.05.14_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.12_TheMorningChronicle_0002
1831.05.14_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.05.09_CaledonianMercury_0004
1831.05.14_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.11_TheMorningChronicle_0004
1831.05.14_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.13_TheBelfastNews-Letter_0002
1831.05.14_PrestonChronicle_0002,1831.05.11_TheDerbyMercury_0001
1831.05.14_PrestonChronicle_0004,1831.05.10_TheBristolMercury_0001
1831.05.14_PrestonChronicle_0004,1831.05.10_TheHullPacketandHumberMercury_0004
1831.05.14_TheManchesterTimesandGazette_0002,1831.05.14_CaledonianMercury_0004
1831.05.14_TheManchesterTimesandGazette_0003,1831.05.08_TheExaminer_0006
1831.05.14_TheManchesterTimesandGazette_0003,1831.05.14_PrestonChronicle_0003
1831.05.14_TheMorningChronicle_0003,1831.05.11_TheDerbyMercury_0004
1831.05.14_TheMorningChronicle_0003,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.14_TheNewcastleCourantetc_0003,1831.05.03_TheHullPacketandHumberMercury_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.04_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.04_TheDerbyMercury_0001
1831.05.14_TheNewcastleCourantetc_0003,1831.05.04_TheMorningChronicle_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.05_TheMorningChronicle_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.07_Cobbett'sWeeklyPoliticalRegister_0028
1831.05.14_TheNewcastleCourantetc_0003,1831.05.07_Cobbett'sWeeklyPoliticalRegister_0029
1831.05.14_TheNewcastleCourantetc_0003,1831.05.09_CaledonianMercury_0002
1831.05.14_TheNewcastleCourantetc_0003,1831.05.09_TheMorningChronicle_0003
1831.05.14_TheNewcastleCourantetc_0003,1831.05.09_TheMorningChronicle_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.11_TheDerbyMercury_0001
1831.05.14_TheNewcastleCourantetc_0003,1831.05.11_TheDerbyMercury_0002
1831.05.14_TheNewcastleCourantetc_0003,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.14_TheNewcastleCourantetc_0003,1831.05.14_PrestonChronicle_0002
1831.05.14_TheNewcastleCourantetc_0004,1831.05.11_TheMorningChronicle_0001
1831.05.14_TheNewcastleCourantetc_0004,1831.05.14_CaledonianMercury_0002
1831.05.15_TheExaminer_0006,1831.05.10_TheMorningChronicle_0003
1831.05.15_TheExaminer_0007,1831.05.13_TheMorningChronicle_0004
1831.05.15_TheExaminer_0008,1831.05.13_TheMorningChronicle_0004
1831.05.15_TheExaminer_0010,1831.05.13_TheMorningChronicle_0002
1831.05.15_TheExaminer_0011,1831.05.13_TheMorningChronicle_0003
1831.05.15_TheExaminer_0012,1831.05.14_TheMorningChronicle_0004
1831.05.16_CaledonianMercury_0002,1831.05.13_TheMorningChronicle_0002
1831.05.16_CaledonianMercury_0002,1831.05.14_TheMorningChronicle_0001
1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.06_TheBelfastNews-Letter_0001
1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.14_TheMorningChronicle_0001
1831.05.16_HampshireTelegraphandSussexChronicleetc_0002,1831.05.13_TheMorningChronicle_0004
1831.05.16_HampshireTelegraphandSussexChronicleetc_0002,1831.05.16_CaledonianMercury_0002
1831.05.16_TheMorningChronicle_0003,1831.05.16_HampshireTelegraphandSussexChronicleetc_0004
1831.05.17_NorthWalesChronicle_0001,1831.05.03_TheMorningChronicle_0004
1831.05.17_NorthWalesChronicle_0004,1831.05.10_TheBristolMercury_0001
1831.05.17_TheBelfastNews-Letter_0002,1831.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.17_TheBelfastNews-Letter_0002,1831.05.16_CaledonianMercury_0002
1831.05.17_TheBelfastNews-Letter_0003,1831.05.08_TheExaminer_0015
1831.05.17_TheBelfastNews-Letter_0003,1831.05.09_Freeman'sJournalandDailyCommercialAdvertiser_0001
1831.05.17_TheBelfastNews-Letter_0003,1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0001
1831.05.17_TheBelfastNews-Letter_0004,1831.05.15_TheExaminer_0013
1831.05.17_TheBristolMercury_0001,1831.05.15_TheExaminer_0008
1831.05.17_TheBristolMercury_0001,1831.05.16_HampshireTelegraphandSussexChronicleetc_0003
1831.05.17_TheBristolMercury_0004,1831.05.03_TheMorningChronicle_0004
1831.05.17_TheBristolMercury_0004,1831.05.12_TheMorningChronicle_0002
1831.05.17_TheBristolMercury_0004,1831.05.13_TheMorningChronicle_0002
1831.05.17_TheBristolMercury_0004,1831.05.14_PrestonChronicle_0004
1831.05.17_TheHullPacketandHumberMercury_0002,1831.05.11_TheMorningChronicle_0001
1831.05.17_TheHullPacketandHumberMercury_0004,1831.05.09_TheMorningChronicle_0004
1831.05.17_TheHullPacketandHumberMercury_0004,1831.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.10_TheBelfastNews-Letter_0001
1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.15_TheExaminer_0013
1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.16_TheMorningChronicle_0004
1831.05.18_TheAberdeenJournal_0004,1831.05.04_TheDerbyMercury_0004
1831.05.18_TheDerbyMercury_0001,1831.05.07_TheManchesterTimesandGazette_0001
1831.05.18_TheDerbyMercury_0001,1831.05.12_TheMorningChronicle_0003
1831.05.18_TheDerbyMercury_0001,1831.05.16_HampshireTelegraphandSussexChronicleetc_0003
1831.05.18_TheDerbyMercury_0001,1831.05.17_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.18_TheDerbyMercury_0001,1831.05.17_TheBristolMercury_0001
1831.05.18_TheDerbyMercury_0002,1831.05.16_TheMorningChronicle_0002
1831.05.18_TheDerbyMercury_0002,1831.05.16_TheMorningChronicle_0004
1831.05.18_TheDerbyMercury_0002,1831.05.17_TheBelfastNews-Letter_0004
1831.05.18_TheDerbyMercury_0002,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.18_TheDerbyMercury_0003,1831.05.17_TheMorningChronicle_0004
1831.05.18_TheDerbyMercury_0004,1831.05.13_TheMorningChronicle_0002
1831.05.18_TheDerbyMercury_0004,1831.05.14_TheNewcastleCourantetc_0004
1831.05.18_TheDerbyMercury_0004,1831.05.15_TheExaminer_0010
1831.05.18_TheMorningChronicle_0002,1831.05.15_TheExaminer_0002
1831.05.18_TheMorningChronicle_0004,1831.05.18_TheDerbyMercury_0001
1831.05.19_CaledonianMercury_0004,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.19_CaledonianMercury_0004,1831.05.14_TheMorningChronicle_0003
1831.05.19_CaledonianMercury_0004,1831.05.16_TheMorningChronicle_0003
1831.05.19_CaledonianMercury_0004,1831.05.18_TheDerbyMercury_0001
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.10_TheBelfastNews-Letter_0003
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.17_TheMorningChronicle_0001
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.18_TheDerbyMercury_0002
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.16_TheMorningChronicle_0002
1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.17_TheMorningChronicle_0001
1831.05.19_TheMorningChronicle_0001,1831.05.01_TheExaminer_0015
1831.05.19_TheMorningChronicle_0001,1831.05.08_TheExaminer_0015
1831.05.19_TheMorningChronicle_0002,1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.19_TheMorningChronicle_0004,1831.05.16_CaledonianMercury_0003
1831.05.19_TheMorningChronicle_0004,1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.20_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.18_TheMorningChronicle_0002
1831.05.20_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.05.18_TheMorningChronicle_0003
1831.05.20_LiverpoolMercuryetc_0002,1831.05.18_TheMorningChronicle_0002
1831.05.20_LiverpoolMercuryetc_0005,1831.05.17_TheHullPacketandHumberMercury_0001
1831.05.20_LiverpoolMercuryetc_0006,1831.05.14_PrestonChronicle_0004
1831.05.20_TheBelfastNews-Letter_0002,1831.05.09_TheMorningChronicle_0004
1831.05.20_TheBelfastNews-Letter_0002,1831.05.17_TheMorningChronicle_0001
1831.05.20_TheBelfastNews-Letter_0002,1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.20_TheBelfastNews-Letter_0004,1831.05.17_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.20_TheBelfastNews-Letter_0004,1831.05.17_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.20_TheBelfastNews-Letter_0004,1831.05.17_TheHullPacketandHumberMercury_0004
1831.05.20_TheBelfastNews-Letter_0004,1831.05.18_TheDerbyMercury_0003
1831.05.20_TheBelfastNews-Letter_0004,1831.05.19_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
1831.05.20_TheMorningChronicle_0004,1831.05.16_CaledonianMercury_0004
1831.05.21_CaledonianMercury_0002,1831.05.16_TheMorningChronicle_0004
1831.05.21_CaledonianMercury_0002,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_CaledonianMercury_0002,1831.05.18_TheDerbyMercury_0002
1831.05.21_CaledonianMercury_0002,1831.05.18_TheMorningChronicle_0003
1831.05.21_CaledonianMercury_0002,1831.05.20_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.21_Cobbett'sWeeklyPoliticalRegister_0013,1831.05.18_TheMorningChronicle_0001
1831.05.21_Cobbett'sWeeklyPoliticalRegister_0020,1831.05.19_TheMorningChronicle_0004
1831.05.21_Cobbett'sWeeklyPoliticalRegister_0021,1831.05.19_TheMorningChronicle_0004
1831.05.21_Cobbett'sWeeklyPoliticalRegister_0024,1831.05.19_TheMorningChronicle_0004
1831.05.21_Freeman'sJournalandDailyCommercialAdvertiser_0002,1831.05.19_TheMorningChronicle_0003
1831.05.21_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.18_TheMorningChronicle_0004
1831.05.21_PrestonChronicle_0001,1831.05.14_TheMorningChronicle_0001
1831.05.21_PrestonChronicle_0001,1831.05.16_CaledonianMercury_0002
1831.05.21_PrestonChronicle_0001,1831.05.16_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_PrestonChronicle_0001,1831.05.16_HampshireTelegraphandSussexChronicleetc_0002
1831.05.21_PrestonChronicle_0001,1831.05.16_TheMorningChronicle_0002
1831.05.21_PrestonChronicle_0001,1831.05.17_NorthWalesChronicle_0003
1831.05.21_PrestonChronicle_0001,1831.05.17_TheBelfastNews-Letter_0004
1831.05.21_PrestonChronicle_0002,1831.05.03_TheMorningChronicle_0004
1831.05.21_PrestonChronicle_0002,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.21_PrestonChronicle_0002,1831.05.13_TheMorningChronicle_0002
1831.05.21_PrestonChronicle_0002,1831.05.14_TheMorningChronicle_0003
1831.05.21_PrestonChronicle_0002,1831.05.15_TheExaminer_0010
1831.05.21_PrestonChronicle_0002,1831.05.16_HampshireTelegraphandSussexChronicleetc_0003
1831.05.21_PrestonChronicle_0002,1831.05.17_TheBristolMercury_0004
1831.05.21_PrestonChronicle_0002,1831.05.18_TheDerbyMercury_0002
1831.05.21_PrestonChronicle_0002,1831.05.18_TheDerbyMercury_0004
1831.05.21_PrestonChronicle_0002,1831.05.19_CaledonianMercury_0004
1831.05.21_PrestonChronicle_0003,1831.05.20_TheBelfastNews-Letter_0004
1831.05.21_PrestonChronicle_0004,1831.05.08_TheExaminer_0011
1831.05.21_PrestonChronicle_0004,1831.05.09_TheMorningChronicle_0003
1831.05.21_PrestonChronicle_0004,1831.05.17_TheBristolMercury_0004
1831.05.21_TheManchesterTimesandGazette_0002,1831.05.16_TheMorningChronicle_0002
1831.05.21_TheManchesterTimesandGazette_0002,1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_TheManchesterTimesandGazette_0002,1831.05.19_TheMorningChronicle_0003
1831.05.21_TheManchesterTimesandGazette_0002,1831.05.21_PrestonChronicle_0002
1831.05.21_TheManchesterTimesandGazette_0004,1831.05.04_TheDerbyMercury_0001
1831.05.21_TheManchesterTimesandGazette_0004,1831.05.18_TheDerbyMercury_0001
1831.05.21_TheManchesterTimesandGazette_0005,1831.05.19_TheMorningChronicle_0004
1831.05.21_TheManchesterTimesandGazette_0005,1831.05.21_Cobbett'sWeeklyPoliticalRegister_0021
1831.05.21_TheManchesterTimesandGazette_0007,1831.05.17_TheBristolMercury_0004
1831.05.21_TheManchesterTimesandGazette_0007,1831.05.21_PrestonChronicle_0004
1831.05.21_TheMorningChronicle_0004,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.21_TheNewcastleCourantetc_0001,1831.05.18_TheAberdeenJournal_0001
1831.05.21_TheNewcastleCourantetc_0002,1831.05.09_TheMorningChronicle_0004
1831.05.21_TheNewcastleCourantetc_0002,1831.05.11_TheMorningChronicle_0001
1831.05.21_TheNewcastleCourantetc_0002,1831.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0003
1831.05.21_TheNewcastleCourantetc_0002,1831.05.13_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_TheNewcastleCourantetc_0002,1831.05.14_TheMorningChronicle_0003
1831.05.21_TheNewcastleCourantetc_0002,1831.05.16_CaledonianMercury_0002
1831.05.21_TheNewcastleCourantetc_0002,1831.05.16_TheMorningChronicle_0002
1831.05.21_TheNewcastleCourantetc_0002,1831.05.17_TheBelfastNews-Letter_0004
1831.05.21_TheNewcastleCourantetc_0002,1831.05.17_TheHullPacketandHumberMercury_0002
1831.05.21_TheNewcastleCourantetc_0002,1831.05.17_TheMorningChronicle_0003
1831.05.21_TheNewcastleCourantetc_0002,1831.05.18_TheDerbyMercury_0001
1831.05.21_TheNewcastleCourantetc_0002,1831.05.19_CaledonianMercury_0004
1831.05.21_TheNewcastleCourantetc_0002,1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_TheNewcastleCourantetc_0002,1831.05.21_PrestonChronicle_0001
1831.05.21_TheNewcastleCourantetc_0002,1831.05.21_PrestonChronicle_0002
1831.05.21_TheNewcastleCourantetc_0002,1831.05.21_TheManchesterTimesandGazette_0002
1831.05.21_TheNewcastleCourantetc_0003,1831.05.12_TheMorningChronicle_0004
1831.05.21_TheNewcastleCourantetc_0003,1831.05.13_TheMorningChronicle_0002
1831.05.21_TheNewcastleCourantetc_0003,1831.05.15_TheExaminer_0010
1831.05.21_TheNewcastleCourantetc_0003,1831.05.15_TheExaminer_0013
1831.05.21_TheNewcastleCourantetc_0003,1831.05.16_HampshireTelegraphandSussexChronicleetc_0002
1831.05.21_TheNewcastleCourantetc_0003,1831.05.16_TheMorningChronicle_0004
1831.05.21_TheNewcastleCourantetc_0003,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.05.21_TheNewcastleCourantetc_0003,1831.05.18_TheDerbyMercury_0004
1831.05.21_TheNewcastleCourantetc_0003,1831.05.21_PrestonChronicle_0002
1831.05.21_TheNewcastleCourantetc_0004,1831.05.16_TheMorningChronicle_0002
1831.05.21_TheNewcastleCourantetc_0004,1831.05.17_TheMorningChronicle_0003
1831.05.21_TheNewcastleCourantetc_0004,1831.05.18_TheDerbyMercury_0002
1831.05.21_TheNewcastleCourantetc_0004,1831.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.21_TheNewcastleCourantetc_0004,1831.05.20_LiverpoolMercuryetc_0002
1831.05.21_TheNewcastleCourantetc_0004,1831.05.21_CaledonianMercury_0002
1831.05.22_TheExaminer_0006,1831.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.22_TheExaminer_0009,1831.05.21_PrestonChronicle_0003
1831.05.22_TheExaminer_0009,1831.05.21_TheMorningChronicle_0002
1831.05.22_TheExaminer_0010,1831.05.17_TheMorningChronicle_0004
1831.05.22_TheExaminer_0015,1831.05.03_TheBelfastNews-Letter_0001
1831.05.22_TheExaminer_0015,1831.05.19_TheMorningChronicle_0001
1831.05.23_CaledonianMercury_0002,1831.05.19_TheMorningChronicle_0002
1831.05.23_CaledonianMercury_0002,1831.05.20_TheMorningChronicle_0003
1831.05.23_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.06_TheBelfastNews-Letter_0001
1831.05.23_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.05.17_TheBelfastNews-Letter_0003
1831.05.23_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.05.20_TheMorningChronicle_0003
1831.05.23_Freeman'sJournalandDailyCommercialAdvertiser_0003,1831.05.21_TheMorningChronicle_0003
1831.05.23_HampshireTelegraphandSussexChronicleetc_0002,1831.05.16_TheMorningChronicle_0004
1831.05.23_HampshireTelegraphandSussexChronicleetc_0002,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0004
1831.05.23_HampshireTelegraphandSussexChronicleetc_0002,1831.05.18_TheDerbyMercury_0004
1831.05.23_HampshireTelegraphandSussexChronicleetc_0003,1831.05.21_TheMorningChronicle_0002
1831.05.24_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.21_TheMorningChronicle_0002
1831.05.24_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.21_TheMorningChronicle_0003
1831.05.24_Freeman'sJournalandDailyCommercialAdvertiser_0004,1831.05.21_TheMorningChronicle_0004
1831.05.24_NorthWalesChronicle_0001,1831.05.13_TheMorningChronicle_0004
1831.05.24_TheBristolMercury_0001,1831.05.02_HampshireTelegraphandSussexChronicleetc_0001
1831.05.24_TheBristolMercury_0001,1831.05.04_TheDerbyMercury_0004
1831.05.24_TheBristolMercury_0001,1831.05.16_TheMorningChronicle_0004
1831.05.24_TheBristolMercury_0001,1831.05.18_Freeman'sJournalandDailyCommercialAdvertiser_0001
1831.05.24_TheBristolMercury_0001,1831.05.18_TheDerbyMercury_0002
1831.05.24_TheBristolMercury_0001,1831.05.18_TheDerbyMercury_0003
1831.05.24_TheBristolMercury_0002,1831.05.19_TheMorningChronicle_0002
